state,LocationNO,Certification_NO,Address,LicenseRenewalDate,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Home Health Aide Services,Date Certified,Service Quality,ServiceQualityRating,Type of Ownership
Texas,121802,679108,2802 SOUTH FIRST STREET,2004-02-08,YES,YES,YES,YES,2002-02-08,Same As Expected,3.0 - 4.0,Non - Profit Other
Texas,119577,679107,10900 KINGSPOINT SUITE 10,2004-02-11,YES,YES,YES,YES,2002-02-11,Not Available,,Proprietary
Texas,112027,679109,1212 N VELASCO SUITE 200,2004-02-15,YES,YES,YES,YES,2002-02-15,Same As Expected,3.0 - 4.0,Proprietary
Texas,122327,679110,2033 MILITARY PARKWAY STE 400 D,2004-02-15,YES,YES,YES,YES,2002-02-15,Not Available,,Proprietary
Texas,122352,679113,700 NORTH TOWN EAST BOULEVARD SUITE 159,2004-03-01,YES,YES,YES,YES,2002-03-01,Same As Expected,3.0 - 4.0,Non - Profit Other
Texas,119627,679112,14811 ST MARYS LANE SUITE 155,2004-03-04,YES,YES,YES,YES,2002-03-04,Not Available,,Proprietary
Texas,120327,679114,415 EAST AIRPORT FREEWAY #230,2004-03-07,YES,YES,YES,YES,2002-03-07,Not Available,,Proprietary
Texas,112427,679116,2800 SOUTH IH 35 SUITE 215,2004-03-14,YES,YES,YES,YES,2002-03-14,Same As Expected,3.0 - 4.0,Proprietary
Texas,112502,679120,3520 EXECUTIVE CENTER DRIVE SUITE #350,2004-04-08,YES,YES,YES,YES,2002-04-08,Same As Expected,3.0 - 4.0,Proprietary
Texas,118352,679123,900 12TH STREET,2004-04-09,YES,YES,NO,YES,2002-04-09,Same As Expected,3.0 - 4.0,Proprietary
Texas,119127,679126,2626 SOUTH LOOP WEST # 562,2004-04-16,YES,YES,YES,YES,2002-04-16,Not Available,,Proprietary
Texas,121377,679125,2345 NORTH MAIN STREET,2004-04-19,YES,YES,YES,YES,2002-04-19,Same As Expected,3.0 - 4.0,Proprietary
Texas,112052,679129,132 WEST CLEVELAND,2004-04-26,YES,YES,YES,YES,2002-04-26,Better Than Expected,4.5 - 5.0,Proprietary
Texas,115627,679131,9535 FOREST LANE  SUITE 105,2004-05-06,YES,YES,YES,YES,2002-05-06,Not Available,,Proprietary
Texas,119552,679132,7322 SOUTHWEST FREEWAY SUITE #170,2004-05-21,YES,YES,YES,YES,2002-05-21,Not Available,,Proprietary
Texas,119677,679135,6065 HILLCROFT STREET SUITE 300,2004-05-29,YES,YES,YES,YES,2002-05-29,Not Available,,Proprietary
Texas,125327,679136,1201 N KAUFMAN STREET,2004-05-29,YES,YES,YES,YES,2002-05-29,Not Available,,Proprietary
Texas,119927,679137,15840 FM 529 #302,2004-05-30,YES,YES,YES,YES,2002-05-30,Same As Expected,3.0 - 4.0,Proprietary
Texas,121577,679138,4002 TECHNOLOGY CENTER,2004-05-30,YES,YES,YES,NO,2002-05-30,Same As Expected,3.0 - 4.0,Proprietary
Texas,122877,679139,4928 NORTH ST,2004-05-31,YES,YES,YES,YES,2002-05-31,Same As Expected,3.0 - 4.0,Proprietary
Texas,125452,679141,8001 S US HWY 75,2004-06-05,YES,YES,YES,NO,2002-06-05,Not Available,,Proprietary
Texas,119677,679142,6300 HILLCROFT ST SUITE 310,2004-06-17,YES,YES,YES,YES,2002-06-17,Same As Expected,3.0 - 4.0,Proprietary
Texas,123727,679143,7924 PRESTON ROAD SUITE 100A,2004-06-21,YES,YES,YES,YES,2002-06-21,Not Available,,Proprietary
Texas,125002,679145,15102 JONES MALTSBERGER #101,2004-06-27,YES,YES,YES,YES,2002-06-27,Same As Expected,3.0 - 4.0,Proprietary
Texas,125027,679146,4706 SHAVANO OAK SUITE #3,2004-06-27,YES,YES,YES,YES,2002-06-27,Not Available,,Proprietary
Texas,118977,679150,8700 COMMERCE PARK DRIVE SUITE #206,2004-06-27,YES,YES,YES,YES,2002-06-27,Not Available,,Proprietary
Texas,111627,679144,4004 BELT LINE ROAD SUITE 230,2004-06-28,YES,YES,YES,YES,2002-06-28,Not Available,,Proprietary
Texas,118977,679149,9888 BISSONNET STREET SUITE 570,2004-07-24,YES,YES,YES,YES,2002-07-24,Not Available,,Proprietary
Texas,120177,679151,815 TRAILWOOD DRIVE SUITE 120,2004-08-19,YES,YES,YES,YES,2002-08-19,Not Available,,Proprietary
Texas,119552,679152,8300 BISSONNET SUITE 150,2004-08-20,YES,YES,YES,YES,2002-08-20,Same As Expected,3.0 - 4.0,Proprietary
Texas,123352,679153,1706 STRAWBERRY ROAD #200,2004-08-27,YES,YES,YES,NO,2002-08-27,Not Available,,Proprietary
Texas,112902,679157,2533 CALDER,2004-08-29,YES,YES,YES,YES,2002-08-29,Same As Expected,3.0 - 4.0,Proprietary
Texas,125452,679156,810 NORTH TRAVIS STREET,2004-08-30,YES,YES,YES,YES,2002-08-30,Better Than Expected,4.5 - 5.0,Proprietary
Texas,120427,679159,853 NORTH ZAVALLA STREET,2004-09-05,YES,YES,YES,YES,2002-09-05,Worse Than Expected,1.0 - 2.5,Proprietary
Texas,122427,679160,1311 W FLORIDA,2004-09-06,YES,YES,YES,YES,2002-09-06,Not Available,,Proprietary
Texas,112902,679163,3130 STAGG DRIVE,2004-09-17,YES,YES,YES,YES,2002-09-17,Same As Expected,3.0 - 4.0,Proprietary
Texas,124852,679164,530 BANDERA ROAD,2004-09-25,YES,YES,YES,YES,2002-09-25,Same As Expected,3.0 - 4.0,Proprietary
Texas,122352,679165,3939 EAST US HIGHWAY 80 STE 306,2004-09-25,YES,YES,YES,YES,2002-09-25,Not Available,,Proprietary
Texas,117152,679167,1320 SOUTH UNIVERSITY DRIVE SUITE 510,2004-10-08,YES,YES,YES,YES,2002-10-08,Same As Expected,3.0 - 4.0,Proprietary
Texas,113502,679166,147 E PRICE ROAD,2004-10-09,YES,YES,YES,YES,2002-10-09,Not Available,,Proprietary
Texas,116577,679180,3737 N MESA STE A,2004-10-09,YES,YES,YES,YES,2002-10-09,Same As Expected,3.0 - 4.0,Proprietary
Texas,126927,679168,14020 HIGHWAY 3,2004-10-11,YES,YES,YES,YES,2002-10-11,Not Available,,Proprietary
Texas,113252,679169,136 OLD SAN ANTONIO ROAD STE#102,2004-10-16,YES,YES,YES,YES,2002-10-16,Same As Expected,3.0 - 4.0,Proprietary
Texas,122702,679171,801NORTH MADISON,2004-10-16,YES,YES,YES,YES,2002-10-16,Same As Expected,3.0 - 4.0,Proprietary
Texas,114952,679170,11803 GRANT ROAD SUITE 203,2004-10-17,YES,YES,YES,YES,2002-10-17,Same As Expected,3.0 - 4.0,Proprietary
Texas,118002,679172,1314 PALUXY ROAD SUITE 200,2004-10-22,YES,YES,YES,YES,2002-10-22,Same As Expected,3.0 - 4.0,Proprietary
Texas,121227,679176,614 W MAIN ST SUITE D101,2004-10-24,YES,YES,YES,YES,2002-10-24,Not Available,,Proprietary
Texas,126777,679200,8300 CENTRAL PARK DRIVE SUITE A,2004-10-25,YES,YES,YES,YES,2002-10-25,Same As Expected,3.0 - 4.0,Proprietary
Texas,124877,679174,4801 NW LOOP 410 SUITE #115,2004-10-28,YES,YES,YES,YES,2002-10-28,Same As Expected,3.0 - 4.0,Proprietary
Texas,121802,679177,507 GASLIGHT SUITE B,2004-10-28,YES,YES,YES,YES,2002-10-28,Not Available,,Non - Profit Other
Texas,119152,679178,9770 PINE LAKE DRIVE,2004-11-04,YES,YES,YES,YES,2002-11-04,Not Available,,Proprietary
Texas,122527,679179,1022 EAST GRIFFIN PARKWAY SUITE 106,2004-11-06,YES,YES,YES,YES,2002-11-06,Same As Expected,3.0 - 4.0,Proprietary
Texas,113477,679181,435 PAREDES LINE RD SUITE B,2004-11-07,YES,YES,YES,YES,2002-11-07,Not Available,,Proprietary
Texas,111602,679184,ONE VILLAGE DRIVE SUITE 200,2004-11-14,YES,YES,YES,YES,2002-11-14,Same As Expected,3.0 - 4.0,Proprietary
Texas,121152,679185,1115 CHIHUAHUA STREET SUITE A,2004-11-15,YES,YES,YES,YES,2002-11-15,Not Available,,Proprietary
Texas,125852,679186,13019 CAREYWOOD DRIVE,2004-11-22,YES,YES,YES,YES,2002-11-22,Worse Than Expected,1.0 - 2.5,Proprietary
Texas,120327,679191,2510 TEXAS DRIVE SUITE 100,2004-12-03,YES,YES,YES,YES,2002-12-03,Not Available,,Proprietary
Texas,111552,679193,842 N MOCKINGBIRD,2004-12-03,YES,YES,YES,YES,2002-12-03,Better Than Expected,4.5 - 5.0,Proprietary
Texas,119552,679187,8300 BISSONNET STREET SUITE 540,2004-12-04,YES,YES,YES,NO,2002-12-04,Not Available,,Proprietary
Texas,119952,679188,10101 FONDREN ROAD SUITE 224,2004-12-04,YES,YES,YES,YES,2002-12-04,Not Available,,Proprietary
Texas,114252,679189,1605 ROCK PRAIRIE ROAD SUITE #206,2004-12-16,YES,YES,YES,YES,2002-12-16,Same As Expected,3.0 - 4.0,Proprietary
Texas,119752,679198,15358 PARK ROW ST,2004-12-16,YES,YES,YES,NO,2002-12-16,Not Available,,Proprietary
Texas,119202,679195,6250 WESTPARK DRIVE SUITE #237,2004-12-17,YES,YES,YES,YES,2002-12-17,Not Available,,Proprietary
Texas,116452,679201,3202 W ALBERTA RD,2004-12-17,YES,YES,YES,NO,2002-12-17,Same As Expected,3.0 - 4.0,Proprietary
Texas,119752,679196,16100 CAIRNWAY SUITE 240,2004-12-20,YES,YES,YES,YES,2002-12-20,Same As Expected,3.0 - 4.0,Proprietary
Texas,120302,679197,819 NORTH O CONNOR ROAD SUITE 101,2004-12-20,YES,YES,YES,YES,2002-12-20,Not Available,,Proprietary
Texas,124777,679203,8610 NORTH NEW BRAUNFELS AVENUE STE 301,2004-12-20,YES,YES,YES,YES,2002-12-20,Not Available,,Proprietary
Texas,117777,679202,4402 BROADWAY BOULEVARD SUITE 6F,2004-12-23,YES,YES,YES,YES,2002-12-23,Not Available,,Proprietary
Texas,120302,679207,1425 W PIONEER DRIVE STE 159,2004-12-30,YES,YES,YES,YES,2002-12-30,Not Available,,Non - Profit Other
Texas,116027,679204,723 S IH 35 EAST SUITE 224,2004-12-31,YES,YES,YES,YES,2002-12-31,Same As Expected,3.0 - 4.0,Proprietary
Texas,118977,679210,6201 BONHOMME 264,2005-01-13,YES,YES,YES,YES,2003-01-13,Not Available,,Proprietary
Texas,124527,679211,3310 WEST LOOP 306,2005-01-15,YES,YES,YES,YES,2003-01-15,Same As Expected,3.0 - 4.0,Proprietary
Texas,118977,679212,7111 HARWIN DRIVE SUITE 216,2005-01-23,YES,YES,YES,YES,2003-01-23,Not Available,,Proprietary
Texas,123952,679215,811 S CENTRAL EXPRESSWAY SUITE  419,2005-01-27,YES,YES,YES,YES,2003-01-27,Not Available,,Government - State/ County
Texas,115027,679214,1222 E ARAPAHO RD STE 322,2005-01-28,YES,YES,YES,NO,2003-01-28,Not Available,,Proprietary
Texas,119502,679216,7601 W SAM HOUSTON PKWY SOUTH SUITE 818,2005-01-30,YES,YES,YES,YES,2003-01-30,Same As Expected,3.0 - 4.0,Proprietary
Texas,127302,679222,718 WEST BLUFF,2005-01-31,YES,YES,YES,YES,2003-01-31,Same As Expected,3.0 - 4.0,Non - Profit Private
Texas,116827,679217,11351 JAMES WATT BUILDING C 400,2005-02-03,YES,YES,YES,YES,2003-02-03,Better Than Expected,4.5 - 5.0,Proprietary
Texas,124377,679218,5001 ROWLETT ROAD SUITE 300,2005-02-04,YES,YES,YES,YES,2003-02-04,Not Available,,Proprietary
Texas,118977,679219,9888 BISSONNET SUITE 268,2005-02-10,YES,YES,YES,NO,2003-02-10,Not Available,,Proprietary
Texas,116127,679220,412 MUSTANG AVENUE,2005-02-11,YES,YES,YES,YES,2003-02-11,Same As Expected,3.0 - 4.0,Government - State/ County
Texas,119552,679223,8313 SOUTHWEST FREEWAY SUITE #235,2005-02-11,YES,YES,YES,YES,2003-02-11,Same As Expected,3.0 - 4.0,Proprietary
Texas,116027,679221,1517 CENTRE PLAZA DR SUITE 200,2005-02-13,YES,YES,YES,YES,2003-02-13,Better Than Expected,4.5 - 5.0,Proprietary
Texas,118977,679224,8700 COMMERCE PARK DRIVE SUITE #133,2005-02-13,YES,YES,YES,NO,2003-02-13,Not Available,,Proprietary
Texas,112077,679225,6109 COOPER STREET SUITE 101,2005-02-14,YES,YES,YES,YES,2003-02-14,Not Available,,Proprietary
Texas,125852,679226,13017 JESS PIRTLE BLVD SUITE 100,2005-02-19,YES,YES,YES,YES,2003-02-19,Same As Expected,3.0 - 4.0,Non - Profit Private
Texas,122152,679232,306 WEST CAMELLIA AVENUE,2005-02-26,YES,YES,YES,YES,2003-02-26,Same As Expected,3.0 - 4.0,Proprietary
Texas,121077,679227,1450 WEST PLEASANT RUN  SUITE 224,2005-03-03,YES,YES,YES,YES,2003-03-03,Not Available,,Proprietary
Texas,127202,679231,5800 KELL WEST BOULEVARD SUITE 500,2005-03-05,YES,YES,YES,YES,2003-03-05,Same As Expected,3.0 - 4.0,Proprietary
Texas,118977,679229,9894 BISSONNET STREET SUITE 525,2005-03-06,YES,YES,YES,YES,2003-03-06,Not Available,,Proprietary
Texas,126452,679230,1420 WSW LOOP 323 SUITE 2A,2005-03-07,YES,YES,YES,NO,2003-03-07,Not Available,,Proprietary
Texas,127002,679233,10358 US 59 HWY SUITE B,2005-03-11,YES,YES,YES,YES,2003-03-11,Same As Expected,3.0 - 4.0,Proprietary
Texas,122902,679237,2348 HWY 69 N,2005-03-12,YES,YES,YES,YES,2003-03-12,Same As Expected,3.0 - 4.0,Proprietary
Texas,116327,679235,303 DANIELDALE ROAD,2005-03-13,YES,YES,YES,YES,2003-03-13,Not Available,,Proprietary
Texas,122252,679236,6800 WEISKOPF AVENUE SUITE 110,2005-03-14,YES,YES,YES,YES,2003-03-14,Same As Expected,3.0 - 4.0,Proprietary
Texas,122352,679241,3939 E US HIGHWAY 80 STE 254,2005-03-21,YES,YES,YES,YES,2003-03-21,Not Available,,Proprietary
Texas,117727,679243,1301 NORTHWEST HIGHWAY SUITE 102,2005-03-24,YES,YES,YES,YES,2003-03-24,Not Available,,Proprietary
Texas,117702,679244,1321 WESTVIEW DRIVE,2005-03-24,YES,YES,YES,YES,2003-03-24,Not Available,,Proprietary
Texas,118627,679246,1225 NORTH LOOP WEST SUITE 500,2005-03-24,YES,YES,YES,NO,2003-03-24,Not Available,,Proprietary
Texas,120002,679247,10518 KIPP WAY DRIVE STE B-1,2005-03-26,YES,YES,YES,YES,2003-03-26,Same As Expected,3.0 - 4.0,Proprietary
Texas,122802,679250,530 NEW CASTLE LANE,2005-04-02,YES,YES,YES,YES,2003-04-02,Not Available,,Proprietary
Texas,117727,679251,409 EAST CENTERVILLE SUITE B,2005-04-07,YES,YES,YES,YES,2003-04-07,Not Available,,Proprietary
Texas,119202,679254,6300 RICHMOND AVE SUITE 103D,2005-04-07,YES,YES,YES,YES,2003-04-07,Same As Expected,3.0 - 4.0,Proprietary
Texas,117777,679252,6133 ALDWICK DRIVE,2005-04-08,YES,YES,YES,YES,2003-04-08,Not Available,,Proprietary
Texas,118977,679256,6666 HARWIN DRIVE SUITE 475,2005-04-11,YES,YES,YES,NO,2003-04-11,Not Available,,Proprietary
Texas,119027,679257,800 WEST SAM HOUSTON PARKWAY S SUITE 120,2005-04-15,YES,YES,YES,YES,2003-04-15,Not Available,,Proprietary
Texas,112177,679262,110 W RANDOL MILL ROAD SUITE 205,2005-04-16,YES,YES,YES,YES,2003-04-16,Not Available,,Proprietary
Texas,111927,679259,3131 BELL STREET SUITE 211,2005-04-18,YES,YES,YES,YES,2003-04-18,Same As Expected,3.0 - 4.0,Proprietary
Texas,121552,679260,2163 GILMER ROAD,2005-04-18,YES,YES,YES,YES,2003-04-18,Same As Expected,3.0 - 4.0,Proprietary
Texas,126452,679265,2737 SOUTH BROADWAY SUITE 203,2005-05-01,YES,YES,YES,YES,2003-05-01,Not Available,,Non - Profit Other
Texas,118927,679266,12929 GULF FREEWAY SUITE 101B,2005-05-08,YES,YES,YES,YES,2003-05-08,Not Available,,Proprietary
Texas,120327,679267,3129 ESTERS ROAD SUITE 101,2005-05-14,YES,YES,YES,YES,2003-05-14,Not Available,,Proprietary
Texas,117702,679268,101 W STATE STREET,2005-05-15,YES,YES,YES,YES,2003-05-15,Not Available,,Proprietary
Texas,125877,679269,5750 HOMEWARD WAY,2005-05-16,YES,YES,YES,YES,2003-05-16,Same As Expected,3.0 - 4.0,Proprietary
Texas,115627,679271,11520 N CENTRAL EXPRESSWAY STE 220,2005-05-20,YES,YES,YES,YES,2003-05-20,Not Available,,Proprietary
Texas,112852,679272,4000 GARTH RD STE 130,2005-05-21,YES,YES,YES,YES,2003-05-21,Same As Expected,3.0 - 4.0,Proprietary
Texas,115777,679273,17950 PRESTON ROAD SUITE #440,2005-05-22,YES,YES,YES,YES,2003-05-22,Not Available,,Proprietary
Texas,118577,679274,2217 BLODGETT STREET,2005-05-23,YES,YES,YES,YES,2003-05-23,Not Available,,Proprietary
Texas,125027,679275,12400 NETWORK BLVD.,2005-05-28,YES,YES,YES,YES,2003-05-28,Same As Expected,3.0 - 4.0,Proprietary
Texas,115552,679278,7125 MARVIN D LOVE FWY # 212,2005-05-30,YES,YES,YES,YES,2003-05-30,Better Than Expected,4.5 - 5.0,Proprietary
Texas,117777,679279,310 E I30 STE B105,2005-05-30,YES,YES,YES,YES,2003-05-30,Not Available,,Proprietary
Texas,122052,679280,304 UNIVERSITY SUITE 104,2005-06-05,YES,YES,YES,YES,2003-06-05,Same As Expected,3.0 - 4.0,Proprietary
Texas,112202,679281,2301 W LAMAR BLVD,2005-06-05,YES,YES,YES,YES,2003-06-05,Same As Expected,3.0 - 4.0,Proprietary
Texas,120327,679282,2121 W AIRPORT FREEWAY SUITE 235,2005-06-05,YES,YES,YES,YES,2003-06-05,Not Available,,Proprietary
Texas,122202,679284,3608 BUDDY OWENS BLVD STE B,2005-06-06,YES,YES,YES,YES,2003-06-06,Not Available,,Proprietary
Texas,114352,679286,1300 SOUTH FRAZIER SUITE 205,2005-06-06,YES,YES,YES,YES,2003-06-06,Not Available,,Proprietary
Texas,117052,679283,104 E US HWY 80 SUITE #190,2005-06-09,YES,YES,YES,YES,2003-06-09,Same As Expected,3.0 - 4.0,Proprietary
Texas,119227,679287,1322 SPACE PARK DR C-112,2005-06-09,YES,YES,YES,YES,2003-06-09,Better Than Expected,4.5 - 5.0,Proprietary
Texas,126477,679290,112 EAST LINE STREET SUITE 202,2005-06-10,YES,YES,YES,YES,2003-06-10,Same As Expected,3.0 - 4.0,Proprietary
Texas,124002,679285,5405 KEATING COURT,2005-06-11,YES,YES,YES,YES,2003-06-11,Not Available,,Proprietary
Texas,115577,679288,12959 JUPITER RD STE 249,2005-06-12,YES,YES,YES,NO,2003-06-12,Not Available,,Proprietary
Texas,113502,679289,871 OLD ALICE RD SUITE 100,2005-06-13,YES,YES,YES,NO,2003-06-13,Same As Expected,3.0 - 4.0,Proprietary
Texas,115627,679291,12160 NORTH ABRAMS RD SUITE 100,2005-06-16,YES,YES,YES,YES,2003-06-16,Better Than Expected,4.5 - 5.0,Proprietary
Texas,122002,679292,503 FM 1431 EAST SUITE 202,2005-06-17,YES,YES,YES,YES,2003-06-17,Same As Expected,3.0 - 4.0,Proprietary
Texas,124352,679293,525 ROUND ROCK WEST DRIVE SUITE A170,2005-06-17,YES,YES,YES,YES,2003-06-17,Same As Expected,3.0 - 4.0,Proprietary
Texas,114727,679294,3221 HOLLY RD,2005-06-19,YES,YES,YES,YES,2003-06-19,Same As Expected,3.0 - 4.0,Proprietary
Texas,114627,679302,5656 S STAPLES STREET SUITE 302,2005-06-19,YES,YES,YES,YES,2003-06-19,Same As Expected,3.0 - 4.0,Proprietary
Texas,121327,679297,101 EAST CORPORATE DRIVE SUITE #210,2005-06-23,YES,YES,YES,YES,2003-06-23,Not Available,,Proprietary
Texas,124902,679298,11550 W. INTERSTATE 10 STE. 170,2005-06-24,YES,YES,YES,NO,2003-06-24,Same As Expected,3.0 - 4.0,Proprietary
Texas,116702,679299,7812 GATEWAY EAST STE 210,2005-06-24,YES,YES,NO,YES,2003-06-24,Same As Expected,3.0 - 4.0,Proprietary
Texas,119702,679301,12000 RICHMOND STE 130,2005-06-30,YES,YES,YES,YES,2003-06-30,Not Available,,Proprietary
Texas,116327,679304,630 BIG STONE GAP ROAD,2005-07-01,YES,YES,YES,YES,2003-07-01,Not Available,,Proprietary
Texas,119502,679306,6111 GLADEWELL DRIVE,2005-07-02,YES,YES,YES,YES,2003-07-02,Not Available,,Proprietary
Texas,124927,679307,1026 CENTRAL PARKWAY SOUTH,2005-07-07,YES,YES,YES,YES,2003-07-07,Same As Expected,3.0 - 4.0,Proprietary
Texas,115427,679309,12900 PRESTON ROAD SUITE 422,2005-07-17,YES,YES,YES,YES,2003-07-17,Same As Expected,3.0 - 4.0,Proprietary
Texas,112652,679305,1016 LA POSADA DRIVE #240,2005-07-18,YES,YES,YES,YES,2003-07-18,Not Available,,Proprietary
Texas,124877,679310,7550 IH 10 WEST SUITE 1001,2005-07-23,YES,YES,YES,YES,2003-07-23,Not Available,,Proprietary
Texas,124952,679312,5732 WURZBACH ROAD,2005-07-28,YES,YES,YES,YES,2003-07-28,Better Than Expected,4.5 - 5.0,Proprietary
Texas,119277,679316,3300 S GESSNER RD STE 165,2005-07-31,YES,YES,YES,YES,2003-07-31,Not Available,,Proprietary
Texas,119702,679313,12606 WEST HOUSTON CENTER BLVD STE#300,2005-08-05,YES,YES,YES,NO,2003-08-05,Same As Expected,3.0 - 4.0,Proprietary
Texas,123427,679314,6125 B BROADWAY ST,2005-08-05,YES,YES,YES,YES,2003-08-05,Not Available,,Proprietary
Texas,119552,679315,9100 SOUTHWEST FREEWAY SUITE 212,2005-08-05,YES,YES,YES,NO,2003-08-05,Not Available,,Proprietary
Texas,126277,679317,8900 E F LOWRY EXPRESSWAY STE 102,2005-08-05,YES,YES,YES,YES,2003-08-05,Not Available,,Proprietary
Texas,124077,679322,2006 THOMPSONS HIGHWAY SUITE 202,2005-08-05,YES,YES,YES,YES,2003-08-05,Same As Expected,3.0 - 4.0,Proprietary
Texas,124677,679318,1534 W CONTOUR SUITE #201,2005-08-06,YES,YES,YES,NO,2003-08-06,Not Available,,Proprietary
Texas,112177,679319,2008 E RANDOL MILL ROAD SUITE 115,2005-08-11,YES,YES,YES,YES,2003-08-11,Not Available,,Proprietary
Texas,118977,679321,7100 REGENCY SQUARE #150,2005-08-12,YES,YES,YES,YES,2003-08-12,Not Available,,Proprietary
Texas,118727,679320,2200 NORTH LOOP WEST SUITE 300,2005-08-13,YES,YES,YES,YES,2003-08-13,Same As Expected,3.0 - 4.0,Proprietary
Texas,120002,679330,11011 BROOKLET DRIVE SUITE 370,2005-08-14,YES,YES,YES,YES,2003-08-14,Not Available,,Proprietary
Texas,112452,679338,3724 AIRPORT BOULEVARD,2005-08-14,YES,YES,YES,YES,2003-08-14,Not Available,,Proprietary
Texas,117777,679323,5730 BENTLEY DRIVE,2005-08-19,YES,YES,YES,NO,2003-08-19,Not Available,,Proprietary
Texas,113802,679324,2720 STAIN GLASS CT,2005-08-19,YES,YES,YES,YES,2003-08-19,Not Available,,Proprietary
Texas,116102,679325,2800 SHORELINE DR # 204,2005-08-21,YES,YES,YES,YES,2003-08-21,Same As Expected,3.0 - 4.0,Proprietary
Texas,122877,679339,5032 JUSTIN SUITE 301,2005-08-21,YES,YES,YES,YES,2003-08-21,Same As Expected,3.0 - 4.0,Proprietary
Texas,121302,679326,751 HEBRON PARKWAY STE 140,2005-08-22,YES,YES,YES,YES,2003-08-22,Same As Expected,3.0 - 4.0,Proprietary
Texas,123102,679327,521 N GRANT,2005-08-22,YES,YES,YES,YES,2003-08-22,Same As Expected,3.0 - 4.0,Proprietary
Texas,113127,679329,5909 WEST LOOP SOUTH SUITE 570,2005-08-26,YES,YES,YES,YES,2003-08-26,Not Available,,Proprietary
Texas,120527,679334,1260 PIN OAK DRIVE SUITE #209,2005-08-29,YES,YES,YES,YES,2003-08-29,Same As Expected,3.0 - 4.0,Proprietary
Texas,119202,679331,6220 WESTPARK DRIVE STE # 216,2005-09-03,YES,YES,YES,YES,2003-09-03,Not Available,,Proprietary
Texas,118902,679332,11224 SOUTHWEST FREEWAY SUITE 240,2005-09-03,YES,YES,YES,YES,2003-09-03,Same As Expected,3.0 - 4.0,Proprietary
Texas,125302,679333,409 TODVILLE SUITE B,2005-09-04,YES,YES,YES,NO,2003-09-04,Not Available,,Proprietary
Texas,117777,679335,3200 BROADWAY BLVD SUITE 200,2005-09-04,YES,YES,YES,YES,2003-09-04,Same As Expected,3.0 - 4.0,Proprietary
Texas,115377,679337,9304 FOREST LANE SUITE S225,2005-09-05,YES,YES,YES,YES,2003-09-05,Not Available,,Proprietary
Texas,112827,679345,2803 7TH STREET,2005-09-10,YES,YES,YES,YES,2003-09-10,Same As Expected,3.0 - 4.0,Proprietary
Texas,119552,679349,8303 SOUTHWEST FREEWAY #445,2005-09-10,YES,YES,YES,YES,2003-09-10,Not Available,,Proprietary
Texas,120152,679340,2505 LAKE ROAD SUITE 6,2005-09-11,YES,YES,YES,YES,2003-09-11,Same As Expected,3.0 - 4.0,Proprietary
Texas,119127,679348,2636 SOUTH LOOP WEST SUITE #515,2005-09-17,YES,YES,YES,YES,2003-09-17,Not Available,,Proprietary
Texas,115627,679341,9330 LBJ FREEWAY SUITE 790,2005-09-18,YES,YES,YES,NO,2003-09-18,Not Available,,Government - Local
Texas,119727,679356,8306 BALLINA RIDGE COURT,2005-09-18,YES,YES,YES,YES,2003-09-18,Not Available,,Proprietary
Texas,125052,679343,10010 ROGERS CROSSING STE 210,2005-09-19,YES,YES,YES,YES,2003-09-19,Not Available,,Proprietary
Texas,116152,679342,215A EXECUTIVE WAY #120,2005-09-22,YES,YES,YES,YES,2003-09-22,Not Available,,Proprietary
Texas,124852,679344,4606 CENTERVIEW SUITE 221,2005-09-22,YES,YES,YES,YES,2003-09-22,Not Available,,Proprietary
Texas,118977,679346,9898 BISSONNET SUITE 251,2005-09-23,YES,YES,YES,YES,2003-09-23,Not Available,,Proprietary
Texas,116452,679351,2533 WEST TRENTON ROAD SUITE A8,2005-09-23,YES,YES,YES,NO,2003-09-23,Not Available,,Proprietary
Texas,115602,679350,13999 GOLDMARK SUITE 371,2005-09-24,YES,YES,YES,YES,2003-09-24,Not Available,,Proprietary
Texas,114527,679354,1521 S. STAPLES SUITE 203,2005-09-24,YES,YES,YES,YES,2003-09-24,Not Available,,Proprietary
Texas,116627,679359,6090 SURETY SUITE 402,2005-09-24,YES,YES,YES,YES,2003-09-24,Not Available,,Proprietary
Texas,111777,679352,1101 RAINTREE CIRCLE SUITE 180,2005-09-25,YES,YES,YES,YES,2003-09-25,Same As Expected,3.0 - 4.0,Proprietary
Texas,118852,679363,4615 SOUTHWEST FREEWAY SUITE # 400,2005-09-26,YES,YES,YES,NO,2003-09-26,Not Available,,Proprietary
Texas,120002,679369,11302 WEST BELLFORT,2005-09-30,YES,YES,YES,NO,2003-09-30,Not Available,,Proprietary
Texas,115952,679357,2409 VETERANS BOULEVARD,2005-10-02,YES,YES,YES,NO,2003-10-02,Better Than Expected,4.5 - 5.0,Proprietary
Texas,112277,679358,700 HIGHLANDER BLVD #150,2005-10-02,YES,YES,YES,YES,2003-10-02,Not Available,,Proprietary
Texas,125202,679361,808 UTILITY ROAD,2005-10-06,YES,YES,YES,YES,2003-10-06,Same As Expected,3.0 - 4.0,Proprietary
Texas,126227,679372,5604 SUMMERHILL RD STE 5,2005-10-10,YES,YES,YES,YES,2003-10-10,Better Than Expected,4.5 - 5.0,Proprietary
