state,LocationNO,Certification_NO,Address,LicenseRenewalDate,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Home Health Aide Services,Date Certified,Service Quality,ServiceQualityRating,Type of Ownership
Michigan,66927,237549,2575 NORTH MCLEOD DRIVE SUITE C,2007-01-26,YES,YES,YES,YES,2005-01-26,Same As Expected,3.0 - 4.0,Proprietary
Michigan,65152,237548,239 S ENSLEY ST,2007-02-01,YES,YES,YES,YES,2005-02-01,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67052,237550,4265 NILES ROAD,2007-02-08,YES,YES,YES,YES,2005-02-08,Not Available,,Proprietary
Michigan,65677,237552,18161 WEST 12 MILE ROAD,2007-02-08,YES,YES,YES,YES,2005-02-08,Not Available,,Proprietary
Michigan,66527,237551,42217 EAST ANN ARBOR ROAD,2007-02-10,YES,YES,YES,YES,2005-02-10,Same As Expected,3.0 - 4.0,Proprietary
Michigan,64702,237554,G-8305 SOUTH SAGINAW,2007-03-01,YES,YES,YES,YES,2005-03-01,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67227,237559,18600 WEST 10 MILE ROAD SUITE 212,2007-03-15,YES,YES,YES,YES,2005-03-15,Same As Expected,3.0 - 4.0,Proprietary
Michigan,64352,237564,25882 ORCHARD LAKE RD SUITE L10,2007-04-15,YES,YES,YES,YES,2005-04-15,Not Available,,Proprietary
Michigan,65652,237565,200 E GENESEE ST,2007-05-20,YES,YES,YES,YES,2005-05-20,Same As Expected,3.0 - 4.0,Proprietary
Michigan,66402,237561,15301 WEST 9 MILE ROAD,2007-05-29,YES,YES,NO,YES,2005-05-29,Not Available,,Proprietary
Michigan,65752,237566,19327 FARMINGTON ROAD,2007-06-02,YES,YES,YES,YES,2005-06-02,Not Available,,Proprietary
Michigan,64402,237567,32985 HAMILTON CT SUITE 216,2007-06-07,YES,YES,YES,YES,2005-06-07,Not Available,,Proprietary
Michigan,67227,237568,24445 NORTHWESTERN HIGHWAY SUITE 212,2007-06-07,YES,YES,YES,YES,2005-06-07,Not Available,,Proprietary
Michigan,64402,237569,30275 W 13 MILE RD,2007-06-14,YES,YES,YES,YES,2005-06-14,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67202,237573,28260 FRANKLIN RD,2007-06-19,YES,YES,NO,YES,2005-06-19,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67227,237571,24001 SOUTHFIELD RD SUITE 203A,2007-06-23,YES,YES,YES,YES,2005-06-23,Not Available,,Non - Profit Private
Michigan,62802,237574,2500 PACKARD STREET SUITE 211-B,2007-06-30,YES,YES,YES,YES,2005-06-30,Same As Expected,3.0 - 4.0,Government - Local
Michigan,62927,237575,401 CENTER AVENUE SUITE 130,2007-08-09,YES,YES,YES,YES,2005-08-09,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67252,237579,30555 SOUTHFIELD RD STE 150,2007-09-08,YES,YES,YES,YES,2005-09-08,Same As Expected,3.0 - 4.0,Proprietary
Michigan,63927,237580,7140 WEST FORT STREET,2007-09-14,YES,YES,YES,YES,2005-09-14,Not Available,,Proprietary
Michigan,62727,237581,7445 ALLEN RD SUITE 124,2007-09-14,YES,YES,YES,YES,2005-09-14,Not Available,,Proprietary
Michigan,64527,237584,1309 SOUTH LINDEN RD SUITE B,2007-10-04,YES,YES,YES,YES,2005-10-04,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67227,237585,17700 NORTHLAND PARK CT STE 15,2007-10-23,YES,YES,YES,YES,2005-10-23,Not Available,,Proprietary
Michigan,68102,237592,1406 EUREKA ROAD,2007-10-23,YES,YES,YES,YES,2005-10-23,Same As Expected,3.0 - 4.0,Proprietary
Michigan,64627,237586,33100 GROESBECK HWY STE 200,2007-11-23,YES,YES,YES,YES,2005-11-23,Not Available,,Proprietary
Michigan,66227,237587,51145 NICOLETTE DRIVE,2007-12-05,YES,YES,YES,YES,2005-12-05,Same As Expected,3.0 - 4.0,Proprietary
Michigan,66802,237593,28431 UTICA ROAD SUITE B,2007-12-09,YES,YES,YES,YES,2005-12-09,Same As Expected,3.0 - 4.0,Proprietary
Michigan,64402,237589,32910 W 13 MILE RD STE A-102A,2007-12-20,YES,YES,NO,YES,2005-12-20,Not Available,,Proprietary
Michigan,67677,237590,1633 WEST BIG BEAVER RD,2007-12-20,YES,YES,YES,YES,2005-12-20,Same As Expected,3.0 - 4.0,Proprietary
Michigan,64252,237591,120 S MULLEN ST,2007-12-21,YES,YES,YES,YES,2005-12-21,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67227,237598,24100 SOUTHFIELD ROAD SUITE 300,2008-03-29,YES,YES,YES,YES,2006-03-29,Not Available,,Proprietary
Michigan,64402,237597,24381 ORCHARD LAKE ROAD SUITE 2,2008-03-30,YES,YES,YES,YES,2006-03-30,Not Available,,Proprietary
Michigan,67227,237602,16000 WEST 9 MILE ROAD SUITE 411,2008-05-12,YES,YES,YES,YES,2006-05-12,Not Available,,Proprietary
Michigan,67227,237603,25255 SOUTHFIELD RD,2008-05-25,YES,YES,YES,YES,2006-05-25,Same As Expected,3.0 - 4.0,Proprietary
Michigan,68002,237611,575 COURT STREET SUITE C,2008-05-31,YES,YES,YES,YES,2006-05-31,Better Than Expected,4.5 - 5.0,Proprietary
Michigan,64302,237604,27620 FARMINGTON RD SUITE B-10,2008-06-21,YES,YES,YES,YES,2006-06-21,Not Available,,Proprietary
Michigan,65827,237610,28157 DEQUINDRE ROAD STE F,2008-06-23,YES,YES,YES,YES,2006-06-23,Not Available,,Proprietary
Michigan,64402,237605,28116 ORCHARD LAKE ROAD STE 100,2008-06-27,YES,YES,YES,YES,2006-06-27,Same As Expected,3.0 - 4.0,Proprietary
Michigan,65827,237607,28009 JOHN R ROAD,2008-06-29,YES,YES,YES,YES,2006-06-29,Not Available,,Proprietary
Michigan,65752,237609,38525 WEST 8 MILE ROAD,2008-06-30,YES,YES,YES,YES,2006-06-30,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67227,237613,15565 NORTHLAND DR SUITE 406W,2008-07-10,YES,YES,YES,YES,2006-07-10,Not Available,,Proprietary
Michigan,62902,237614,2520 N EUCLID SUITE 1,2008-07-20,YES,YES,YES,NO,2006-07-20,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67902,237621,28800 VAN DYKE AVENUE,2008-07-31,YES,YES,YES,YES,2006-07-31,Same As Expected,3.0 - 4.0,Proprietary
Michigan,62727,237615,8338 ALLEN ROAD STE 102A,2008-08-04,YES,YES,YES,YES,2006-08-04,Same As Expected,3.0 - 4.0,Proprietary
Michigan,65752,237620,17940 FARMINGTON ROAD SUITE 222,2008-08-11,YES,YES,YES,YES,2006-08-11,Not Available,,Proprietary
Michigan,67652,237658,33259 DEQUINDRE RD SUITE B,2008-09-01,YES,YES,YES,YES,2006-09-01,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67227,237627,21700 NORTHWESTERN HWY SUITE 1155,2008-09-05,YES,YES,YES,YES,2006-09-05,Not Available,,Proprietary
Michigan,67852,237617,25932 DEQUINDRE ROAD SUITE A,2008-09-14,YES,YES,YES,YES,2006-09-14,Same As Expected,3.0 - 4.0,Proprietary
Michigan,63877,237633,3031 WEST GRAND BLVD SUITE 626,2008-09-14,YES,YES,YES,YES,2006-09-14,Not Available,,Proprietary
Michigan,64877,237616,2660 HORIZON DR SE SUITE 130,2008-09-15,YES,YES,NO,YES,2006-09-15,Not Available,,Proprietary
Michigan,65827,237630,27301 DEQUINDRE RD SUITE 206,2008-09-19,YES,YES,YES,YES,2006-09-19,Not Available,,Proprietary
Michigan,65827,237623,1 AJAX DR SUITE 101,2008-09-29,YES,YES,NO,YES,2006-09-29,Not Available,,Proprietary
Michigan,64402,237618,31555 WEST 14 MILE ROAD SUITE 311,2008-10-02,YES,YES,YES,YES,2006-10-02,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67177,237632,26900 FRANKLIN ROAD STE A,2008-10-06,YES,YES,YES,YES,2006-10-06,Not Available,,Proprietary
Michigan,65677,237626,17550 W 11 MILE RD SUITE A,2008-10-11,YES,YES,YES,YES,2006-10-11,Same As Expected,3.0 - 4.0,Proprietary
Michigan,68002,237628,3217 W M 55 SUITE B,2008-10-18,YES,YES,YES,YES,2006-10-18,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67227,237631,19111 WEST 10 MILE ROAD SUITE 142,2008-10-19,YES,YES,YES,YES,2006-10-19,Not Available,,Proprietary
Michigan,66027,237622,950 CORPORATE OFFICE DR SUITE 200,2008-10-25,YES,YES,YES,YES,2006-10-25,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67377,237643,15 MILE ROAD,2008-10-30,YES,YES,NO,YES,2006-10-30,Not Available,,Proprietary
Michigan,63677,237619,2569 UNION LAKE ROAD,2008-11-08,YES,YES,YES,YES,2006-11-08,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67877,237645,29256 RYAN ROAD SUITE A,2008-11-28,YES,YES,YES,YES,2006-11-28,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67627,237638,2910 W JEFFERSON AVENUE,2008-11-30,YES,YES,YES,YES,2006-11-30,Not Available,,Proprietary
Michigan,66852,237634,30701 WOODWARD AVE SUITE 452,2008-12-04,YES,YES,YES,YES,2006-12-04,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67902,237639,8200 OLD 13 MILE RD  SUITE 105,2008-12-06,YES,YES,YES,YES,2006-12-06,Not Available,,Proprietary
Michigan,65027,237644,20390 HARPER AVENUE,2008-12-21,YES,YES,YES,YES,2006-12-21,Not Available,,Proprietary
Michigan,66377,237668,31215 NOVI ROAD,2009-01-04,YES,YES,YES,YES,2007-01-04,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67227,237646,24445 NORTHWESTERN HWY SUTIE 113,2009-01-19,YES,YES,YES,YES,2007-01-19,Not Available,,Proprietary
Michigan,62777,237669,4261 PARK RD,2009-02-09,YES,YES,YES,YES,2007-02-09,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67227,237664,16250 NORTHLAND DRIVE SUITE 200,2009-02-19,YES,YES,YES,YES,2007-02-19,Same As Expected,3.0 - 4.0,Proprietary
Michigan,68127,237647,2660 44TH STREET SW SUITE 500,2009-02-22,YES,YES,YES,YES,2007-02-22,Not Available,,Proprietary
Michigan,68102,237656,3138 BIDDLE AVENUE,2009-03-01,YES,YES,YES,YES,2007-03-01,Not Available,,Proprietary
Michigan,67227,237655,24901 NORTHWESTERN HWY SUITE 605,2009-03-02,YES,YES,YES,YES,2007-03-02,Not Available,,Proprietary
Michigan,64452,237650,25820 ORCHARD LAKE RD,2009-03-03,YES,YES,YES,YES,2007-03-03,Same As Expected,3.0 - 4.0,Proprietary
Michigan,66727,237654,1557 W HAMILTON RD,2009-03-06,YES,YES,YES,YES,2007-03-06,Same As Expected,3.0 - 4.0,Proprietary
Michigan,65777,237670,32290 5 MILE ROAD SUITE 2,2009-03-10,YES,YES,YES,YES,2007-03-10,Not Available,,Proprietary
Michigan,67252,237652,29610 SOUTHFIELD RD STE 260,2009-03-16,YES,YES,YES,YES,2007-03-16,Not Available,,Proprietary
Michigan,63027,237659,30600 TELEGRAPH RD #2370,2009-03-16,YES,YES,YES,YES,2007-03-16,Same As Expected,3.0 - 4.0,Proprietary
Michigan,63852,237665,2727 SECOND AVE SUITE 156,2009-03-17,YES,YES,YES,YES,2007-03-17,Not Available,,Proprietary
Michigan,65177,237666,26711 WOODWARD AVENUE SUITE 204,2009-03-19,YES,YES,YES,YES,2007-03-19,Not Available,,Proprietary
Michigan,64127,237660,119 N SAGINAW ST,2009-03-29,YES,YES,YES,YES,2007-03-29,Not Available,,Proprietary
Michigan,63727,237679,15900 MICHIGAN AVE SUITE 3,2009-04-02,YES,YES,YES,YES,2007-04-02,Not Available,,Proprietary
Michigan,64402,237661,30777 NORTHWESTERN HWY SUITE 202,2009-04-04,YES,YES,YES,YES,2007-04-04,Not Available,,Proprietary
Michigan,66427,237678,2205 JOLLY RD STE D,2009-04-18,YES,YES,YES,YES,2007-04-18,Same As Expected,3.0 - 4.0,Proprietary
Michigan,64852,237676,3355 EAGLE PARK DRIVE NE SUITE 14,2009-04-30,YES,YES,YES,YES,2007-04-30,Better Than Expected,4.5 - 5.0,Proprietary
Michigan,62902,237677,1484 STRAITS DRIVE SUITE 3,2009-05-09,YES,YES,YES,YES,2007-05-09,Same As Expected,3.0 - 4.0,Proprietary
Michigan,64402,237673,28535 ORCHARD LAKE RD SUITE 50,2009-05-11,YES,YES,YES,YES,2007-05-11,Not Available,,Proprietary
Michigan,63502,237675,6510 TOWN CENTER DRIVE SUITE B,2009-05-18,YES,YES,YES,YES,2007-05-18,Worse Than Expected,1.0 - 2.5,Proprietary
Michigan,67252,237674,30233 SOUTHFIELD RD SUITE 219,2009-05-23,YES,YES,NO,YES,2007-05-23,Same As Expected,3.0 - 4.0,Proprietary
Michigan,63802,237683,4245 BEECH DALY ROAD SUITE 202,2009-06-19,YES,YES,YES,YES,2007-06-19,Not Available,,Proprietary
Michigan,67227,237691,20755 GREENFIELD RD STE # 503,2009-06-26,YES,YES,YES,YES,2007-06-26,Not Available,,Proprietary
Michigan,63227,237695,1481 S CENTER RD STE B,2009-06-29,YES,YES,YES,YES,2007-06-29,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67427,237684,42700 SCHOENHERR RD,2009-07-03,YES,YES,YES,YES,2007-07-03,Not Available,,Proprietary
Michigan,65777,237689,13973 FARMINGTON ROAD,2009-07-21,YES,YES,YES,YES,2007-07-21,Not Available,,Proprietary
Michigan,63577,237688,34051 GRATIOT AVE SUITE 103,2009-08-03,YES,YES,YES,YES,2007-08-03,Same As Expected,3.0 - 4.0,Proprietary
Michigan,63827,237697,22234 FORD ROAD SUITE 1,2009-08-13,YES,YES,YES,YES,2007-08-13,Same As Expected,3.0 - 4.0,Proprietary
Michigan,65402,237698,3408 MILLER RD,2009-09-04,YES,YES,YES,YES,2007-09-04,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67227,237696,18711 W TEN MILE ROAD STE 200,2009-09-07,YES,YES,YES,YES,2007-09-07,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67252,237699,30555 SOUTHFIELD ROAD SUITE 380,2009-09-11,YES,YES,YES,YES,2007-09-11,Not Available,,Proprietary
Michigan,67677,237693,1380 COOLIDGE HWY SUITE 210,2009-09-13,YES,YES,YES,YES,2007-09-13,Same As Expected,3.0 - 4.0,Proprietary
Michigan,64527,237704,1020 PROFESSIONAL DR STE 5 BUILDING A,2009-09-13,YES,YES,YES,YES,2007-09-13,Same As Expected,3.0 - 4.0,Proprietary
Michigan,66577,237692,601 E CENTRE AVE,2009-09-14,YES,YES,YES,YES,2007-09-14,Same As Expected,3.0 - 4.0,Proprietary
Michigan,63077,237700,2525 TELEGRAPH RD SUITE 204,2009-09-19,YES,YES,YES,YES,2007-09-19,Not Available,,Proprietary
Michigan,64477,237701,751 EAST NINE MILE ROAD STE#2,2009-09-27,YES,YES,YES,YES,2007-09-27,Not Available,,Proprietary
Michigan,64302,237713,28592 ORCHARD LAKE ROAD STE 320,2009-10-05,YES,YES,YES,YES,2007-10-05,Worse Than Expected,1.0 - 2.5,Proprietary
Michigan,66902,237709,5226 STATE STREET,2009-10-16,YES,YES,YES,YES,2007-10-16,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67252,237705,21411 CIVIC CENTER DRIVE SUITE 110,2009-10-19,YES,YES,YES,YES,2007-10-19,Not Available,,Proprietary
Michigan,67452,237703,44484 MOUND ROAD,2009-10-25,YES,YES,YES,YES,2007-10-25,Same As Expected,3.0 - 4.0,Proprietary
Michigan,63702,237714,1040 STATE ST SUITE A,2009-10-27,YES,YES,YES,YES,2007-10-27,Same As Expected,3.0 - 4.0,Proprietary
Michigan,66827,237707,202 E THIRD STREET,2009-10-30,YES,YES,YES,YES,2007-10-30,Same As Expected,3.0 - 4.0,Proprietary
Michigan,63327,237702,5860 N CANTON CENTER RD SUITE 362,2009-11-02,YES,YES,YES,YES,2007-11-02,Not Available,,Proprietary
Michigan,66377,237708,41100 FOX RUN ROAD,2009-11-02,YES,YES,YES,YES,2007-11-02,Same As Expected,3.0 - 4.0,Non - Profit Private
Michigan,67227,237754,19111 WEST 10 MILE ROAD SUITE A-5,2009-12-06,YES,YES,YES,YES,2007-12-06,Not Available,,Proprietary
Michigan,67402,237711,8244 METRO PARKWAY SUITE E,2010-01-29,YES,YES,YES,YES,2008-01-29,Not Available,,Proprietary
Michigan,67227,237725,18600 W 10 MILE RD STE 204,2010-01-30,YES,YES,YES,YES,2008-01-30,Not Available,,Proprietary
Michigan,62827,237716,3879 PACKARD RD UNIT B,2010-02-26,YES,YES,NO,NO,2008-02-26,Not Available,,Proprietary
Michigan,64452,237718,23332 ORCHARD LAKE ROAD SUITE A6,2010-02-28,YES,YES,YES,YES,2008-02-29,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67227,237724,15565 NORTHLAND DRIVE SUITE 708W,2010-02-28,YES,YES,YES,YES,2008-02-29,Not Available,,Proprietary
Michigan,67052,237744,2907 DIVISION STREET SUITE 112,2010-02-28,YES,YES,YES,YES,2008-02-29,Not Available,,Proprietary
Michigan,66702,237721,586 S ROCHESTER RD STE #A,2010-03-19,YES,YES,YES,YES,2008-03-19,Not Available,,Proprietary
Michigan,63627,237747,15400 NINETEEN MILE RD SUITE #145-B,2010-03-20,YES,YES,YES,YES,2008-03-20,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67927,237735,1720 AIRPORT RD,2010-03-21,YES,YES,YES,YES,2008-03-21,Not Available,,Proprietary
Michigan,64402,237720,30445 NORTHWESTERN HIGHWAY SUITE 130,2010-03-27,YES,YES,YES,YES,2008-03-27,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67652,237746,1663 STEPHENSON HWY SUITE 200,2010-04-04,YES,YES,YES,YES,2008-04-04,Same As Expected,3.0 - 4.0,Proprietary
Michigan,62727,237728,7312 PARK AVE,2010-04-10,YES,YES,YES,YES,2008-04-10,Not Available,,Proprietary
Michigan,67227,237722,15565 NORTHLAND DRIVE SUITE 403W,2010-04-14,YES,YES,YES,YES,2008-04-14,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67727,237727,2838 EAST LONG LAKE ROAD STE 248,2010-04-14,YES,YES,YES,YES,2008-04-14,Not Available,,Proprietary
Michigan,64702,237732,8273 SOUTH SAGINAW ROAD SUITE A,2010-04-17,YES,YES,YES,YES,2008-04-17,Same As Expected,3.0 - 4.0,Proprietary
Michigan,64402,237733,28275 ORCHARD LAKE ROAD STE 104,2010-04-18,YES,YES,YES,YES,2008-04-18,Not Available,,Proprietary
Michigan,64852,237734,5055 PLAINFIELD AVE NE SUITE B,2010-04-25,YES,YES,YES,YES,2008-04-25,Not Available,,Proprietary
Michigan,67777,237742,7125 ORCHARD LAKE ROAD SUITE 303,2010-04-25,YES,YES,YES,YES,2008-04-25,Same As Expected,3.0 - 4.0,Proprietary
Michigan,68152,237765,1993 WHITTAKER ROAD,2010-04-30,YES,YES,YES,YES,2008-04-30,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67227,237762,23100 PROVIDENCE DR STE 108,2010-05-01,YES,YES,YES,YES,2008-05-01,Not Available,,Proprietary
Michigan,67227,237731,23155 NORTHWESTERN HWY #400,2010-05-05,YES,YES,YES,YES,2008-05-05,Not Available,,Proprietary
Michigan,64852,237824,3280 BELTLINE COURT NE SUITE 200,2010-05-07,YES,YES,YES,YES,2008-05-07,Not Available,,Proprietary
Michigan,64702,237755,3089 TRI PARK DR,2010-05-12,YES,YES,YES,YES,2008-05-12,Same As Expected,3.0 - 4.0,Proprietary
Michigan,65827,237743,32620 CONCORD DRIVE,2010-05-15,YES,YES,YES,YES,2008-05-15,Not Available,,Proprietary
Michigan,67652,237750,1920 LIVERNOIS,2010-06-02,YES,YES,YES,YES,2008-06-02,Same As Expected,3.0 - 4.0,Proprietary
Michigan,63327,237756,5880 CANTON CENTER ROAD SUITE 490,2010-06-02,YES,YES,YES,YES,2008-06-02,Not Available,,Proprietary
Michigan,63727,237760,3735 MONROE ST SUITE B,2010-06-08,YES,YES,YES,YES,2008-06-08,Not Available,,Proprietary
Michigan,63752,237738,6200 CHASE RD SUITE 103,2010-06-19,YES,YES,YES,YES,2008-06-19,Not Available,,Proprietary
Michigan,67452,237752,43800 VAN DYKE AVENUE SUITE 1,2010-06-24,YES,YES,YES,YES,2008-06-24,Not Available,,Proprietary
Michigan,63902,237745,901 W GRAND BLVD STE 102,2010-06-25,YES,YES,YES,YES,2008-06-25,Not Available,,Proprietary
Michigan,67877,237758,3456 E 12 MILE RD STE 1,2010-07-01,YES,YES,YES,YES,2008-07-01,Not Available,,Proprietary
Michigan,67677,237751,210 TOWN CENTER DR,2010-07-09,YES,YES,YES,YES,2008-07-09,Not Available,,Proprietary
Michigan,66177,237749,427 SEMINOLE RD STE 200B,2010-07-17,YES,YES,NO,YES,2008-07-17,Not Available,,Proprietary
Michigan,66702,237774,1681 E AUBURN RD SUITE B,2010-08-04,YES,YES,YES,YES,2008-08-04,Not Available,,Proprietary
Michigan,67227,237783,16000 WEST 9 MILE RD SUITE 207,2010-08-06,YES,YES,YES,YES,2008-08-06,Not Available,,Proprietary
Michigan,65827,237777,27301 DEQUINDRE ROAD SUITE 105,2010-08-08,YES,YES,YES,YES,2008-08-08,Not Available,,Proprietary
Michigan,63327,237778,5880 CANTON CENTER ROAD SUITE 425,2010-08-08,YES,YES,YES,YES,2008-08-08,Not Available,,Proprietary
Michigan,66352,237775,25500 MEADOWBROOK RD STE 215,2010-08-13,YES,YES,YES,YES,2008-08-13,Not Available,,Proprietary
Michigan,66527,239011,190 N MAIN ST SUITE A,2010-08-14,YES,YES,YES,YES,2008-08-14,Not Available,,Proprietary
Michigan,66077,237764,44 1ST STREET,2010-08-31,YES,YES,YES,YES,2008-08-31,Not Available,,Proprietary
Michigan,66627,237766,24634 FIVE MILE ROAD SUITE 1,2010-09-30,YES,YES,YES,YES,2008-09-30,Not Available,,Proprietary
Michigan,67227,237763,24100 SOUTHFIELD ROAD SUITE 110,2010-10-02,YES,YES,YES,YES,2008-10-02,Not Available,,Proprietary
Michigan,66052,237770,721 NORTH MACOMB STREET SUITE #4,2010-10-05,YES,YES,YES,YES,2008-10-05,Not Available,,Proprietary
Michigan,63752,237771,14650 W WARREN AVENUE STE 250,2010-10-06,YES,YES,YES,YES,2008-10-06,Same As Expected,3.0 - 4.0,Proprietary
Michigan,64002,237776,18440 WEST MCNICHOLS RD,2010-10-14,YES,YES,YES,YES,2008-10-14,Not Available,,Proprietary
Michigan,62977,237772,28139 WOODWARD AVENUE,2010-10-15,YES,YES,YES,YES,2008-10-15,Not Available,,Proprietary
Michigan,67202,237784,26645 WEST 12 MILE RD SUITE #201,2010-10-24,YES,YES,YES,YES,2008-10-24,Not Available,,Proprietary
Michigan,66977,237786,22435 HARPER AVENUE,2010-10-29,YES,YES,YES,YES,2008-10-29,Not Available,,Proprietary
Michigan,64402,239019,27620 FARMINGTON UNIT B9,2010-11-04,YES,YES,YES,YES,2008-11-04,Not Available,,Proprietary
Michigan,64027,237791,4800 CADIEUX ROAD,2010-11-07,YES,YES,YES,YES,2008-11-07,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67227,237793,19111 WEST 10 MILE ROAD SUITE 121,2010-11-07,YES,YES,YES,YES,2008-11-07,Not Available,,Proprietary
Michigan,67902,237788,11885 EAST 12 MILE RD SUITE 204B,2010-11-12,YES,YES,YES,YES,2008-11-12,Same As Expected,3.0 - 4.0,Proprietary
Michigan,67227,237779,15700  GREENFIELD ROAD SUITE 400 B,2010-11-14,YES,YES,YES,YES,2008-11-14,Not Available,,Proprietary
Michigan,65827,237781,28091 DEQUINDRE STE 102,2010-11-24,YES,YES,YES,YES,2008-11-24,Not Available,,Proprietary
Michigan,63027,239000,30400 TELEGRAPH RD SUITE 334,2010-11-26,YES,YES,YES,YES,2008-11-26,Same As Expected,3.0 - 4.0,Proprietary
Michigan,65752,237782,20270 MIDDLEBELT ROAD SUITE 4,2010-11-30,YES,YES,YES,YES,2008-11-30,Not Available,,Proprietary
Michigan,64877,237789,3033 ORCHARD VISTA DRIVE SUITE 311,2010-12-01,YES,YES,YES,YES,2008-12-01,Not Available,,Proprietary
Michigan,67127,239158,48380 VAN DYKE AVE SUITE 630,2010-12-16,YES,YES,YES,YES,2008-12-16,Not Available,,Proprietary
Michigan,67027,239004,4066 RED ARROW HIGHWAY SUITE A,2010-12-24,YES,YES,YES,YES,2008-12-24,Same As Expected,3.0 - 4.0,Proprietary
Michigan,64227,239005,69045 M-62 SUITE A-1,2010-12-29,YES,YES,YES,YES,2008-12-29,Same As Expected,3.0 - 4.0,Proprietary
Michigan,63177,239001,20604 TELEGRAPH RD,2011-01-13,YES,YES,YES,YES,2009-01-13,Not Available,,Proprietary
Michigan,63102,237797,4235 LAKE STREET EAST SIDE,2011-01-14,YES,YES,NO,YES,2009-01-14,Not Available,,Proprietary
Michigan,68152,237796,301 W MICHIGAN AVENUE STE 310,2011-01-15,YES,NO,NO,YES,2009-01-15,Not Available,,Proprietary
Michigan,66627,239010,26000 5 MILE RD SUITE 110,2011-01-23,YES,YES,YES,YES,2009-01-23,Not Available,,Proprietary
Michigan,67227,237799,24001 SOUTHFIELD ROAD SUITE 208,2011-01-26,YES,YES,NO,YES,2009-01-26,Not Available,,Proprietary
Michigan,67527,239012,20600 EUREKA ROAD STE 604,2011-02-09,YES,YES,YES,YES,2009-02-09,Not Available,,Proprietary
Michigan,64402,239008,26105 ORCHARD LAKE RD SUITE 105,2011-02-25,YES,YES,YES,YES,2009-02-25,Not Available,,Proprietary
Michigan,67677,239009,1555 W BIG BEAVER RD BUILDING G FLOOR 2,2011-03-05,YES,YES,YES,YES,2009-03-05,Not Available,,Proprietary
Michigan,63327,239013,2200 CANTON CENTER ROAD SUITE 160,2011-03-11,YES,YES,YES,YES,2009-03-11,Same As Expected,3.0 - 4.0,Proprietary
Michigan,66827,239007,27332 WOODWARD AVE SUITE 200,2011-03-22,YES,YES,YES,YES,2009-03-22,Same As Expected,3.0 - 4.0,Proprietary
Michigan,65752,239015,20270 MIDDLEBELT ROAD SUITE 5,2011-04-04,YES,YES,YES,YES,2009-04-04,Not Available,,Proprietary
Michigan,62827,239033,3909 RESEARCH PARK DRIVE SUITE 600,2011-04-08,YES,YES,YES,YES,2009-04-08,Same As Expected,3.0 - 4.0,Non - Profit Private
Michigan,67302,239016,2100 15 MILE ROAD SUITE - A,2011-04-14,YES,YES,YES,YES,2009-04-14,Same As Expected,3.0 - 4.0,Non - Profit Private
Michigan,67377,239017,4415 METROPOLITAN PKWY 200,2011-04-14,YES,YES,YES,YES,2009-04-14,Same As Expected,3.0 - 4.0,Proprietary
Michigan,64402,239014,32985 HAMILTON COURT SUITE 110,2011-04-15,YES,YES,YES,YES,2009-04-15,Not Available,,Proprietary
Michigan,67877,239034,29698 DEQUINDRE RD,2011-04-16,YES,YES,YES,YES,2009-04-16,Same As Expected,3.0 - 4.0,Proprietary
Michigan,63752,239018,4700 GREENFIELD RD 2ND FLOOR,2011-04-21,YES,YES,YES,YES,2009-04-21,Better Than Expected,4.5 - 5.0,Proprietary
Michigan,67902,239024,29400 VANDYKE SUITE 301,2011-04-21,YES,YES,YES,YES,2009-04-21,Same As Expected,3.0 - 4.0,Proprietary
Michigan,65677,239031,28840 SOUTHFIELD RD SUITE 242,2011-04-22,YES,YES,NO,YES,2009-04-22,Not Available,,Proprietary
Michigan,64877,239032,3501 LAKE EASTBROOK BOULEVARD SE SUITE 310,2011-04-22,YES,YES,YES,YES,2009-04-22,Not Available,,Proprietary
