state,LocationNO,Certification_NO,Address,LicenseRenewalDate,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Home Health Aide Services,Date Certified,Service Quality,ServiceQualityRating,Type of Ownership
California,15777,557569,8337 TELEGRAPH ROAD SUITE 223,2010-07-20,YES,YES,YES,YES,1995-07-20,Same As Expected,3.0 - 4.0,Proprietary
California,15752,557571,1930 E. COLORADO BLVD.,2010-07-26,YES,YES,YES,YES,1995-07-26,Same As Expected,3.0 - 4.0,Proprietary
California,13802,557581,1915 BEVERLY BLVD SUITE 200,2010-08-24,YES,YES,YES,YES,1995-08-24,Same As Expected,3.0 - 4.0,Proprietary
California,13652,557587,5810 MONTEREY ROAD,2010-09-21,YES,YES,YES,YES,1995-09-21,Not Available,,Proprietary
California,13302,557597,724  E 1ST STREET SUITE 203,2010-09-28,YES,YES,YES,YES,1995-09-28,Not Available,,Proprietary
California,17352,557603,317 W LAS TUNAS DRIVE #208,2010-10-11,YES,YES,YES,YES,1995-10-11,Same As Expected,3.0 - 4.0,Proprietary
California,9752,557618,7018 OWENSMOUTH AVE #201,2010-11-01,YES,YES,YES,YES,1995-11-01,Same As Expected,3.0 - 4.0,Proprietary
California,13127,557613,1739 TERMINO AVE,2010-11-07,YES,YES,YES,YES,1995-11-07,Same As Expected,3.0 - 4.0,Proprietary
California,11877,557615,100 WEST BROADWAY SUITE 830,2010-11-08,YES,YES,YES,YES,1995-11-08,Same As Expected,3.0 - 4.0,Proprietary
California,14527,557619,11481 HEACOCK STREET  SUITE 130,2010-11-13,YES,YES,YES,YES,1995-11-13,Better Than Expected,4.5 - 5.0,Proprietary
California,12827,557635,4010 WATSON PLAZA DRIVE SUITE 140,2010-11-14,YES,YES,YES,YES,1995-11-14,Same As Expected,3.0 - 4.0,Proprietary
California,16152,557630,970 EXECUTIVE WAY,2010-11-29,YES,YES,YES,YES,1995-11-29,Better Than Expected,4.5 - 5.0,Proprietary
California,19627,557636,3817 WEST VALLEY BLVD,2010-12-14,YES,YES,YES,YES,1995-12-14,Not Available,,Proprietary
California,14102,557655,10 ROLLINS ROAD SUITE 208,2010-12-29,YES,YES,YES,YES,1995-12-29,Same As Expected,3.0 - 4.0,Proprietary
California,18652,557628,13111 VENTURA BLVD,2011-01-04,YES,YES,YES,YES,1996-01-04,Not Available,,Proprietary
California,11427,557656,1350 O STREET STE 303,2011-01-12,YES,YES,YES,YES,1996-01-12,Same As Expected,3.0 - 4.0,Proprietary
California,16827,557680,264 E 18TH STREET,2011-02-08,YES,YES,YES,NO,1996-02-08,Not Available,,Proprietary
California,11002,557679,16861 VENTURA BLVD SUITE 200,2011-02-09,YES,YES,YES,YES,1996-02-09,Not Available,,Proprietary
California,9252,557669,151 N SAN VICENTE BLVD STE 200,2011-03-06,YES,YES,YES,YES,1996-03-06,Same As Expected,3.0 - 4.0,Proprietary
California,12152,557664,911- C SUNSET DRIVE,2011-03-11,YES,YES,YES,YES,1996-03-11,Same As Expected,3.0 - 4.0,Government - State/ County
California,15652,557681,15607 LAKEWOOD BLVD SUITE A,2011-03-11,YES,YES,YES,YES,1996-03-11,Not Available,,Proprietary
California,13952,557677,3629 NORTH SEPULVEDA BLVD STE 101,2011-03-14,YES,YES,YES,YES,1996-03-14,Same As Expected,3.0 - 4.0,Proprietary
California,11902,557684,1128 E ROUTE 66,2011-04-02,YES,YES,YES,YES,1996-04-02,Not Available,,Proprietary
California,19377,557700,14407 GILMORE STREET SUITE 202,2011-04-14,YES,YES,YES,YES,1996-04-14,Same As Expected,3.0 - 4.0,Proprietary
California,8752,557685,1212  EAST MAIN STREET SUITE 4,2011-04-24,YES,YES,YES,YES,1996-04-24,Not Available,,Proprietary
California,10352,557696,368 EAST ROWLAND AVENUE,2011-04-24,YES,YES,YES,NO,1996-04-24,Same As Expected,3.0 - 4.0,Proprietary
California,16552,557690,4640 MARCONI AVENUE SUITE 8,2011-04-30,YES,YES,YES,YES,1996-04-30,Same As Expected,3.0 - 4.0,Proprietary
California,17102,557712,9683 TIERRA GRANDE STREET STE 201,2011-05-15,YES,YES,YES,YES,1996-05-15,Same As Expected,3.0 - 4.0,Proprietary
California,19452,557731,16600 SHERMAN WAY STE 200,2011-05-20,YES,YES,YES,YES,1996-05-20,Same As Expected,3.0 - 4.0,Proprietary
California,16952,557711,2375 NORTHSIDE DRIVE SUITE 150,2011-05-31,YES,YES,YES,YES,1996-05-31,Same As Expected,3.0 - 4.0,Proprietary
California,19252,557716,484  E FOOTHILL BLVD,2011-06-05,YES,YES,YES,YES,1996-06-05,Same As Expected,3.0 - 4.0,Proprietary
California,13077,557719,3911 LONG BEACH BLVD SUITE B,2011-06-14,YES,YES,YES,YES,1996-06-14,Not Available,,Proprietary
California,19627,557718,667 BREA CANYON ROAD SUITE 28,2011-06-25,YES,YES,YES,YES,1996-06-25,Same As Expected,3.0 - 4.0,Proprietary
California,17977,557722,22620 MARKET ST STE 200,2011-09-05,YES,YES,YES,YES,1996-09-05,Same As Expected,3.0 - 4.0,Proprietary
California,12077,557725,13527 HAWTHORNE BLVD,2011-09-18,YES,YES,YES,YES,1996-09-18,Not Available,,Proprietary
California,15202,557735,1131 W 6TH STREET #270,2011-09-27,YES,YES,YES,YES,1996-09-27,Same As Expected,3.0 - 4.0,Proprietary
California,15077,557747,212 9TH STREET SUITE 205,2011-10-02,YES,YES,YES,YES,1996-10-02,Same As Expected,3.0 - 4.0,Proprietary
California,9852,557727,17785 CENTER COURT DRIVE SUITE 325,2011-10-09,YES,YES,YES,YES,1996-10-09,Same As Expected,3.0 - 4.0,Proprietary
California,12727,557743,1768 ARROW HIGHWAY SUITE 105,2011-10-10,YES,YES,YES,YES,1996-10-10,Same As Expected,3.0 - 4.0,Proprietary
California,15077,557754,704 BROADWAY SUITE 202,2011-11-04,YES,YES,YES,YES,1996-11-04,Same As Expected,3.0 - 4.0,Proprietary
California,9252,557740,8671 WILSHIRE BLVD STE 606,2011-11-06,YES,YES,YES,YES,1996-11-06,Better Than Expected,4.5 - 5.0,Proprietary
California,13627,557746,2501 COLORADO BLVD UNIT G,2011-11-25,YES,YES,YES,YES,1996-11-25,Not Available,,Proprietary
California,13752,557753,10511 S WESTERN AVENUE,2011-11-27,YES,YES,YES,YES,1996-11-27,Same As Expected,3.0 - 4.0,Proprietary
California,10327,557755,1109 W SAN BERNARDINO RD SUITE 200,2011-12-02,YES,YES,YES,YES,1996-12-02,Same As Expected,3.0 - 4.0,Proprietary
California,15027,557763,13819 SAN ANTONIO DRIVE,2012-01-02,YES,YES,YES,YES,1997-01-02,Same As Expected,3.0 - 4.0,Proprietary
California,11902,557774,1751 S GRAND AVE,2012-01-06,YES,YES,YES,YES,1997-01-06,Same As Expected,3.0 - 4.0,Proprietary
California,11752,557773,454 S CENTRAL AVE,2012-01-13,YES,YES,YES,YES,1997-01-13,Same As Expected,3.0 - 4.0,Proprietary
California,9202,557765,5251 OFFICE PARK DRIVE SUITE 400,2012-01-16,YES,YES,NO,YES,1997-01-16,Same As Expected,3.0 - 4.0,Proprietary
California,11377,557764,377 W FALLBROOK AVENUE SUITE 206,2012-01-21,YES,YES,YES,YES,1997-01-21,Better Than Expected,4.5 - 5.0,Proprietary
California,13852,557775,4138 EAGLE ROCK BLVD SUITE B,2012-01-21,YES,YES,YES,YES,1997-01-21,Same As Expected,3.0 - 4.0,Proprietary
California,17702,57368,277 SOUTH ST STE W,2012-01-30,YES,YES,YES,YES,1997-01-30,Same As Expected,3.0 - 4.0,Non - Profit Private
California,19727,557784,1900 W GARVEY AVENUE S SUITE 220,2012-03-13,YES,YES,YES,YES,1997-03-13,Same As Expected,3.0 - 4.0,Proprietary
California,19752,557792,1416 S AZUSA AVE STE C-1,2012-03-20,YES,YES,YES,YES,1997-03-20,Same As Expected,3.0 - 4.0,Proprietary
California,20102,557785,400 PLUMAS BLVD SUITE 115B,2012-03-24,YES,YES,YES,YES,1997-03-24,Same As Expected,3.0 - 4.0,Non - Profit Other
California,18277,557789,2139 TAPO STREET SUITE 224,2012-03-26,YES,YES,YES,YES,1997-03-26,Not Available,,Proprietary
California,12277,557790,2930 W IMPERIAL HWY SUITE 300,2012-04-01,YES,YES,YES,YES,1997-04-01,Not Available,,Government - Local
California,8777,557791,801 W VALLEY BLVD SUITE 105,2012-04-02,YES,YES,YES,YES,1997-04-02,Better Than Expected,4.5 - 5.0,Proprietary
California,11002,58000,16601 VENTURA BLVD SUITE 506,2012-04-15,YES,YES,YES,YES,1997-04-15,Same As Expected,3.0 - 4.0,Proprietary
California,17252,557798,2787 CALIFORNIA STREET SUITE B,2012-04-17,YES,YES,YES,YES,1997-04-17,Better Than Expected,4.5 - 5.0,Proprietary
California,17277,557796,1109 VICENTE STREET SUITE 103,2012-04-18,YES,YES,YES,YES,1997-04-18,Same As Expected,3.0 - 4.0,Proprietary
California,8752,557797,1224 SOUTH GARFIELD AVENUE  #204,2012-04-22,YES,YES,YES,YES,1997-04-22,Not Available,,Proprietary
California,9827,557799,500 CARSON PLZ DR STE 228,2012-04-22,YES,YES,YES,YES,1997-04-22,Better Than Expected,4.5 - 5.0,Proprietary
California,9227,58008,10066 E ROSECRANS AVE,2012-05-01,YES,YES,YES,YES,1997-05-01,Same As Expected,3.0 - 4.0,Proprietary
California,12302,58004,3311 W MANCHESTER SUITE 201- 206,2012-05-05,YES,YES,YES,YES,1997-05-05,Not Available,,Proprietary
California,9027,58010,11700 SOUTH STREET SUITE 200,2012-05-20,YES,YES,YES,YES,1997-05-20,Same As Expected,3.0 - 4.0,Proprietary
California,16077,58005,8273 WHITE OAK AVENUE SUITE 110,2012-05-25,YES,YES,YES,YES,1997-05-25,Same As Expected,3.0 - 4.0,Proprietary
California,11802,58013,206 N JACKSON ST STE 100,2012-06-06,YES,YES,YES,YES,1997-06-06,Same As Expected,3.0 - 4.0,Proprietary
California,19827,58018,8929 SOUTH SEPULVEDA STE 306,2012-06-18,YES,YES,YES,YES,1997-06-18,Same As Expected,3.0 - 4.0,Proprietary
California,13277,58017,3600 WILSHIRE BLVD STE 1920,2012-07-07,YES,YES,YES,YES,1997-07-07,Same As Expected,3.0 - 4.0,Proprietary
California,9027,58014,11428 E ARTESIA BLVD SUITE 3,2012-07-11,YES,YES,YES,YES,1997-07-11,Not Available,,Proprietary
California,17752,58030,2233 HUNTINGTON DRIVE SUITE 3,2012-07-29,YES,YES,YES,YES,1997-07-29,Better Than Expected,4.5 - 5.0,Proprietary
California,19252,58026,550 NORTH EUCLID AVENUE,2012-08-01,YES,YES,YES,YES,1997-08-01,Not Available,,Proprietary
California,18627,58025,10100 TRINITY PARKWAY SUITE 425,2012-08-07,YES,YES,YES,YES,1997-08-07,Same As Expected,3.0 - 4.0,Proprietary
California,15552,58023,1061 W AVENUE M-14 SUITIE A,2012-08-19,YES,YES,YES,YES,1997-08-19,Same As Expected,3.0 - 4.0,Proprietary
California,11002,58027,16661 VENTURA BLVD STE 503,2012-08-27,YES,YES,YES,YES,1997-08-27,Same As Expected,3.0 - 4.0,Proprietary
California,11177,58022,9161 SIERRA AVENUE SUITE 200,2013-03-30,YES,YES,YES,YES,1998-03-30,Not Available,,Proprietary
California,13727,58032,948 NORTH FAIRFAX AVE SUITE 200,2013-06-03,YES,YES,YES,YES,1998-06-03,Same As Expected,3.0 - 4.0,Proprietary
California,9852,58033,11818 SOUTH ST #201,2013-06-15,YES,YES,YES,YES,1998-06-15,Same As Expected,3.0 - 4.0,Proprietary
California,11927,58034,17418 CHATSWORTH STREET SUITE 200,2013-07-17,YES,YES,YES,YES,1998-07-17,Worse Than Expected,1.0 - 2.5,Proprietary
California,11527,58038,12431 LEWIS STREET SUITE 101,2013-09-21,YES,YES,YES,YES,1998-09-21,Not Available,,Proprietary
California,9627,58037,1601 CARMEN DR STE 202,2013-09-28,YES,YES,YES,YES,1998-09-28,Better Than Expected,4.5 - 5.0,Proprietary
California,19502,58039,4450 WESTINGHOUSE STREET SUITE #101,2014-01-08,YES,YES,YES,YES,1999-01-08,Same As Expected,3.0 - 4.0,Proprietary
California,13527,58042,2818 SOUTH LA CIENIGA AVENUE STE 205,2014-02-19,YES,YES,YES,YES,1999-02-19,Same As Expected,3.0 - 4.0,Proprietary
California,11952,58045,22365 BARTON ROAD SUITE 212,2014-03-18,YES,YES,YES,YES,1999-03-18,Same As Expected,3.0 - 4.0,Proprietary
California,18027,58047,12145 MORA DRIVE UNIT 10,2014-08-31,YES,YES,YES,YES,1999-08-31,Worse Than Expected,1.0 - 2.5,Proprietary
California,14152,58048,15300 DEVONSHIRE STREET SUITE 5,2014-10-05,YES,YES,YES,YES,1999-10-05,Not Available,,Proprietary
California,13777,58049,6404 WILSHIRE BLVD #550,2014-11-02,YES,YES,YES,YES,1999-11-02,Same As Expected,3.0 - 4.0,Government - Combination Government & Voluntary
California,18002,58052,8030 SOQUEL AVENUE #104,2002-01-20,YES,YES,YES,YES,2000-01-20,Same As Expected,3.0 - 4.0,Non - Profit Private
California,19752,58053,1815 EAST WORKMAN AVE STE D,2002-02-25,YES,YES,YES,YES,2000-02-25,Not Available,,Proprietary
California,10927,59684,6475 CHRISTIE AVENUE SUITE 350,2002-04-01,YES,NO,NO,YES,2000-04-01,Not Available,,Proprietary
California,9602,58055,26635 AGOURA ROAD STE 101,2002-04-28,YES,YES,YES,YES,2000-04-28,Worse Than Expected,1.0 - 2.5,Proprietary
California,13277,58054,4201 WILSHIRE BLVD SUITE 511,2002-06-05,YES,YES,YES,YES,2000-06-05,Same As Expected,3.0 - 4.0,Proprietary
California,13227,58056,2140 W. OLYMPIC BLVD SUITE 431,2002-07-19,YES,YES,YES,YES,2000-07-19,Same As Expected,3.0 - 4.0,Proprietary
California,18952,58058,370 AMA POLA AVENUE SUITE 203,2002-09-22,YES,YES,YES,YES,2000-09-22,Not Available,,Proprietary
California,18877,58059,68 LONG COURT STE 2C,2002-11-16,YES,YES,YES,YES,2000-11-16,Same As Expected,3.0 - 4.0,Proprietary
California,14327,58063,4959 PALO VERDE STREET SUITE 108C,2002-12-13,YES,YES,YES,YES,2000-12-13,Worse Than Expected,1.0 - 2.5,Proprietary
California,10352,58064,538 E SAN BERNARDINO ROAD,2003-01-08,YES,YES,YES,YES,2001-01-08,Not Available,,Proprietary
California,18952,58065,20705 SOUTH WESTERN AVE SUITE 216,2003-02-27,YES,YES,YES,YES,2001-02-27,Not Available,,Proprietary
California,13277,58067,3731 WILSHIRE BLVD STE 516,2003-03-13,YES,YES,YES,YES,2001-03-13,Same As Expected,3.0 - 4.0,Proprietary
California,9852,58071,11385 183RD STREET,2003-05-24,YES,YES,YES,YES,2001-05-24,Not Available,,Proprietary
California,9827,58072,20930 BONITA DRIVE UNIT # U,2003-06-12,YES,YES,YES,YES,2001-06-12,Not Available,,Proprietary
California,10377,58076,970 S VILLAGE OAKS DR SUITE 102,2003-07-20,YES,YES,YES,YES,2001-07-20,Same As Expected,3.0 - 4.0,Proprietary
California,19252,58075,1476 W 9TH STREET SUITE B1,2003-08-09,YES,YES,YES,YES,2001-08-09,Not Available,,Proprietary
California,18252,58078,2525 CHERRY AVENUE SUITE 320,2003-08-17,YES,YES,YES,YES,2001-08-17,Not Available,,Proprietary
California,9402,58077,6131 ORANGETHORPE AVENUE SUITE 480,2003-08-27,YES,YES,YES,YES,2001-08-27,Same As Expected,3.0 - 4.0,Proprietary
California,11177,58068,17284 SLOVER AVENUE,2003-09-12,YES,YES,YES,YES,2001-09-12,Not Available,,Non - Profit Private
California,13227,58085,2140 W OLYMPIC BLVD SUITE 534,2003-10-01,YES,YES,YES,YES,2001-10-01,Same As Expected,3.0 - 4.0,Proprietary
California,13277,58082,4055 WILSHIRE BLVD #105,2003-10-04,YES,YES,YES,YES,2001-10-04,Same As Expected,3.0 - 4.0,Proprietary
California,10052,58083,13181 CROSSROADS PARKWAY NORTH STE 322,2003-10-09,YES,YES,YES,YES,2001-10-09,Not Available,,Proprietary
California,13627,58084,2525 COLORADO BLVD SUITE D,2003-10-16,YES,YES,YES,YES,2001-10-16,Same As Expected,3.0 - 4.0,Proprietary
California,19252,58081,2335 W FOOTHILL BLVD SUITE 17,2003-10-22,YES,YES,YES,YES,2001-10-22,Same As Expected,3.0 - 4.0,Proprietary
California,13777,58087,8425 W3RD ST STE 403,2003-10-23,YES,YES,YES,YES,2001-10-23,Not Available,,Proprietary
California,10802,58080,3360 FLAIR DR STE 210A,2003-10-24,YES,YES,YES,YES,2001-10-24,Same As Expected,3.0 - 4.0,Proprietary
California,19352,58090,12135 RIVERSIDE DRIVE,2003-11-13,YES,YES,YES,YES,2001-11-13,Same As Expected,3.0 - 4.0,Proprietary
California,9502,58089,745 N WHITNALL HWY,2003-11-26,YES,YES,YES,YES,2001-11-26,Same As Expected,3.0 - 4.0,Proprietary
California,15027,58094,12241 FIRESTONE BLVD SUITE C & D,2003-12-02,YES,YES,YES,YES,2001-12-02,Same As Expected,3.0 - 4.0,Proprietary
California,17002,58091,7710 BALBOA AVENUE SUITE 318,2003-12-11,YES,YES,YES,YES,2001-12-11,Same As Expected,3.0 - 4.0,Non - Profit Private
California,13277,58102,4322 WILSHIRE BLVD SUITE 208,2004-01-15,YES,YES,YES,YES,2002-01-15,Same As Expected,3.0 - 4.0,Non - Profit Private
California,12552,58098,2501 LA HABRA BLVD SUITE 4,2004-01-16,YES,YES,YES,YES,2002-01-16,Not Available,,Proprietary
California,12227,58097,301 NORTH PRAIRIE AVENUE SUITE 511,2004-01-22,YES,YES,YES,YES,2002-01-22,Same As Expected,3.0 - 4.0,Proprietary
California,14927,58100,13363 SATICOY ST STE 101,2004-01-31,YES,YES,YES,YES,2002-01-31,Not Available,,Proprietary
California,13477,58101,4855 SANTA MONICA BLVD SUITE 110 & 114,2004-02-05,YES,YES,YES,YES,2002-02-05,Not Available,,Proprietary
California,12227,58103,111 N LA BREA SUITE 305,2004-02-13,YES,YES,YES,YES,2002-02-13,Same As Expected,3.0 - 4.0,Proprietary
California,15902,58099,4637 CHABOT DRIVE SUITE 240,2004-02-21,YES,YES,YES,YES,2002-02-21,Better Than Expected,4.5 - 5.0,Proprietary
California,15952,58104,3425 POMONA BLVD UNIT D,2004-03-05,YES,YES,YES,YES,2002-03-05,Not Available,,Proprietary
California,17352,58105,1818 SO SAN GABRIEL BLVD,2004-03-05,YES,YES,YES,YES,2002-03-05,Better Than Expected,4.5 - 5.0,Proprietary
California,17777,58106,1660 S. AMPHLETT BLVD SUITE 112,2004-03-05,YES,YES,YES,YES,2002-03-05,Same As Expected,3.0 - 4.0,Proprietary
California,9252,58108,292 S LA CIENEGA BLVD SUITE 325,2004-03-13,YES,YES,YES,YES,2002-03-13,Same As Expected,3.0 - 4.0,Proprietary
California,11752,58107,815 S CENTRAL AVENUE SUITE 26,2004-03-21,YES,YES,YES,YES,2002-03-21,Same As Expected,3.0 - 4.0,Proprietary
California,18402,58111,266 MONTERREY ROAD SUITE E,2004-04-04,YES,YES,YES,YES,2002-04-04,Not Available,,Proprietary
California,10527,58110,333 GELLERT BOULEVARD SUITE 249,2004-04-17,YES,YES,YES,YES,2002-04-17,Same As Expected,3.0 - 4.0,Proprietary
California,9902,58117,936 MANGROVE AVE,2004-04-18,YES,YES,YES,YES,2002-04-18,Same As Expected,3.0 - 4.0,Proprietary
California,17077,58113,9325 SKY PARK COURT SUITE 310,2004-04-24,YES,YES,YES,YES,2002-04-24,Same As Expected,3.0 - 4.0,Proprietary
California,8752,58115,200 SO GARFIELD AVENUE SUITE 205,2004-04-25,YES,YES,YES,YES,2002-04-25,Same As Expected,3.0 - 4.0,Proprietary
California,11902,58116,1025 WEST ARROW HIGHWAY SUITE 105,2004-05-13,YES,YES,YES,YES,2002-05-13,Same As Expected,3.0 - 4.0,Proprietary
California,18277,58118,1407 KUEHNER DRIVE,2004-06-03,YES,YES,YES,YES,2002-06-03,Same As Expected,3.0 - 4.0,Proprietary
California,11752,58119,520 E WILSON AVE SUITE 230,2004-06-14,YES,YES,YES,YES,2002-06-14,Same As Expected,3.0 - 4.0,Proprietary
California,19627,58124,18856 E AMAR ROAD SUITE 7,2004-06-21,YES,YES,YES,YES,2002-06-21,Same As Expected,3.0 - 4.0,Proprietary
California,18252,58121,2855 TEMPLE AVENUE SUITE A,2004-06-25,YES,YES,YES,YES,2002-06-25,Same As Expected,3.0 - 4.0,Proprietary
California,11477,58126,1501 E ORANGETHORPE AVENUE SUITE 220,2004-06-25,YES,YES,YES,YES,2002-06-25,Same As Expected,3.0 - 4.0,Proprietary
California,13477,58127,4430 FOUNTAIN AVENUE STE 4,2004-06-28,YES,YES,YES,YES,2002-06-28,Same As Expected,3.0 - 4.0,Proprietary
California,9852,58143,10945 SOUTH STREET SUITE 202A,2004-08-02,YES,YES,YES,YES,2002-08-02,Not Available,,Proprietary
California,15752,58129,3821 E SIERRA MADRE BLVD,2004-08-12,YES,YES,YES,YES,2002-08-12,Better Than Expected,4.5 - 5.0,Proprietary
California,9477,58128,1419 N SAN FERNANDO BLVD STE 100,2004-08-20,YES,YES,YES,YES,2002-08-20,Same As Expected,3.0 - 4.0,Proprietary
California,13277,58131,3250 WILSHIRE BLVD SUITE 1105,2004-09-06,YES,YES,NO,YES,2002-09-06,Same As Expected,3.0 - 4.0,Proprietary
California,9852,58132,17215 STUDEBAKER ROAD SUITE 270,2004-09-13,YES,YES,YES,YES,2002-09-13,Same As Expected,3.0 - 4.0,Proprietary
California,13277,58133,3325 WILSHIRE BLVD. SUITE 950,2004-09-17,YES,YES,YES,YES,2002-09-17,Same As Expected,3.0 - 4.0,Proprietary
California,19927,58137,11036 WASHINGTON BLVD SUITE A,2004-09-27,YES,YES,YES,YES,2002-09-27,Same As Expected,3.0 - 4.0,Proprietary
California,17777,58123,700 S. CLAREMONT STREET SUITE 220,2004-10-01,YES,YES,YES,YES,2002-10-01,Better Than Expected,4.5 - 5.0,Non - Profit Private
California,13277,58135,4929 WILSHIRE BLVD SUITE 210,2004-10-03,YES,YES,YES,YES,2002-10-03,Same As Expected,3.0 - 4.0,Proprietary
California,16427,58141,3505 HART AVENUE SUITE 203,2004-10-05,YES,YES,YES,YES,2002-10-05,Better Than Expected,4.5 - 5.0,Proprietary
California,11827,58136,616 GLENOAKS BLVD #204,2004-10-17,YES,YES,YES,YES,2002-10-17,Same As Expected,3.0 - 4.0,Proprietary
California,11777,58139,815 E COLORADO BLVD SUITE 100,2004-10-23,YES,YES,YES,YES,2002-10-23,Same As Expected,3.0 - 4.0,Proprietary
California,19727,58156,1900 WEST GARVEY AVENUE S SUITE 210,2004-10-23,YES,YES,YES,YES,2002-10-23,Not Available,,Proprietary
California,10352,58142,642 SOUTH SECOND AVENUE SUITE A,2004-10-28,YES,YES,YES,YES,2002-10-28,Worse Than Expected,1.0 - 2.5,Proprietary
California,15177,58148,4375 E LOWELL STREET SUITE I,2004-11-05,YES,YES,YES,YES,2002-11-05,Not Available,,Proprietary
California,12077,58145,11633 HAWTHORNE BLVD SUITE 220,2004-11-18,YES,YES,NO,YES,2002-11-18,Not Available,,Proprietary
California,18827,58146,ONE RIDGEGATE DRIVE SUITE #230,2004-12-04,YES,YES,YES,YES,2002-12-04,Same As Expected,3.0 - 4.0,Proprietary
California,10352,58144,750 TERRADO PLAZA SUITE 228,2004-12-05,YES,YES,YES,YES,2002-12-05,Same As Expected,3.0 - 4.0,Proprietary
California,13077,58149,3633 LONG BEACH BLVD SUITE 103,2004-12-24,YES,YES,YES,YES,2002-12-24,Same As Expected,3.0 - 4.0,Proprietary
California,15702,58152,1 WEST CALIFORNIA BLVD STE 226,2004-12-31,YES,YES,YES,YES,2002-12-31,Same As Expected,3.0 - 4.0,Proprietary
California,9877,58151,21220 DEVONSHIRE ST STE 201,2005-01-06,YES,YES,YES,YES,2003-01-06,Same As Expected,3.0 - 4.0,Proprietary
California,14952,58154,8954 RESEDA BLVD STE 201,2005-01-09,YES,YES,YES,YES,2003-01-09,Same As Expected,3.0 - 4.0,Proprietary
California,11752,58153,356-A WEST COLORADO ST,2005-01-16,YES,YES,YES,YES,2003-01-16,Same As Expected,3.0 - 4.0,Proprietary
California,15752,58155,490 S ROSEMEAD BLVD SUITE 9,2005-01-16,YES,YES,YES,YES,2003-01-16,Better Than Expected,4.5 - 5.0,Proprietary
California,15527,58150,558 SO PASEO DOROTEA  UNIT 3,2005-01-23,YES,YES,YES,YES,2003-01-23,Better Than Expected,4.5 - 5.0,Proprietary
California,14702,58158,6422 BELLINGHAM STREET SUITE 210,2005-01-27,YES,YES,YES,YES,2003-01-27,Same As Expected,3.0 - 4.0,Proprietary
California,13077,58162,3605 LONG BEACH BLVD SUITE 321,2005-01-30,YES,YES,YES,YES,2003-01-30,Not Available,,Proprietary
California,10477,58160,5701 SLAUSON AVE #100,2005-02-06,YES,YES,YES,YES,2003-02-06,Not Available,,Proprietary
California,10577,58166,7340 FLORENCE AVENUE SUITE 204,2005-02-06,YES,YES,YES,YES,2003-02-06,Not Available,,Proprietary
California,13527,58161,2741 S ROBERTSON BLVD 2ND FLOOR,2005-02-10,YES,YES,YES,YES,2003-02-10,Not Available,,Proprietary
California,14702,58163,12011 VICTORY BLVD SUITE 202,2005-02-13,YES,YES,YES,YES,2003-02-13,Same As Expected,3.0 - 4.0,Proprietary
California,9852,58170,11829 EAST SOUTH STREET SUITE 101,2005-03-04,YES,YES,YES,YES,2003-03-04,Same As Expected,3.0 - 4.0,Proprietary
California,16377,58164,5750 DIVISION STREET SUITE 206,2005-03-13,YES,YES,YES,YES,2003-03-13,Not Available,,Proprietary
California,16427,58165,9120 E VALLEY BLVD,2005-03-14,YES,YES,YES,YES,2003-03-14,Same As Expected,3.0 - 4.0,Proprietary
California,19627,58172,18800 AMAR ROAD SUITE B-5,2005-03-18,YES,YES,YES,YES,2003-03-18,Not Available,,Proprietary
California,9352,58167,265 S RANDOLPH AVE SUITE 280,2005-03-26,YES,YES,YES,YES,2003-03-26,Same As Expected,3.0 - 4.0,Proprietary
California,17152,58174,449 W ALLEN AVE   #111,2005-04-03,YES,YES,YES,YES,2003-04-03,Same As Expected,3.0 - 4.0,Proprietary
California,17827,58173,12657 ALCOSTA BOULEVARD SUITE 155,2005-04-23,YES,YES,YES,YES,2003-04-23,Same As Expected,3.0 - 4.0,Proprietary
California,11727,58177,331 ARDEN AVENUE SUITE 101,2005-04-24,YES,YES,YES,YES,2003-04-24,Same As Expected,3.0 - 4.0,Proprietary
California,11002,58180,16633 VENTURA BLVD SUITE 540,2005-04-24,YES,YES,YES,YES,2003-04-24,Not Available,,Proprietary
California,16077,58181,8213 ROCHESTER AVENUE,2005-04-29,YES,YES,YES,YES,2003-04-29,Same As Expected,3.0 - 4.0,Proprietary
California,18102,58189,110 STONY POINT ROAD SUITE 200A,2005-05-20,YES,YES,YES,YES,2003-05-20,Better Than Expected,4.5 - 5.0,Non - Profit Private
California,16077,58183,9037 ARROW ROUTE SUITE 140,2005-05-21,YES,YES,YES,YES,2003-05-21,Same As Expected,3.0 - 4.0,Proprietary
California,13652,58192,5808 MONTEREY ROAD,2005-06-14,YES,YES,YES,YES,2003-06-14,Not Available,,Proprietary
California,16302,58184,11840  MAGNOLIA AVENUE SUITE G,2005-06-25,YES,YES,YES,YES,2003-06-25,Worse Than Expected,1.0 - 2.5,Proprietary
California,17152,58186,1117 VIA VERDE,2005-07-09,YES,YES,YES,YES,2003-07-09,Same As Expected,3.0 - 4.0,Proprietary
California,16302,58188,11800 STERLING AVE STE #A,2005-07-24,YES,YES,YES,YES,2003-07-24,Same As Expected,3.0 - 4.0,Proprietary
California,13877,58191,13110 W WASHINGTON BLVD,2005-07-31,YES,YES,YES,NO,2003-07-31,Same As Expected,3.0 - 4.0,Proprietary
