CertificationNO,Provider Name,State
148135,3 ANGELS HOME HEALTH,IL
148136,ACHIEVE HEALTH CARE SERVICES INC,IL
148137,ALPHONSA HOME HEALTH CARE INC,IL
148138,CITYWIDE HOME HEALTH SERVICES INC,IL
148139,ASPIRE HOME HEALTHCARE LLC,IL
148140,LIVING SPRING HOME HEALTH CARE INC,IL
148141,LIFELINE HOME CARE LLC,IL
148142,KELLY HOME HEALTHCARE INC,IL
148143,VITALITY HEALTHCARE INC,IL
148144,PARAGON HOME HEALTH INC,IL
148146,OUTREACH HOMEHEALTH SERVICES INC,IL
148147,CARING NURSES INC,IL
148148,GERIACARE HOME HEALTHCARE INC,IL
148149,MEDCARE HOME HEALTH INC,IL
148150,CROWN HOME HEALTH SERVICES INC,IL
148151,GL HEALTHCARE INC,IL
148153,VITA HEALTH CARE INC,IL
148154,VITACARE HEALTH SERVICES INC,IL
148155,REGAL HOME HEALTHCARE INC,IL
148156,PATIENT PLUS HOMEHEALTH CARE INC,IL
148157,TOTAL HEALTH HOME CARE SERVICES INC,IL
148158,EPIC HEALTH SERVICES,IL
148159,DIVINE HOME HEALTH CARE INC,IL
148160,KINGSWAY HOME HEALTH SERVICES INC,IL
148162,COMPREHENSIVE HOME HEALTH INC,IL
148164,HEALTH FIRST HOME CARE INC,IL
148165,ILLINOIS PROFESSIONAL HOME HEALTH INC,IL
148166,HOME LIFE HEALTHCARE CORP,IL
148167,HOMELINK HEALTH SERVICES INC,IL
148168,MIDWESTERN HEALTHCARE LTD,IL
148170,MAGNIFICENT HOME HEALTHCARE LLC,IL
148171,FIDELITY HEALTH CARE INC,IL
148172,EVERGREEN HOME HEALTH CARE,IL
148173,STEADFAST HOME CARE HEALTH SERVICES INC,IL
148174,ALPHA HOME HEALTH CARE INC,IL
148176,SPECTRUM NURSES INC,IL
148177,SENIORS CHOICE HEALTHCARE INC,IL
148178,UNIVERSAL HOME HEALTHCARE LLC,IL
148179,ILLINOIS HEALTH CARE SERVICES LLC,IL
148180,CORNERSTONE HOME HEALTHCARE LLC,IL
148181,ALLIED PROFESSIONALS HEALTH CARE LLC,IL
148182,SUPREME HOME HEALTHCARE LLC,IL
148183,CARE SPECIALISTS INC,IL
148184,MCM LOVING HEALTHCARE INC,IL
148185,QUALITY LIFE HEALTH CARE SERV LLC,IL
148186,OASIS MEDICAL SERVICES,IL
148187,WHITESTAR HOME HEALTH INC,IL
148189,LINCOLN HOME HEALTH CARE INC,IL
148190,CRESCENT HOME HEALTH AGENCY LLC,IL
148191,HEART AT HOME HEALTH CARE OF THE MIDWEST LLC,IL
148192,ALTERNATIVE HOME HEALTH + CARE INC,IL
148193,ALLIEDCARE HOME HEALTH OF ILLINOIS LLC,IL
148194,RELIABLE HOME CARE PROVIDER INC,IL
148195,PRESTIGE PLUS HOME CARE INC,IL
148197,ESSENTIAL PREVENTIVE HEALTH CARE LLC,IL
148198,1ST CHOICE HOME HEALTH AGENCY INC,IL
148199,EDEN HOME HEALTHCARE LLC,IL
148200,CLIENT HOME HEALTHCARE INC,IL
148201,AFTER CARE HOME HEALTH INC,IL
148202,IDEAL CARE HOME HEALTH INC,IL
148203,AL-SHAFA HEALTH CARE INC,IL
148204,SIMPLY HOME HEALTH LLC,IL
148205,HOMELAND HOME HEALTH PROVIDER INC,IL
148206,GOVVAS HEALTH CARE SERVICES INC,IL
148207,WELLNESS SPECIALISTS CORPORATION,IL
148208,PEAK HOME HEALTH CARE LLC,IL
148209,ALTERNACARE HOME HEALTH SC,IL
148210,GOOD LIFE HOME HEALTH CARE INC,IL
148211,PURE HEARTS HOME HEALTH SERVICES INC,IL
148212,CENTER OF ILLINOIS HOME HEALTHCARE INC,IL
148214,AMERICHOICE HEALTH CARE INC,IL
148215,AUSPEX HOME HEALTH CARE SERVICES INC,IL
148216,CARING ANGELS HOME HEALTH SERVICES INC,IL
148217,1ST FAMILY HOME HEALTHCARE INC,IL
148218,ACTIVE HOME HEALTH CARE SERV,IL
148219,COMPLETE HOME HEALTH SERVICES INC,IL
148220,HANDS AND HEART HOME HEALTH INC,IL
148221,APEX HOME HEALTH SERVICES INC,IL
148223,UNITED CAREGIVERS INC,IL
148225,KAY ENTERPRISES MEDICAL EQUIPMENT AND HOME HEALTH,IL
148226,GLOBAL HOME HEALTH I LLC,IL
148227,BETTER CARE HOME HEALTH INC,IL
148228,PHYSICIANS PREFERRED HOME CARE INC,IL
148229,NORTHWEST HOME CARE INC,IL
148230,NE HEALTHCARE AGENCY INC,IL
148231,AWESOME HOME HEALTH CARE INC,IL
148232,ALL SOLUTIONS HEALTHCARE INC,IL
148233,MEDI LINK HEALTH SERVICES LLC,IL
148234,QUALITY HOME HEALTH CARE LLC,IL
148235,EXCELL HOME HEALTH SERVICES INC,IL
148236,DOMINION HOME HEALTH CARE INC,IL
148237,EPIC HOME CARE INC,IL
148238,DISTINCT HOME HEALTH CARE LLC,IL
148239,PRESTIGE HEALTHCARE SERVICES OF IL INC,IL
148240,HEALTHY HEALTH HOME HEALTH INC,IL
148241,ST FRANCIS OF ASSISI HEALTHCARE INC,IL
148242,METROWEST CARE LLC,IL
148244,ADVANCED FAMILY HOME HEALTH 1 INC,IL
148245,ABRIDGE HOME CARE SERVICES INC,IL
148246,MEDPRO HEALTH PROVIDERS,IL
148247,URBAN HEALTH LLC,IL
148248,CENTRAL HEALTHCARE INC,IL
148249,ALLGREEN HOME HEALTH CARE INC,IL
148250,MID AMERICA HOME HEALTH CARE INC,IL
148251,MIDWEST HOME HEALTH CARE OF FRANKFORT LLC,IL
148252,WOUND & REHAB HOME HEALTH CARE INC,IL
148253,AFFORDABLE HOME CARE SERVICES INC,IL
148254,NURTURE CARE HOME HEALTH INC,IL
148255,INTEGRITY HOME HEALTHCARE INC,IL
148256,MAX CARE HOME HEALTH,IL
148257,ANGEL HEALTH CARE LLC,IL
148258,CHICAGO PROFESSIONAL HEALTHCARE INC,IL
148259,NURSES ON WHEELS HOME HEALTH,IL
148260,VISTA HOME HEALTH & HOSPICE,IL
148261,DCARE HOME HEALTH SERVICES,IL
148262,ADVANCE REHAB NETWORK INC,IL
148263,NOVA HOME HEALTHCARE INC,IL
148264,FIRST VENTURE HOME HEALTH CARE INC,IL
148265,FOREST HOME HEALTHCARE INC,IL
148266,HEALTH FIRST HOME HEALTH INC,IL
148267,ACCESS LIFE CARE LTD,IL
148269,PLATINUM HEALTHCARE SERVICES LLC,IL
148270,GALAXY HOME CARE LLC,IL
148271,FMR HOME HEALTH INC,IL
148272,DR HOME HEALTHCARE LLC,IL
148273,UCHANGE HOME HEALTH INC,IL
148274,ACE HEALTH CARE SERVICES LLC,IL
148275,SOUL CARE SERVICES INC,IL
148276,ANGEL'S CARE HOME HEALTH SERVICES INC,IL
148277,LAKEWOOD HOME HEALTH CARE,IL
148278,MEDIC HOME HEALTH CARE LLC,IL
148279,BOLINGBROOK HOME HEALTH LLC,IL
148280,SOLARIS HOME HEALTHCARE,IL
148281,A2Z HEALTHCARE SERVICES LLC,IL
148282,CARE CONNECT HOME HEALTHCARE INC,IL
148283,ROYAL HOME HEALTHCARE SERVICES INC,IL
148284,AMMA HOME HEALTH CARE INC,IL
148285,NORMALCY HOME HEALTH INC,IL
148286,DELUXE HOME HEALTH CARE LLC,IL
148287,COMMUNITY HEALTH SERVICES LLC,IL
148288,GOODHOPE HEALTHCARE & HOME HEALTH SVCS INC,IL
148289,AMERICAN NATIONAL HOME HEALTHCARE INC,IL
148290,HOLY MARY HOMEHEALTH CARE INC,IL
148292,TRINITY CARE GROUP LLC,IL
148293,GET WELL HOME HEALTH CARE,IL
148295,COMFORT CARE HOME HEALTH CARE,IL
148296,ONE HOME HEALTH AGENCY LTD,IL
148297,GRACE HOME HEALTH CARE INC,IL
148298,ANGEL HOME HEALTH AGENCY SERV CORP,IL
148299,RELIANCE HOME HEALTH SERVICES INC,IL
148300,RIGHTMED HOME HEALTHCARE INC,IL
148301,PRECIOUS LIFE HOME HEALTH LLC,IL
148302,FAITH CONNECTIONS HOME HEALTH AND PRO SERVICE CORP,IL
148303,IMMACULATE HOME HEALTH INC,IL
148304,ILLINOIS HOME HEALTH SERVICES LLC,IL
148305,DIVINE INTERVENTION HEALTHCARE INC,IL
148306,HEALTH SOLUTIONS AT HOME INC,IL
148307,ASTER HOME HEALTH SERVICES LLC,IL
148308,AUXILIUM HEALTHCARE SERVICES INC,IL
148310,CORLAN HOME HEALTH INC,IL
148311,VANGUARD HEALTH & WELLNESS LLC,IL
148313,BETTER CHOICE HOME HEALTH INC,IL
148314,FIRST HORIZON HOME CARE LLC,IL
148315,ALEDLI HOME HEALTHCARE INC,IL
148316,EXCELLENT CARE HEALTH SERVICES INC,IL
148317,TEC HOME HEALTH LLC,IL
148318,LKB HEALTH CARE LTD,IL
148319,SAFE LIFE HOME HEALTH CARE LLC,IL
148320,ASSURECARE HOME HEALTH INC,IL
148321,SENIOR CARE HOME HEALTH INC,IL
148322,GREAT LAKES HEALTHCARE LLC,IL
148323,VICTORIOUS HOME HEALTH AGENCY,IL
148324,PRECIOUS NURSES HEALTH CARE AGENCY INC,IL
148325,CAREFORCE HOMEHEALTH INC,IL
148326,NORTH SHORE HEALTHCARE INC,IL
148327,IN TOUCH HOME HEALTH AGENCY INC,IL
148328,COMPLETE HOME HEALTH CARE LLC,IL
148330,EMPRESS HOME HEALTHCARE INC,IL
148331,RELIABLE MEDICAL SERVICES INC,IL
148334,PRUDENT CHOICE HOME HEALTH CARE CORP,IL
148335,ICO CARE HOME HEALTH INC,IL
148336,EXCELCARE HOME HEALTH,IL
148337,IRIS HOME HEALTH SERVICES LLC,IL
148338,EXTRAORDINARY CARE HHA LLC,IL
148339,VOLNIK HOME HEALTHCARE INC,IL
148340,DAYSPRING HEALTHCARE SERVICES INC,IL
148341,DESTINY HEALTHCARE SERVICES INC,IL
148343,PRECISION HOME HEALTH CARE INC,IL
148344,1ST CHOICE HOME HEALTH PROVIDERS LLC,IL
148345,CARING HANDS DEVOTIONAL HOME HEALTH AGENCY INC,IL
148346,GOOD HEALTH HOME CARE INC,IL
148347,ABILITY HOME HEALTH CARE INC,IL
148348,TRUELIFE HOME HEALTH CARE INC,IL
148349,OASIS OF CARE HOME HEALTH SERVICES INC,IL
148350,SENIOR CARE AT HOME INC,IL
148351,ALL QUALITY HOME HEALTH CARE LLC,IL
148352,HELPING HANDS HOME HEALTHCARE AND STAFFING  LLC,IL
148353,PROHEALTH HOMECARE AGENCY INC,IL
148354,SALUD Y VIDA HEALTH CARE LLC,IL
148355,TRU NORTH HOME HEALTH CORPORATION,IL
148356,UNIQUE HOME HEALTH INC,IL
148358,LINK HOMEHEALTH CARE INC,IL
148359,CREATIVE HEALTHCARE PROFESSIONALS INC,IL
148361,WELL BEING HOME HEALTH LLC,IL
148362,24 HOUR CARE LLC,IL
148363,BEST ILLINOIS HOME HEALTH CARE INC,IL
148364,ECS HEALTH CARE AGENCY AND HOME HEALTH SERVICES,IL
148365,TRI-STATE HOME HEALTHCARE LLC,IL
148366,WESLEY HOME HEALTH,IL
148367,PANOPTIC HEALTH SERVICE,IL
148368,ADONIA HEALTH SYSTEM,IL
148369,FAVOUR HEALTH CARE SERVICES & STAFFING INC,IL
148370,AMERICAN FAMILY HOME HEALTH SERVICES LLC,IL
148371,2 SISTERS HOME HEALTHCARE INC,IL
148372,WE CARE FOR YOU LLC,IL
148373,VALENTINE HOME HEALTH CARE INC,IL
148374,HELP AT HOME INC,IL
148375,CANDLELIGHT HOME HEALTHCARE LLC,IL
