CertificationNO,Provider Name,State
108431,USA HOME HEALTH CARE AGENCY INC,FL
108432,VIRTUE HEALTH CARE SERVICES INC,FL
108433,SIGNATURE HOMENOW,FL
108434,M D HOME HEALTH LLC,FL
108435,TWENTYFOUR SEVEN HOME HEALTH CARE INC,FL
108437,SIGNATURE HOMENOW,FL
108439,INFINITY HOME CARE OF DISTRICT 9 LLC,FL
108444,TOTAL HOME HEALTH INC,FL
108445,TRI-COUNTY HOMECARE OF FLORIDA INC.,FL
108446,CARING PEOPLE CERTIFIED SERVICES,FL
108448,UTOPIA HOME CARE INC,FL
108449,ENCOMPASS HOME HEALTH OF FLORIDA,FL
108450,ULTIMATE HOME CARE INC,FL
108454,CARING PARTNERS HOME CARE AGENCY LLC,FL
108455,EMERALD HOME HEALTH CARE SERVICES LLC,FL
108456,A + QUALITY HOME HEALTH CARE,FL
108458,BEST CHOICE HOME HEALTH CARE INC,FL
108461,HYGEIA HOME HEALTH LLC,FL
108465,PRN NURSING SERVICES INC.,FL
108467,BROOKDALE HOME HEALTH SEMINOLE,FL
108469,KEYSTONE HOME HEALTH INC,FL
108471,SEA PINES HOME HEALTH SERVICES,FL
108473,WEST HOME CARE INC,FL
108476,FAMILY HOME HEALTH SERVICES,FL
108477,TOP QUALITY HOME CARE SERVICES INC,FL
108480,DOCTORS CHOICE HOME CARE INC,FL
108483,AMERICAN HOME HEALTH AGENCY INC,FL
108488,INFINITY HOME CARE OF LAKELAND LLC,FL
108491,ALTERNATIVE MEDICAL HEALTHCARE SERVICES CORP,FL
108496,TAMPA BAY HOME HEALTH CARE INC,FL
108497,TRINITY HEALTH SERVICES INC,FL
108498,CENTURY HOME CARE INC,FL
108499,GOLDEN HEART HOME HEALTH CARE,FL
109002,READY CARE HOME HEALTH INC,FL
109005,ALL FLORIDA HOME HEALTH SERVICES INC,FL
109011,HORIZON HOME HEALTH CARE INC,FL
109013,WORLD FIRST CLASS HOME HEALTH INC,FL
109015,NEILI HOME HEALTH CARE AGENCY INC,FL
109016,PRESTIGE HOME CARE SERVICES OF BROWARD INC.,FL
109022,LIFECARE SOLUTIONS,FL
109023,PSN HEALTH CARE CORP,FL
109024,S AND Y HOME HEALTH CARE INC,FL
109025,SIGNATURE HOMENOW,FL
109028,HEALTH AT HOME,FL
109029,RAINBOW HOME HEALTH SERVICES LLC,FL
109030,CAIRO HOME CARE-BROWARD,FL
109031,NURSING ALLIANCE HOME CARE INC,FL
109032,ACUTE HOME HEALTHCARE INC,FL
109033,WEST COAST HOME HEALTH CARE AGENCY INC,FL
109034,ACA HOME HEALTH LLC,FL
109039,TOTAL HOME HEALTH MIAMI,FL
109041,HOLISTIC NURSING CARE AGENCY INC,FL
109043,NATIONS HOME HEALTH AGENCY INC,FL
109044,MAXIMUM CARE HOME HEALTH INC,FL
109046,SOUTH BEST HOME CARE INC,FL
109049,ADVANTAGE HOME HEALTH CARE GENERAL SERVICES INC,FL
109050,ANDIV HEALTH CARE INC,FL
109051,FLORIDA HOME HEALTH CARE SERVICES INC,FL
109052,HOME MED SOLUTIONS LLC,FL
109053,IC QUALITY HEALTH CORP,FL
109054,LIGHT HOME CARE INC THE,FL
109056,SUPRA HOME HEALTH INC,FL
109057,TOTAL HOME HEALTH CARE INC,FL
109058,HEALTH AT HOME,FL
109060,ORIGIN HOME HEALTH CARE,FL
109061,PROVIDENCE HOME CARE OF FLORIDA,FL
109064,PLATINUMONE HOME HEALTH SERVICES LLC,FL
109065,PROVIDENCE HEALTHCARE SERVICES INC,FL
109068,EXCELLENT CARE HOME HEALTH SERVICES INC,FL
109070,QUALIFIED PROFESSIONAL HOME HEALTH SERVICES INC,FL
109071,FLORIDA HOMECARE SPECIALISTS INC,FL
109072,HOME CARE UNLIMITED INC,FL
109075,TRINITY SENIOR CARE INC,FL
109076,UNITED CARE HOME HEALTH SERVICES LLC,FL
109077,CONTINENTAL HOME HEALTH CARE INC,FL
109078,HOME CARE PLUS INC,FL
109079,I & S HOME HEALTH AGENCY INC,FL
109080,APOGEE HOME HEALTH,FL
109082,CLT HOME CARE INC,FL
109088,HAVEN HOME HEALTH CARE,FL
109089,ABANA HEALTH CARE INC,FL
109091,EXCELLENT HOME CARE GIVERS INC,FL
109098,ABSOLUTE HOME HEALTH INC,FL
109100,CLP HOME HEALTH SERVICES CORP,FL
109102,GENTIVA HEALTH SERVICES,FL
109105,AMC HOME HEALTH INC,FL
109106,CADC HOME HEALTH CENTER INC,FL
109107,DIVINE HEALTH CARE CORP,FL
109108,DOCTORS CHOICE HOME CARE INC,FL
109112,CARITAS HOME HEALTH CARE INC,FL
109113,ETERNITY LIFE HOME HEALTH CARE INC,FL
109119,SARASOTA HOME HEALTH CARE AGENCY LLC,FL
109120,GRANNY'S HOME HEALTH CARE INC,FL
109122,THE ROADS HOME HEALTH CARE INC,FL
109124,BRICKELL HOME HEALTH SERVICES INC,FL
109127,SKILLED CARE INC.,FL
109130,Y & S HOME HEALTH SERVICES INC,FL
109137,TREND HOME HEALTH SERVICES,FL
109138,ALLIANCE HOME HEALTH OF BROWARD INC.,FL
109139,COMPASSIONATE HOME CARE INC,FL
109140,FIRST CARE HOME SERVICES INC,FL
109141,HOME HEALTH CONNECTION INC,FL
109143,ACTIVA HOME HEALTH,FL
109144,AGRAMONTE HOME CARE CORP,FL
109145,ALDESI OF FLORIDA INC,FL
109148,BETLIFE HEALTHCARE CORP,FL
109151,GREYSTONE HOME HEALTHCARE,FL
109153,CARESOUTH HOME HEALTH,FL
109154,BETTER LIFE HOME HEALTH,FL
109156,ASUNCION HOME HEALTH CARE CORP,FL
109157,HAPPY HEART HOME HEALTH CARE INC,FL
109167,BEATRIZ HOME HEALTH CARE INC,FL
109169,HARMONY HOMES OF MIAMI INC,FL
109172,PROFESSIONAL SOLUTIONS HOME HEALTH AGENCY INC,FL
109174,WORLD HOME CARE SERVICES CORP,FL
109177,ELDER'S CHOICE INC.,FL
109180,MARILU HOME HEALTH CARE INC,FL
109181,MARTINS FLORIDA ELDER CARE INC,FL
109182,NEW CARE HOME HEALTH AGENCY INC,FL
109193,ACHIEVE HOME CARE LLC,FL
109197,DADE KENDALL HOME HEALTHCARE SERVICES INC,FL
109203,AMERICAN SENIORS ASSOCIATION INC,FL
109207,COMPREHENSIVE HOME CARE OF NORTHWEST FLORIDA INC,FL
109215,MAXIMUM HOME HEALTH CARE INCORPORATED,FL
109218,T & A HOME HEALTH CARE INC,FL
109224,HOMEWOOD HOME HEALTH LLC,FL
109225,HOUSE CALL HOME HEALTH AGENCY CORP,FL
109229,MDT HOME HEALTH CARE AGENCY INC,FL
109230,PRINCESS HOME HEALTH AGENCY INC,FL
109235,WONDERFUL CARE HOME HEALTH INC,FL
109236,YFS HOME HEALTH CARE INC,FL
109238,ALLSTAR HOME HEALTH CARE INC,FL
109239,ALPHA HOME HEALTH AGENCY CORP,FL
109240,BEYOND HOME HEALTH CARE INC,FL
109241,COMMUNITY CARE PROVIDERS INC.,FL
109244,KAERBEAR'S HEALTHCARE LLC,FL
109245,THE LAKES HOMEHEATLH CORP,FL
109250,ALL COUNTY HEALTH CARE INC,FL
109251,CARING FOR HEALTH HOME CARE INC,FL
109253,1ST HOME HEALTH CARE INC,FL
109255,FLORIDA NURSES HOME HEALTH AGENCY INC,FL
109256,HEALTHMAX HOME CARE SERVICES INC,FL
109257,INTEGRITY HEALTH SERVICES,FL
109263,OCHA HOME HEALTH SERVICES CORP,FL
109265,VENNUS HOME HEALTH INC,FL
109266,COMPANIONSHIP HOME CARE INC,FL
109268,M A R G HOME HEALTH CARE LLC,FL
109269,ALPHA HOME CARE SERVICES LLC,FL
109270,TRILOGY HOMECARE,FL
109273,BROWARD NURSING CARE INC.,FL
109276,ORTHOPAEDIC HOME HEALTH AND REHABILITATION INC,FL
109283,HOME HEALTH SOLUTIONS CORP,FL
109284,MD NURSING CORP,FL
109286,ADVANCE CARE HOME HEALTH AGENCY INC,FL
109287,ANGELS TOUCH HOME HEALTH INC,FL
109289,MORSELIFE HOME CARE,FL
109290,NURSING SERVICES 4 YOU CORP,FL
109294,ALL WAYS HOME CARE INC,FL
109297,CARE ON CALL HOME HEALTHCARE INC.,FL
109302,INFINITY HOME CARE OF PINELLAS LLC,FL
109303,LONG LIFE HOME CARE INC,FL
109311,SUNSHINE STATE HOME HEALTH INC.,FL
109319,METRO DADE HOME HEALTH INC,FL
109324,COMPASSIONATE CARING HOME CARE INC,FL
109325,D'VAL HOME HEALTH AGENCY LLC,FL
109330,HIGH STANDARD HEALTH SERVICES INC,FL
109332,MARIA HOME HEALTH SERVICES INC,FL
109333,MOBILE PERSONAL SERVICES INC,FL
109335,P & M HOME HEALTH SERVICES LLC,FL
109337,ACTIVE HOME HEALTH CARE SERVICES LLC,FL
109338,COMMUNITY THERAPY HOME CARE INC,FL
109341,ML HOME CARE INC,FL
109342,S E T HOME HEALTH,FL
109343,TODAY'S HOME HEALTH SERVICES INC,FL
109344,TOTAL HOME HEALTH PALM BEACH,FL
109346,ABELLA YOSE CARE SERVICE INC,FL
109347,HEALTHPRO HOME HEALTH CORP,FL
109349,PROFESSIONAL NURSES HOMECARE INC.,FL
109353,CARE-TECH HOME HEALTH SERVICES LLC,FL
109355,PROFESSIONAL NURSES HOMECARE INC,FL
109360,DEDICATED CAREGIVERS LLC,FL
109361,DIVINE HOME HEALTH CARE INC,FL
109363,HOME LIFE LLC,FL
109365,SOMMET HOME CARE INC,FL
109366,ALL ABOUT HOME CARE INC,FL
109371,UNITED NURSING SERVICES,FL
109373,ALL PROFESSIONAL HOME CARE INC.,FL
109377,HOME HEALTH SERVICES OF BROWARD,FL
109378,LIVING CARE HOME HEALTH INC,FL
109382,LAKEVIEW TERRACE HOME HEALTH SERVICES LLC,FL
109383,LIFETIME HOME HEALTH CARE CORP,FL
109384,HAVEN HOME HEALTHCARE,FL
109385,MEDICAL PERSONNELS SERVICES INC,FL
109386,ALPHA HOMECARE & THERAPY AGENCY LLC,FL
109387,AMERIHEALTH HOME CARE AGENCY LLC,FL
109388,GABLES HOME HEALTH INC,FL
109391,J & C SWEET HOME CARE LLC,FL
109396,HOME CARE PROFESSIONALS LLC,FL
109399,LONGEVITY HOME HEALTH CARE INC,FL
109400,CONFIDENT CARE OF FLORIDA CORP,FL
109401,MILLENNIUM HOME CARE LLC,FL
109403,COMMUNITY CARE NURSING LLC,FL
109404,ASSIS PROFESSIONAL HOME HEALTH INC,FL
109405,BREEZE HEALTH CARE INC,FL
109406,GRACE FAMILY HOME CARE,FL
109407,DIMENSION HOME HEALTH CARE INC,FL
109408,EXTENDED HOME HEALTH SERVICES INC,FL
109411,NEWDAY HOME HEALTH SERVICES LLC,FL
109412,NURSING CARE SERVICES INC,FL
109413,CARING PEOPLE CERTIFIED SERVICES,FL
109414,PRIMARY MEDICAL STAFFING INC,FL
109415,THE HERITAGE VISITING NURSE SERVICE INC,FL
109416,CENTRAL HEALTH CORP,FL
109423,PREFERRED CARE HOME HEALTH SERVICES,FL
109424,JIMENEZ HOME HEALTH CARE CORP,FL
109425,MIAMI LAKES HOME HEALTH CARE INC,FL
109427,PROFESSIONAL-MED CARE SERVICES CORP,FL
109428,UTOPIA HOME CARE INC,FL
109430,DIAL 4 CARE INC,FL
109433,CHANCE HOME CARE INC.,FL
109435,FUSION HEALTHCARE,FL
109436,PALM GARDEN HOME HEALTH,FL
109437,SUPREME HOME HEALTH CARE LLC,FL
109441,PATHWAYS HOME HEALTH,FL
109442,FLORIDA FIRST CARE INC,FL
109443,HEALTH FIRST HOME CARE,FL
109444,PALM GARDEN HOME HEALTH,FL
109445,HOME HEALTH CARE TEAM LLC,FL
109446,LEEDER HOME HEALTH CARE SERVICES LLC,FL
109449,DOCTORS CHOICE HOME CARE,FL
109450,WATERMAN VILLAGE HOME CARE,FL
109454,HEAVENLY HOME HEALTH AGENCY CORP,FL
109458,LEGACY HOME HEALTH,FL
109462,ALL ABOUT YOU HOME HEALTH AGENCY INC,FL
109465,GIFTED HEALTH GROUP INC,FL
109466,SUNRISE HOME HEALTH & SUPPLIES OF BRADENTON,FL
109468,HOME HEALTH SERVICES OF FLORIDA AC INC,FL
109470,REALCARE HOME HEALTH INC.,FL
109471,SILVER LIGHTNING HOME HEALTH CARE LLC,FL
109480,ON-SITE HOME HEALTH CARE CORP,FL
109485,TIMELESS HOME CARE INC.,FL
109486,CARING AT HOME HEALTHCARE LLC,FL
109488,QUALITY CARE NURSING SERVICES INC,FL
109491,ALTERNATIVE HOME HEALTH AGENCY INC,FL
109493,INTER COASTAL HOME HEALTH CARE INC,FL
109494,ENCOMPASS HOME HEALTH OF FLORIDA,FL
109495,SUMMIT NURSING SERVICES INC.,FL
109496,QUALITY LIFE HOME CARE CORP,FL
109497,OMNI HOME CARE AGENCY INC,FL
109499,DPS HOME HEALTH AGENCY INC,FL
109502,AGING PARADISE INC,FL
109503,REHAB MATTERS HOME HEALTH,FL
109504,NURSING PLUS OF BROWARD LLC,FL
109505,MEDI-NURSE,FL
109506,ALTUS HOME HEALTH SERVICES LLC,FL
109507,TENDRA HOME HEALTH INC.,FL
109509,FUSION HEALTHCARE,FL
109510,KAY HEALTH SERVICES LLC,FL
109512,GABLES GATE HEALTH CENTER INC,FL
109514,LT HEALTH CARE CORP,FL
109518,K & D HOME HEALTH CARE CORP,FL
109520,GREYSTONE HOME HEALTHCARE OF SOUTHWEST FLORIDA,FL
109526,GOLDEN LIFE HOME HEALTH AGENCY INC,FL
109528,B & B HOMECARE OF BROWARD LLC,FL
109530,CRYSTAL HEART HOME HEALTH CARE INC,FL
109531,OPTIMA HOME HEALTH INC,FL
109532,ENCOMPASS HOME HEALTH OF FLORIDA,FL
109533,MERCY HOME CARE INC,FL
109535,CENTRAL FLORIDA HOME HEALTH LLC,FL
109537,SUWANNEE MEDICAL PERSONNEL,FL
109538,CONCEPTS IN ELDERCARE,FL
109539,CONCEPTS IN ELDERCARE,FL
109540,MY ANGELS HOME HEALTH AGENCY INC,FL
109541,ACCESSIBLE HOME HEALTH CARE OF PALM BEACH,FL
109544,DAILY HOME HEALTH INC,FL
109546,GREYSTONE HOME HEALTH,FL
109551,ACCESSIBLE HOME HEALTH CARE OF SOUTH MIAMI-DADE,FL
109552,HEALTH CARE OF SOUTH FLORIDA CORP,FL
109554,AMERICAN HOME HEALTH PROVIDERS CORP,FL
109556,HAVEN HOME HEALTH CARE OF BROWARD,FL
109557,UNITED HOME HEALTH SOLUTIONS INC,FL
109559,BLUE SKY HOME HEALTHCARE INC,FL
109561,BREEZE HEALTH CARE INC,FL
109565,ABLE PALMS HOME & HEALTH CARE SERVICES INC,FL
109566,AMAZING HOME HEALTH CARE INC,FL
109569,NURSE TO YOU HOME HEALTH CARE INC,FL
109570,ST SOPHIA NURSING CARE CORP,FL
109571,SIERRA LIFECARE INC,FL
109573,VITAS CARE SOLUTIONS INC,FL
109574,D & J HOME HEALTH AGENCY INC,FL
109575,ESTHER'S HOME HEALTH SERVICES INC.,FL
109576,CARE PLUS HOME HEALTH AGENCY INC,FL
109577,D & V HOME HEALTH CARE INC,FL
109580,T O HOME CARE CORP,FL
109581,BROOKDALE HOME HEALTH OCALA,FL
109587,OMEGA HOME CARE SERVICES INC,FL
109588,VITAS CARE SOLUTIONS INC.,FL
109590,PATIENT CARE HOME HEALTH OF BROWARD,FL
109591,HOME PREFERRED SOLUTION CORP,FL
109594,TRUST USA HOME HEALTH LLC,FL
109595,BROOKDALE HOME HEALTH FT WALTON,FL
109597,AGING TRUE HOME HEALTH,FL
109599,ANGEL WATCH HOME CARE INC,FL
109602,MASTER HOME HEALTH CARE INC.,FL
109603,QUALITY LIFE HOME HEALTH AGENCY CORP,FL
109604,QUALITY HOME HEALTH SERVICES INC.,FL
109605,BERRY SPECIAL HOME HEALTH CARE INC,FL
109607,CENTRAL FLORIDA QUALITY CARE SERVICES INC,FL
109608,B & B HOMECARE OF PALM BEACH LLC,FL
109610,PROGRESSIVE HOME HEALTH CARE INC.,FL
109612,URRA HOME HEALTH CORP,FL
109614,MISSION HOME CARE INC,FL
109615,WORLD FIRST CLASS HOME HEALTH INC,FL
109617,HEAVENLY TOUCH HOME HEALTH CARE CORP,FL
109619,ACCESSIBLE HOME HEALTH CARE OF BROWARD,FL
109621,ADVANTAGE HOME CARE INC,FL
109624,TENDER HOME HEALTH SERVICES INC,FL
109626,CONCIERGE HOME CARE,FL
109627,REGION HEALTH,FL
109628,ACTIVA HOME HEALTH,FL
109629,ASCENDI HOME HEALTH AGENCY INC,FL
109630,ABSOLUTE CAREGIVERS HOME HEALTH AGENCY INC,FL
109631,ANGELS HOME CARE AGENCY INC,FL
109632,BOCA HOME HEALTH,FL
109633,ACLARIS GROUP HOME LLC,FL
109638,ROYAL CARE HOME HEALTH SERVICES INC,FL
109641,ALL AT HOME HEALTHCARE,FL
109642,ALL BROWARD HOME HEALTH SERVICES INC,FL
109645,BON SECOURS ST PETERSBURG HOME CARE SERVICES INC,FL
109648,APOLLO ADVANCED HOME HEALTH CORP,FL
109652,MIMA PROFESSIONAL HOME CARE INC,FL
109653,SAINT PETER HOME HEALTH CARE AGENCY INC.,FL
109654,MSS CARE,FL
109655,ALPHA BRIDGE HOME HEALTH,FL
109656,ADVANCED HOME HEALTH OF TAMPA INC,FL
109657,AMNA HEALTHCARE SERVICES INC,FL
109658,FIVE STAR HOME CARE,FL
109659,UTMOST HEALTHCARE SERVICES INC,FL
109660,CARINGPLUS HOMECARE LLC,FL
109661,VISIONS HEALTH SYSTEMS LLC,FL
109662,HOSPITAL WITHOUT WALLS OF PORT ST LUCIE INC.,FL
109663,FOREVER HOME HEALTH CARE INC,FL
109664,CARING HEARTS HOME HEALTH,FL
109665,A CARING HAND LLC,FL
109666,CONQUEST HOME CARE PLUS INC.,FL
109668,HOME HEALTHCARE AUTHORITY INC.,FL
109669,INFINITY HOME CARE OF OCALA LLC,FL
109670,SUNCREST OMNI,FL
109672,A & B HOME HEALTH INC,FL
109673,FLORIDA HOMECARE SPECIALISTS OF CITRUS LLC,FL
109674,ANKOD INC.,FL
109675,BEE WELL HOME HEALTH CARE INC,FL
109677,RELIABLE HEALTH CARE INC,FL
109681,ALBORADA HOME HEALTH SERVICES CORP,FL
109682,1ST CHOICE VISITING NURSES LLC,FL
109683,MS SUPPLY & HOME HEALTH CO,FL
109684,ACE HOME HEALTH CORP,FL
109687,ENCOMPASS HOME HEALTH OF FLORIDA,FL
109689,ENCOMPASS HOME HEALTH OF FLORIDA,FL
109691,SOUTH KENDALL HOME CARE INC,FL
109692,MIA HOME HEALTH CARE SERVICES INC,FL
109694,POTENTIAL HOME HEALTH CARE,FL
109697,COMPLETE HOME CARE OF THE PALM BEACHES LLC,FL
109698,ACTELL ELDERLY CARE INC,FL
109701,THE NURSES GUILD OF THE PALM BEACHES INC,FL
109702,PINNACLE HOME CARE OF THE VILLAGES INC,FL
109703,PROFESSIONAL PLUS HOME HEALTH INC,FL
109705,NIRVANA HOME HEALTH CARE LLC,FL
109707,UNLIMITED HOME HEALTH SERVICES CORP,FL
109708,ACCLAIM HOME CARE SERVICES INC,FL
109709,A CARE CONNECTION HOME HEALTH,FL
109710,ELITE HOME HEALTH GROUP INC,FL
109712,ALL HEALTH CARE SERVICES INC,FL
109713,ENCOMPASS HOME HEALTH OF FLORIDA,FL
109715,ALL SERVICES HOME HEALTH AGENCY INC,FL
109716,ALLIANCE HEALTH CARE OF MIAMI BEACH LLC,FL
109719,SUNSET HOME HEALTH SERVICES,FL
109720,E & L HEALTH SERVICES INC,FL
109721,TAMPA BAY HOME HEALTH CARE INC,FL
109722,VERITAS HOME CARE INC,FL
109723,ARDENT HOME CARE INC,FL
109724,HUMAN TOUCH HOME HEALTH INC,FL
109725,ALOHA HOME HEALTH SERVICES INC,FL
109726,AXIS HEALTH SYSTEMS LLC,FL
109727,ORACLE HOME HEALTH CARE LLC,FL
109728,HAVEN HOME HEALTH CARE,FL
109729,ACCURATE HEALTH SERVICES CORP,FL
109731,CERTIFIED HEALTH CARE SERVICES INC.,FL
109732,Y & Y HOME HEALTH CARE INC,FL
109733,NATIONAL HOME HEALTH CARE INC,FL
109734,HAVEN HOME HEALTH CARE,FL
109735,DEPENDABLE NIGHTINGALES AGENCY INC,FL
109736,NELMAR CARE INC,FL
109739,ANNA HOME HEALTH AGENCY CORP,FL
109740,COMMUNITY CARE OF TAMPA INC,FL
109741,ABSOLUTE CARE HOME HEALTH SERVICES LLC,FL
109742,CONCIERGE HOME CARE,FL
109744,WB HEALTH CARE SERVICES INC,FL
109745,ACCESS NURSECARE INC,FL
109746,IN TOUCH HOME HEALTH LLC,FL
109748,TENDER TOUCH HEALTH CARE - DAVENPORT FLA,FL
109749,AP HOME HEALTH CARE LLC,FL
109753,ALPHA HOME HEALTH SOLUTIONS LLC,FL
109754,BROOKS AMERICARE HOME HEALTH,FL
109756,ALLIANCE A+ HOME CARE,FL
109757,APPLETON HOME HEALTH SERVICES LLC,FL
109758,GOLD CARE HOME HEALTH SERVICES INC,FL
109759,INFUMED HOME CARE INC,FL
109761,PINNACLE HOME HEALTHCARE INC,FL
109762,DOCTOR'S CHOICE HOME HEALTH CARE,FL
109763,NORTH DADE HOME HEALTH AGENCY INC,FL
109764,HEAVENLY GOLDEN YEARS SERVICES INC,FL
109766,PATIENT CARE HOME HEALTH SERVICES LLC,FL
109768,UNLIMITED HEALTH CARE SERVICES INC.,FL
109770,DIAGNOSTIC MEDICAL IMAGING SERVICES INC,FL
109771,FIRST COAST CARE,FL
109772,ISLAND HOME CARE AGENCY INC,FL
109773,PALM BEACH HOME HEALTH AGENCY,FL
109775,ENCOMPASS HOME HEALTH OF FLORIDA,FL
109776,WAYPOINT HOME HEALTH CARE,FL
109777,CMK HOME HEALTH OF FLORIDA LLC,FL
109778,AVEL HOME HEALTH INC,FL
109779,1ST CHOICE HOME HEALTH,FL
109780,SUPREME PATIENT CARE INC,FL
109781,ULTIMATE HOME CARE INC,FL
109782,REHAB HOME HEALTH INC,FL
109783,DISCOVERY AT HOME LLC,FL
109784,NURSES AND MORE INC,FL
109785,ABILITY HOME HEALTH SERVICES,FL
109786,AVIDITY HOME HEALTH,FL
109787,WEST FLORIDA HEALTH HOME CARE HERNANDO,FL
109788,GUARDIAN CARE OF PALM BEACH  INC,FL
109789,GUARDIAN CARE SERVICES OF BREVARD INC,FL
109790,HCP HOME HEALTH AGENCY,FL
109792,NISSI HOME HEALTH SERVICES INC,FL
109793,SARASOTA HOME HEALTH CARE AGENCY LLC,FL
109794,GUARDIANS OF HEALTH CARE,FL
109795,ALL FAMILY HOME HEALTH CARE INC,FL
109796,BETTER AT HOME HOME HEALTH LLC,FL
109797,HIGHLITE HOME CARE,FL
109798,UNIQUEMED HOME HEALTH CARE SERVICES INC,FL
109799,HOMEREACH LLC,FL
683100,DIGNITY HOME HEALTHCARE SERVICES LLC,FL
683101,FAMILY LIFE CARE INC,FL
683102,MEDICOR HEALTHCARE INC,FL
683103,MATRIX HOME CARE LLC,FL
683104,KINETIC HOME HEALTH LLC,FL
683105,IME HOME HEALTH INC,FL
683106,A QUALITY HOME HEALTH 4U INC,FL
683107,COMPLETE HOME CARE OF BROWARD COUNTY LLC,FL
683108,ROBERT'S HOME HEALTH AGENCY INC,FL
683109,FAMILY CARE SUPPORT PROGRAM,FL
683110,THERAPYCARE HOME HEALTH LLC,FL
683111,AMBIANCE HOME HEALTH CARE INC,FL
683113,HOME REHAB EXPRESS,FL
683114,LOVING HANDS HOME HEALTH AGENCY INC,FL
683115,CASTELLANOS HOME HEALTH CARE AGENCY LLC,FL
683116,STERLING HOME HEALTH CARE,FL
683118,CARES HOME HEALTHCARE CORP,FL
683119,UCI HOME HEALTH SERVICES,FL
683120,LIGHTHOUSE HOME HEALTH AGENCY LLC,FL
683123,CARE HOPE HOME HEALTH AGENCY INC,FL
683124,UTOPIA HOME CARE INC,FL
683125,GOLDEN AGE HOME HEALTH AGENCY CORP,FL
683126,CORPAS HOME HEALTH CARE LLC,FL
683127,NURSE ONE HOME HEALTH LLC,FL
683128,TLAY HEALTHCARE SERVICES INC,FL
683129,CHOICE MATTERS HOME HEALTHCARE INC,FL
683130,BAY AREA HOME HEALTH SERVICES INC,FL
683131,ALPHA HEALTH,FL
683132,KASSY HOME HEALTH,FL
683133,ABUNDANT LIFE HOME HEALTH AGENCY LLC,FL
683134,BEST CARE PROVIDERS INC,FL
683135,PEACEFUL SPIRIT HOME HEALTHCARE LLC,FL
683136,EMBARK HOME HEALTHCARE LLC,FL
683137,VISITING NURSE SERVICES OF CENTRAL FLORIDA LLC,FL
683138,TRUE HELP SERVICES INC,FL
683139,CENTURY HOME CARE II INC,FL
683140,ELDER ALTERNATIVES INC,FL
683141,HOME HEALTH CARE OF FLORIDA LLC,FL
683142,HEALTH FORCE,FL
683143,INTEGRITY HEALTH SERVICES,FL
683144,BAY HARBOR HOME HEALTH CARE INC,FL
683146,TRANSITIONS FAMILY HEALTH CARE CORP,FL
683147,BEYOND HOME HEALTH CARE SERVICES LLC,FL
683148,ADVANCED HOME HEALTH INC,FL
683149,PINNACLE HOME CARE,FL
683150,AR PRESTIGE HOME HEALTH INC,FL
683151,SENIORBRIDGE FAMILY COMPANIES (FL) INC,FL
683153,SOLSTICE HEALTH CARE INC,FL
683154,TOTAL CARE HOME SERVICES INC,FL
683155,ALL AMERICAS HOMEHEALTH INC,FL
683156,ABC HOME CARE INC,FL
683157,PINNACLE HOME CARE OF NORTH FLORIDA INC,FL
683158,MEDI HOME HEALTH AGENCY,FL
683159,ALBORADA HOME HEALTH OF TAMPA INC,FL
683160,AVIAN HOME HEALTH CORP,FL
683161,MEGA SENIOR SERVICES INC,FL
683162,INTERIM HEALTHCARE OF LEESBURG,FL
683163,ELITE HOME HEALTH LLC,FL
683165,CROWN HOME CARE INC,FL
683166,PROHEALTH HOME HEALTH SERVICES INC,FL
683167,HOME HEALTH CARE OF THE PALM BEACHES CORP,FL
683168,MARANATHA HOME HEALTH INC,FL
683169,SENIORBRIDGE FAMILY COMPANIES (FL) INC,FL
683170,BEST CARE HOME HEALTH LLC,FL
683171,ROYALTY CARE HOME HEALTH SERVICES LLC,FL
683172,IMPERIUM HEALTHCARE INC.,FL
683173,ADVANTAGE OF LIFE HOME HEALTH CARE LLC,FL
683174,GENTLE TOUCH HOME CARE INC,FL
683175,ADMIRALTY HOME HEALTH CARE,FL
683176,CROWN HOME HEALTH CARE INC,FL
683177,J & J HOME HEALTH CARE LLC,FL
683178,ASSISTED HOME HEALTH INC,FL
683179,GENOMA HOME HEALTH CARE AGENCY INC,FL
683180,HOME FIRST HOME HEALTH CARE LLC,FL
683181,HEALTHY SERVICES OF TAMPA INC,FL
683182,PINELLAS 1 HOME HEALTH CARE CORP,FL
683183,ALL HEART HOME HEALTH CARE INC,FL
683184,SERENE HOME HEALTH INC,FL
683185,HOME ALTERNATIVE OF TAMPA BAY HOME HEALTH,FL
683186,EXCEPTIONAL HEALTH CARE INC,FL
683187,ASPIRE HOME CARE,FL
683188,ACCESS HOME HEALTH CARE INC,FL
683189,AVANTI HOME HEALTH OF PALM BEACH CORP,FL
683190,INFINITY HOME HEALTH CARE OF FLORIDA INC,FL
683191,NAPLES HOME HEALTH CARE INC,FL
683192,GENCARE RESOURCES HOME HEALTH CARE,FL
683193,FLEET LANDING HOME CARE,FL
683194,ETHIC HEALTH SERVICES LLC,FL
683195,AG HOME HEALTH SERVICES LLC,FL
683196,SYNERGY MEDICAL SERVICES INC,FL
683197,ASSIST NURSING AGENCY LLC,FL
683198,LOVING CARE HOME HEALTH AGENCY INC,FL
683199,ACCURATE CARE HOME HEALTH LLC,FL
687000,PRESTIGIOUS SENIOR HOME HEALTH CARE INC,FL
