CertificationNO,Provider Name,State
368378,GREATER CLEVELAND HOME HEALTH CARE INC,OH
368379,OHIOANS HOME HEALTHCARE INC,OH
368380,ROGERS HOME HEALTH,OH
368381,VIAQUEST HOME CARE,OH
368382,VIAQUEST HOME CARE,OH
368383,COMPLETE HEALTHCARE SERVICES INC,OH
368384,ABC OF GREATER CLEVELAND INC,OH
368385,AMERICARE HOME HEALTH OF BRYAN,OH
368386,A TO Z HEALTH PROVISIONS INC,OH
368387,AMERICARE HOME HEALTH OF FREMONT,OH
368388,GAASH HOME HEALTH CARE LLC,OH
368389,VIAQUEST HOME CARE,OH
368390,REMEDIAL HEALTH CARE SERVICES LLC,OH
368391,RIGHT CHOICE HOME HEALTH CARE LLC,OH
368392,ALWAYS BEST CARE CLEVELAND SOUTH,OH
368393,AMERICAN HOME HEALTH CARE EXPERTS INC,OH
368395,ASPEN HOME HEALTHCARE LLC,OH
368396,AMERICARE HOME HEALTH OF FINDLAY,OH
368397,LIBERTY HOME HEALTH CARE OF OHIO LLC,OH
368398,CAREHEALTH SERVICES LLC,OH
368399,BECK  HOME  HEALTH SERVICES INC,OH
368400,INTEGRITY HOME HEALTH LLC,OH
368401,TENDER HOME CARE PROVIDERS LLC,OH
368402,DILIGENT HEALTHCARE SERVICES LLC,OH
368403,L A HOME HEALTHCARE INC,OH
368404,STATE HEALTH CARE LTD,OH
368405,DHULMAR HEALTH CARE SERVICES LLC,OH
368406,PATRIOT HOMECARE INC,OH
368407,AMERICARE HOME HEALTH OF DEFIANCE,OH
368408,FOUR SEASONS HEALTH SERVICES LLC,OH
368409,PEACE HOME CARE SERVICES,OH
368410,ALL NATION HOME HEALTHCARE LLC,OH
368411,AT MARTIN'S HOMECARE LLC,OH
368412,GOLDEN HOME HEALTH CARE LLC,OH
368413,FIRST COMMUNITY HEALTH SERVICES LLC,OH
368414,BERKSHIRE HOMECARE,OH
368415,A PLUS HOME HEALTH CARE AGENCY LLC,OH
368416,FAMILY TREE HOME CARE SERVICES LLC,OH
368417,EXTENDED LIFE HOME CARE LTD,OH
368418,BEACON OF LIGHT LTD,OH
368419,CONTINUUM CARE HOME HEALTH LLC,OH
368420,CHELSEA HOME HEALTHCARE INC,OH
368422,3C HOME HEALTH CARE LLC,OH
368423,PREBLE HOME HEALTH SERVICES,OH
368424,NEW ERA HOME HEALTHCARE LLC,OH
368425,BLUE SHIELD HEALTH CARE SERVICES LLC,OH
368426,A BETTER ALTERNATIVE TO SENIOR CARE INC,OH
368427,GUIDING HANDS HOME HEALTH SERVICES INC,OH
368429,DYNAMIC HOME HEALTH CARE LLC,OH
368430,CRESCENT HOME HEALTH CARE LLC,OH
368432,RELIABLE HOME HEALTH CARE LLC,OH
368433,GATEWAY HEALTHCARE SERVICES LLC,OH
368434,ADDISON HOME HEALTH SERVICES LLC,OH
368435,HELPING HANDS HOME CARE OF COLUMBUS LLC,OH
368436,PHILEMON HOME HEALTH CARE LLC,OH
368437,SUPREME HOME HEALTHCARE LLC,OH
368438,GRACE HOME HEALTH SERVICES INC,OH
368439,VISITING NURSING SERVICES OF WHEELING HOSPITAL-BEL,OH
368440,GOOD SAMARITAN HOME HEALTH CARE,OH
368441,PINNACLE HOME HEALTH CORP,OH
368442,COLUMBUS HOME HEALTH SERVICES LLC,OH
368443,LEGACY HOME HEALTH CARE SERVICES LLC,OH
368444,HOPE HOME CARE LLC,OH
368447,COMMUNITY CAREGIVERS OF CUYAHOGA FALLS,OH
368448,TRINITY HOME HEALTHCARE LLC,OH
368449,MEDINA HOME HEALTHCARE LLC,OH
368450,TASHAY 1 HOME HEALTHCARE INC,OH
368451,TRINITY HOME HEALTH LLC,OH
368454,EMS GLOBAL HEALTH CARE LTD,OH
368455,HEARTFELT CARES LLC,OH
368456,ASPIRE HOME HEALTH CARE SERVICES LLC,OH
368457,COMMUNITY CAREGIVERS OF MEDINA COUNTY LLC,OH
368458,INFINITY HOME HEALTH CARE LLC,OH
368459,UNITED HEARTS HEALTH CARE,OH
368460,M & Y CARE LLC,OH
368462,DIVINE HEALTH CARE SERVICES LLC,OH
368463,HEART AND HOME HEALTH CARE,OH
368464,BEST CHOICE HOME CARE,OH
368465,ATLAS HOME HEALTH CARE INC,OH
368466,COMMUNITY CAREGIVERS OF GREEN HOME HEALTHCARE,OH
368467,SENIOR HOMECARE UNLIMITED LLC,OH
368468,ADVANCE HOME CARE LLC,OH
368469,PACIFIC HOME CARE LLC,OH
368470,COMMUNITY CAREGIVERS OF MAHONING COUNTY,OH
368471,COMFORT KEEPERS,OH
368473,AMERICA'S HOME HEALTH AGENCY LLC,OH
368474,COMFORT KEEPERS,OH
368475,AKESO HOME HEALTH CARE INC,OH
368476,CLASSIC HOMECARE,OH
368477,HILLTOP HOME CARE LLC,OH
368478,MERCY HOME HEALTHCARE SERVICES LLC,OH
368479,BLUEGREEN HOME HEALTH  CARE,OH
368480,IVORY HOME HEALTH SERVICES INC,OH
368481,HOMESITE HOME HEALTH CARE,OH
368482,LEGACY VISITING HEALTH SERVICES,OH
368483,GREAT HOME HEALTHCARE LLC,OH
368485,CHOICE NURSING SERVICES INC THE,OH
368486,PREMIUM HEALTHCARE SERVICES LLC,OH
368487,SELECTIVE NURSING LLC,OH
368488,CARING HEARTS OF THE VALLEY,OH
368489,1 AMAZING HOME HEALTH CARE LLC,OH
368490,ACE HOME HEALTH CARE,OH
368492,FROM THE HEART HOME HEALTH CARE LLC,OH
368493,EXCEL HOME HEALTH CARE LLC,OH
368494,OMEGA HOME HEALTH CARE SERVICES LLC,OH
368495,AARAN HOME HEALTH SERVICES,OH
368496,ACCELERA HOME HEALTH CARE,OH
368497,SANCTUARY SKILLED HOME HEALTHCARE LLC,OH
368498,RENAISSANCE HOME HEALTH CARE,OH
368499,MILES OF CARE HOME HEALTH SERVICES,OH
369000,PROMED HEALTHCARE LLC,OH
369001,DIVERSE HOME CARE LLC,OH
369002,TITUS HEALTHCARE LLC,OH
369003,SUNRISE HOME HEALTH LLC,OH
369004,DEVOTED HOME HEALTH CARE LLC,OH
369005,RELAY HOME CARE SERVICE,OH
369006,MOONLIGHT HOME HEALTH CARE INC,OH
369007,SYMPATHY HOME HEALTH CARE INC,OH
369008,VNA HEALTH TRENDS,OH
369009,BLESSED HOME HEALTH CARE AGENCY LLC,OH
369010,ROYAL HEALTH SERVICES LLC,OH
369011,COMFORT AND CARE HEALTH SERVICES LLC,OH
369012,METRO ORTHOPEDIC HOME CARE,OH
369013,BEST CHOICE HOME HEALTHCARE LLC,OH
369014,EXCELLENCE HOME HEALTHCARE LLC,OH
369015,DISCOVERY HOME HEALTHCARE LLC,OH
369016,ACCURATE HOME HEALTHCARE LLC,OH
369017,MIRACLE HEALTH AGENCY LLC,OH
369018,MILLENIUM NURSING AGENCY LTD,OH
369019,BUCKEYE HOME HEALTH CARE SERVICES LLC,OH
369020,COLUMBIA HOME HEALTH CARE INC,OH
369021,HILLS AT HOME  THE,OH
369022,HEALTH RESOURCE SOLUTIONS OHIO INC,OH
369023,QUALITY LIFE SERVICES LLC,OH
369024,PREMIER NURSING LLC HOME HEALTH SERVICE,OH
369025,UNIVERSAL MEDICAL STAFFING AGENCY LLC,OH
369027,AXIS HOME HEALTHCARE INC,OH
369028,NOOR HOME HEALTH CARE LLC,OH
369029,VANGUARD HOME HEALTH CARE INC,OH
369030,HARMONY HOME CARE,OH
369031,BETTER LIVING HOME HEALTH AND MEDICAL SUPPLIES,OH
369032,LOVING CARE SERVICES,OH
369033,PRIME HOME CARE LLC,OH
369034,PS HOME HEALTH CARE SERVICES INC,OH
369035,DREAMERS HOME HEALTH CARE LLC,OH
369036,PERSONALIZED HEALTHCARE SERVICES LLC,OH
369037,VISION HOME HEALTH CARE LLC,OH
369038,PATIENCE HOME HEALTHCARE SERVICE LLC THE,OH
369039,SUPERIOR CARE SERVICES LLC,OH
369040,SMART HOME HEALTHCARE LLC,OH
369041,AMERICANS CHOICE HEALTHCARE SERVICES LLC,OH
369042,ADVANTAGE HOME HEALTH CARE LLC,OH
369043,ADVANCED HOME HEALTHCARE SERVICES LLC,OH
369044,CARE PLUS HOME HEALTHCARE LLC,OH
369045,CONSTANT CARE HOME HEALTH SERVICES LLC,OH
369046,LABELLE HOME HEALTH CARE SERVICESLLC,OH
369047,AMUN HOME HEALTH CARE LLC,OH
369048,CARIN HOME CARE INC,OH
369049,GENERATION HOME HEALTH LLC,OH
369050,HEARTY HEARTS HOME HEALTH LLC,OH
369051,ANGELS CARE HOME HEALTH SERVICE LLC,OH
369052,NOBLE HEALTH CARE,OH
369053,HERITAGE HHCARE LLC,OH
369055,CABELL HUNTINGTON HOSP HOME HEALTH-PROCTORVILLE,OH
369056,RELIABLE SKILLED CARE AND REHABILITATION LLC,OH
369057,MERCY HOME HEALTH SERVICES LLC,OH
369058,VIZION ONE INC,OH
369059,ESSENTIAL CARE PARTNERS LLC,OH
369060,DEPENDABLE HOME HEALTH CARE LLC,OH
369062,COMMUNITY BEHAVIORAL NURSING,OH
369063,ICARE HEALTH SERVICES LLC,OH
369064,FRANCISCAN HOMECARE SERVICES OF MIAMI VALLEY,OH
369065,COMFORT HOME CARE,OH
369066,IMMACULATE HOME HEALTH CARE SERVICES LLC,OH
369067,ALFA HOME HEALTHCARE LLC,OH
369068,HORIZON HOME HEALTHCARE AGENCY LLC,OH
369069,ACCURATE HOME CARE,OH
369070,FRANCISCAN HOME CARE,OH
369071,CHRISTIAN HOUSE HOME HEALTH,OH
369072,COMPASSION HOME HEALTH CARE LLC,OH
369073,CONFIDENTIAL HEALTH SERVICES LLC,OH
369074,HERITAGE HOME HEALTH CARE AGENCY OF CLEVELAND HEIG,OH
369075,YOUR CHOICE HOME HEALTH SERVICES INC,OH
369076,NEW GENERATION HEALTH SERVICES LLC,OH
369077,NORTHEAST HOME HEALTH SERVICES,OH
369078,NINA'S HOME HEALTH CARE INC,OH
369079,INCREASED BEHAVIOR ALTERNATIVES SUPPORT SERVICES,OH
369080,MAXIM HEALTHCARE SERVICES INC,OH
369081,SANCTUARY HOME HEALTH CARE LLC,OH
369082,RITECHOICE HEALTHCARE SERVICES LLC,OH
369083,CARE AT HOME BY GREEN HILLS LLC,OH
369084,LIFELINE HOMECARE SERVICES LLC,OH
369085,HERITAGE HOME HEALTHCARE OF STARK & PORTAGE COUNTI,OH
369086,ALTENHEIM HOME HEALTH CARE,OH
369087,COMFORT AND CARE HOME HEALTH AGENCY INC,OH
369088,FAIRFIELD HOME HEALTH AGENCY INC,OH
369090,CHELSEA HEALTH CARE LLC,OH
369091,BETTER LIVING HOME HEALTH CARE SERVICES,OH
369092,WELLSBROOKE CERTIFIED HOME HEALTH CARE INC,OH
369093,MONTGOMERY HOME CARE  LLC,OH
369094,PHYSICIAN CHOICE HOME HEALTH CARE LLC,OH
369095,NORTHEAST HOME CARE LLC,OH
369096,ABBLE HOME SERVICES LLC,OH
369097,UNITY 1 SKILLED HOME CARE INC,OH
369098,PACIFIC HOME HEALTHCARE,OH
369099,WELCOME HOUSE HOME HEALTH LLC,OH
369100,CITIZENS HOME HEALTHCARE LLC,OH
369101,NORTH CARE HEALTH SERVICES LLC,OH
369102,LIVING LIFE HOMECARE LLC,OH
369103,TRUSTED HOMECARE SOLUTIONS LLC,OH
369104,CURA CARE CORP,OH
369105,CEDAR VILLAGE HOMECARE,OH
369106,STAR HOME CARE,OH
369108,HOME HEALTHCARE DYNAMICS LLC,OH
369109,RIGHT CARE HOME HEALTHCARE,OH
369110,FIRSTCLASS HOME HEALTH CARE LLC,OH
369111,MUSKINGUM COMMUNITY HOME HEALTH INC,OH
369112,PENNELL HEALTHCARE LLC,OH
369113,FAMILY CHOICE HOME HEALTHCARE SERVICES LLC,OH
369114,TOLEDO HOME HEALTHCARE LLC,OH
369115,TWINS WITH CARE HOME HEALTH LLC,OH
369116,CARDIOVASCULAR PHYSICIANS MANAGEMENT LLC,OH
369117,GENERATIONS HOME HEALTH CARE SOLUTIONS LLC,OH
369118,ALMIS HOME HEALTHCARE LLC,OH
369119,SUMMIT ORTHOPAEDIC HOME CARE,OH
369120,HOLISTIC LIFE HOME HEALTH CARE LLC,OH
369121,INNOVATIVE HOME HEALTH PRACTICE LLC,OH
369122,SIBLING'S HOME HEALTH CARE SERVICES LLC,OH
369123,SPECIAL TOUCH HOME CARE LLC,OH
369124,QUALITY CARE LLC,OH
369125,MADISON HOME HEALTH SERVICES,OH
369126,KAYLAND HEALTH SERVICES,OH
369127,ACM HOME HEALTH,OH
369128,GENTLE HANDS CARE AGENCYLLC THE,OH
369129,COMMUNITY HEALTH NETWORK LTD,OH
369130,FRANKLOVE HOME HEALTH SERVICES LLC,OH
369131,CARESTAFF OHIO HOME HEALTH SERVICES LLC,OH
369132,NORDSTAR HOME HEALTH SERVICES LLC,OH
369133,FRONTIER COMMUNITY SERVICES,OH
369134,TOLEDO HOME HEALTH SERVICES LLC,OH
369135,HIS TREASURES HEALTHCARE LLC,OH
369136,HEALING SPRINGS MED-CARE LLC,OH
369137,COMMUNITY HOME HEALTH CARE INC,OH
369138,MERCIFUL HOME HEALTHCARE,OH
369139,BUCKEYE HEALTH CARE SERVICES LLC,OH
369140,AAU HOME HEALTH CARE LLC,OH
369141,SCIOTO HOME HEALTHCARE LLC,OH
369142,ENHANCED HOMECARE OF MEDINA INC,OH
