CertificationNO,Provider Name,State
673133,TEXAS HOME HEALTH SKILLED SERVICES,TX
673134,ENCOMPASS HOME HEALTH OF HOUSTON,TX
673136,AMAZING GRACE NURSING SERVICES,TX
673137,PREMIER HEALTHCARE SERVICES LAKESIDE,TX
673138,RESOURCE HEALTH CARE INC,TX
673139,REGENCY HOME HEALTH,TX
673140,CARING HEALTH SERVICES,TX
673141,MEDINURSE INC,TX
673142,AMBER HOME HEALTH CARE,TX
673143,SIGMAH HOME HEALTH SERVICES,TX
673145,ABSOLUTE HOME CARE OF EL PASO INC,TX
673146,HEALTH CARE PARTNERS OF SAN ANTONIO,TX
673147,EMPATHY HOME HEALTH SERVICES INC,TX
673148,KELTON HOME HEALTH CARE,TX
673149,PHYSICIANS LINK HOMECARE PLLC,TX
673150,REDEMPTION HOME HEALTH SERVICES INC,TX
673151,TEXAS HOME HEALTH SKILLED SERVICES,TX
673152,DIVINE MERCY HOME HEALTH INC,TX
673153,PRUDENT HEALTH MANAGEMENT INC,TX
673155,SHALOM HEALTH CARE SERVICES INC,TX
673157,NURSING AND BEYOND HOME HEALTH,TX
673159,ACCU CARE HOME HEALTH SERVICES,TX
673160,MERCY HEALTHCARE SERVICES INC,TX
673161,KINDRED AT HOME-HOME HEALTH-SOUTH HOUSTON,TX
673162,THERACARE HOME HEALTH,TX
673163,FAITH MEDICAL SERVICES,TX
673164,IN HOME HEALTH CARE SERVICES,TX
673165,AIDING HOME HEALTH LLC,TX
673166,JEDS HEALTH CARE SERVICES INC,TX
673167,THE ULTIMATE HOME CARE,TX
673168,AARON HOME HEALTH CARE SERVICES INC,TX
673169,DEDICATION OF CARE HOME HEALTH AGENCY,TX
673170,VALLEY ANGELS HOME HEALTH LLC,TX
673171,ABBI HOME HEALTH AND HOSPICE CARE,TX
673172,DIVINE HOME HEALTH CARE,TX
673174,MACBON HOME HEALTH INC,TX
673175,LOTUS HOME HEALTHCARE SERVICES PC,TX
673178,AMIGO HOME HEALTH AGENCY,TX
673179,HEART OF TEXAS HOME HEALTHCARE SERVICES INC,TX
673181,ST MARYS HEALTHCARE INC,TX
673182,PHYSICIANS CHOICE HOMECARE,TX
673183,OSGOOD HOME CARE,TX
673184,ALBERT HOME HEALTH AGENCY INC,TX
673185,PINARD HOME HEALTH INC,TX
673186,LIFETIME HEALTHCARE   INC,TX
673187,SINCERE HOME HEALTH CARE INC,TX
673189,CHEMANA HOME HEALTH SERVICES INC,TX
673190,OMNICURE HOME HEALTH,TX
673191,AMEURO HOME HEALTH INC,TX
673192,ASCEND HOME CARE LLC,TX
673193,MEGACARE HOME HEALTH SERVICES INC.,TX
673194,MISSIONCARE HEALTH SERVICES,TX
673195,TEXAS BEST CARE HOME HEALTH INC,TX
673196,MDS CHOICE HOME HEALTH INC,TX
673197,JCARE HOME HEALTH AGENCY LLC,TX
673198,C N G HOME HEALTH INC,TX
673199,NURSES ON WHEELS OF LAREDO,TX
677000,KINDRED AT HOME,TX
677006,NURSES NIGHT AND DAY INC,TX
677011,LIFESPAN HOME HEALTH,TX
677014,FRIO HOSPITAL ASSOCIATION,TX
677027,ROLLING PLAINS HOME HEALTH,TX
677032,MERIDA HEALTH CARE GROUP,TX
677035,SCOTT AND WHITE HOME CARE-TAYLOR,TX
677036,PALO PINTO GENERAL HOSPITAL HOME HEALTH,TX
677037,EAST TEXAS MEDICAL CENTER HOME HEALTH  NORTH,TX
677052,PETERSON HOME CARE,TX
677065,YOUNG COUNTY HOME HEALTH CARE,TX
677078,CALVERT HOME HEALTH CARE LTD,TX
677088,UMC HOME HEALTH,TX
677099,GRAHAM REGIONAL HOME HEALTH,TX
677101,PARK HOME HEALTH SERVICES,TX
677103,JACKSON COUNTY HOME HEALTH,TX
677109,CALVERT HOME HEALTH CARE LTD,TX
677112,ACCOLADE HOME CARE,TX
677125,GUARDIAN HEALTHCARE,TX
677127,SOUTH TEXAS REGIONAL HOME HEALTH,TX
677129,MEDICAL ARTS HOSPITAL HOME CARE,TX
677131,JORDAN HEALTH SERVICES - PEDIATRICS,TX
677132,AT HOME HEALTHCARE,TX
677137,ENCOMPASS HOME HEALTH OF SOUTHEAST TEXAS,TX
677142,ELECTRA MEMORIAL HOSPITAL HOME HEALTH SERVICES,TX
677143,ELDERCARE HOME HEALTH,TX
677144,MAVERICK HOME HEALTH AGENCY,TX
677153,GUARDIAN HEALTHCARE,TX
677154,SETON HOME CARE,TX
677158,SUNRISE HOME HEALTH SERVICES,TX
677177,CMS HEALTH CARE INC,TX
677184,MEMORIAL HOSPITAL HOME HEALTH CARE,TX
677188,SHEPARDS CROOK NURSING AGENCY INC,TX
677193,INTEGRACARE OF ATHENS HOME HEALTH LLC,TX
677194,NORTH TEXAS HOME HEALTH,TX
677197,NIGHTINGALE NURSES HOME HEALTH AGENCY INC,TX
677207,SUN CITY HOME CARE INC,TX
677209,REACH HEALTHCARE SERVICES,TX
677210,AMERICAN HOME HEALTH AND HOSPICE,TX
677211,MEDICAL INSIGHTS & CARE UNLIMITED LP,TX
677220,CHOICE HOMECARE,TX
677238,SUNGLO HOME HEALTH SERVICES INC,TX
677247,ADVANCED HOME HEALTH SERVICES,TX
677248,THERACARE HOME HEALTH,TX
677249,INTEGRACARE OF WICHITA FALLS LLC,TX
677254,NEW LIFE PERINATAL HEALTH CARE SERVICES INC,TX
677259,FALLS HOME HEALTH SERVICES INC,TX
677264,DIRECT HEALTH CARE INC,TX
677267,INTREPID USA HEALTHCARE SERVICES,TX
677271,NURSES IN TOUCH HOME HEALTH,TX
677275,HAPPY AT HOME HEALTHCARE,TX
677277,CLAY COUNTY HOME HEALTH CARE,TX
677283,WINDSONG HOME HEALTH AGENCY,TX
677285,HEALTH CARE UNLIMITED INC,TX
677290,LOPEZ HEALTH SYSTEMS INC,TX
677291,NOCONA GENERAL HOSPITAL HOME AND COMMUNITY SUPPORT,TX
677296,HOMECARE PLUS,TX
677297,INTREPID USA HEALTHCARE SERVICES,TX
677299,HOME CARE PROFESSIONAL SERVICES INC,TX
677412,LEE HEALTHCARE INC,TX
677415,BRMC HOME CARE,TX
677416,HANSFORD HOME CARE,TX
677421,KINDRED AT HOME,TX
677427,HEMPHILL COUNTY HOSPITAL HOME HEALTH AGENCY,TX
677428,CARE PLUS HOME HEALTH,TX
677429,COMANCHE COMMUNITY HEALTH CARE,TX
677433,ROBINSON CREEK HOME HEALTH AND HOSPICE,TX
677439,HEALTHBACK HOME HEALTH OF NE TEXAS INC,TX
677440,PSA HEALTHCARE INC.,TX
677447,ENCOMPASS HOME HEALTH OF THE PANHANDLE,TX
677450,HOMEBOUND HEALTH CARE,TX
677454,CARE OPTIONS FOR KIDS,TX
677455,BRADY HEALTH CARE SERVICES INC,TX
677457,A*MED HOME HEALTH,TX
677458,HOME HEALTH SERVICES OF MASON KIMBLE MENARD INC,TX
677492,CARECYCLE HOME HEALTH,TX
677495,INTEGRACARE OF SOUTH CENTRAL TEXAS,TX
677504,INTERIM HEALTHCARE,TX
677513,BAYSIDE HOME HEALTH CARE INC,TX
677515,CONTINUCARE HOME HEALTH INC,TX
677517,URESTI SENIOR ASSISTANCE,TX
677520,PRIORITY HOME HEALTH SERVICES,TX
677522,AMERICAN MEDICAL HOME HEALTH SERVICES,TX
677523,GUARDIAN ANGEL HOME HEALTHCARE SERVICES,TX
677531,MEMORIAL HOME HEALTH,TX
677532,PILOT POINT HOME HEALTH INC,TX
677544,CHRISTUS HOMECARE,TX
677545,A PINEYWOODS HOME HEALTH CARE INC,TX
677548,NURSES THAT CARE,TX
677562,RURAL HOME HEALTH INC,TX
677566,INTERIM HEALTHCARE OF WEST TEXAS LLC,TX
677569,MORNINGSTAR HOME HEALTHCARE SERVICES,TX
677572,GENESIS HOMECARE INC,TX
677574,ULTRA HOME HEALTH CARE INC,TX
677586,EAST TEXAS MEDICAL CENTER HOME HEALTH WEST,TX
677594,CARING FOR YOU HOME HEALTH INC,TX
677598,BETHANY HOME HEALTH SERVICES,TX
677604,PARKVIEW HOSPITAL HOME HEALTH AGENCY,TX
677605,HUNTER MEDICAL SERVICES INC,TX
677616,INTREPID USA HEALTHCARE SERVICES,TX
677617,BLUEBONNET HOME HEALTH & HOSPICE COMPANY,TX
677620,DOR ANS HOME HEALTH SERVICE INC,TX
677624,STEPHENS HEALTH CARE INC,TX
677638,QUALITY HOME HEALTH CARE INC,TX
677648,ADVANCED PEDIATRIC CARE INC,TX
677657,HUNT REGIONAL HOME CARE,TX
677660,JORDAN HEALTH SERVICES,TX
677661,PSA HEALTHCARE INC.,TX
677665,ALWAYS CARING HOME CARE SERVICES INC,TX
677668,CENTRAL HOME HEALTH SERVICES OF TEXAS INCORPORATED,TX
677672,COOK CHILDRENS HOME HEALTH,TX
677681,HILL COUNTRY HOME HEALTH,TX
677686,JEFFERSON COUNTY HOME HEALTH CARE INC,TX
677689,EL PASO HOME HEALTH INC,TX
677694,INTERIM HEALTHCARE OF WACO,TX
677712,GUARDIAN HEALTHCARE,TX
677720,JORDAN HEALTH SERVICES,TX
677733,HOME CARE OF METROPLEX HOSPITAL,TX
677734,SUNGLO HOME HEALTH SERVICES INC,TX
677735,NURSING SERVICES AND CONSULTANTS OF LAREDO,TX
677789,1ST CHOICE HOME HEALTH,TX
677792,MUENSTER MEMORIAL HOSPITAL HOME CARE,TX
677796,TEXAS QUALITY HOME HEALTH,TX
677800,NOVUS CURA HEALTHCARE PC,TX
677801,GOOD HANDS CARE HOME HEALTH SERVICES INC,TX
677802,UNI CARE HOME HEALTH INC,TX
677803,EMBASSY HOME HEALTHCARE,TX
677804,MORNING STAR QUALITY HOME HEALTH,TX
677805,PROLINK HOME HEALTH CORPORATION,TX
677806,GLOBAL CARE HOME HEALTH AGENCY INC,TX
677807,BLOSSOM  HOME HEALTHCARE SERVICES,TX
677808,WE CARE HOME HEALTH SERVICES INC,TX
677809,COMMITTED HOME HEALTH CARE,TX
677810,TRANSITIONAL HOME HEALTH CARE,TX
677811,VERITAS HOME HEALTH,TX
677813,PROACTIVE HOMECARE,TX
677814,CHRISTUS HOMECARE SPOHN,TX
677816,ACCURATECARE HOME HEALTH AGENCY,TX
677817,GOOD SHEPHERD HOME HEALTHCARE AGENCY,TX
677818,BETHEL HOME CARE,TX
677819,ECLIPSE HOME HEALTH SERVICES INC,TX
677820,PRELUDE HEALTH CARE SERVICES LLC,TX
677821,ANJI HOME HEALTH AGENCY INC,TX
677822,NYS HOME HEALTH LLC,TX
677823,CORNERSTONE HOME HEALTH,TX
677824,CARTER HEALTHCARE,TX
677825,HOMELAND HOME HEALTH AGENCY INC,TX
677826,JALSTAD HEALTHCARE SERVICES,TX
677827,ADVANCED HEALTHCARE SERVICES INC,TX
677828,HAPPY DAYS HOME HEALTH CARE LLC,TX
677830,STONEGATE CARE TEAM,TX
677831,JENMERIT HOME HEALTH INC,TX
677832,PRESCRIBED HOME HEALTH INC,TX
677833,BLUEBONNET HOME CARE,TX
677834,HCP INC,TX
677835,LA FUENTE HOME HEALTH SERVICES INC,TX
677836,KOC HEALTHCARE SERVICES INC,TX
677839,PINNACLE HOME HEALTHCARE SERVICES LLC,TX
677841,PATIENTS BEST CHOICE HOME HEALTHCARE,TX
677842,COMPASSIONATE HOME CARE,TX
677843,ARC HOME HEALTHCARE,TX
677844,TEXAS TENDER CARE HOME INC,TX
677845,STARLEX HOME HEALTH SERVICES,TX
677846,CHILEX HOME CARE SERVICES,TX
677847,EXCEL PLUS HOME HEALTH INC,TX
677849,COURAGE HOME HEALTH SERVICES INC,TX
677850,TEXOMA HOME HEALTH,TX
677851,HEART TO HEART HOMECARE LLC,TX
677852,SAVIOR HOME HEALTH INC,TX
677854,ADELAIDE HOME HEALTH LLC,TX
677855,GOLDEN STAR HOME HEALTH AGENCY INC,TX
677856,VAP HOME HEALTH CARE INC,TX
677859,PTL HEALTH CARE INC,TX
677863,FLORENCE HEALTH CARE SERVICES & TRAINING CENTER IN,TX
677864,ANGELS CARE HOME HEALTH OF WEST TEXAS,TX
677865,PRIMEWAY HEALTHCARE SERVICES INC,TX
677866,BIO HOME HEALTH SERVICES INC,TX
677867,BRIGHT HOME HEALTH,TX
677868,MAIN HOME HEALTH CARE,TX
677869,UNITED AMERICA HOME HEALTH SERVICES INC.,TX
677870,ALL MODERN HEALTHCARE INC,TX
677872,EXCEPTIONAL HEALTH CARE SERVICES,TX
677873,NEWCHANNEL HEALTHCARE SERVICES,TX
677874,STAR HOME HEALTH INC,TX
677875,A FRIENDLY HOME HEALTH CARE LLC,TX
677876,SILVER-HAWK HOME HEALTHCARE,TX
677877,JCP & P HOME HEALTHCARE AGENCY,TX
677878,MENAS HOME HEALTHCARE SOLUTIONS INC,TX
677879,DIVINITY HEALTHCARE PLLC,TX
677880,CONFIDENT CARE HOME HEALTH SERVICES INC,TX
677881,ANGELICAL HOME HEALTH INC,TX
677884,TRIPLE O HEALTH SERVICES INC,TX
677887,COUNTRY HOME CARE,TX
677889,TREND HEALTH CARE INC,TX
677890,1ST GENESIS HOME HEALTH SERVICES,TX
677891,SIMPLEX HEALTH AND ALLIED SERVICES INC,TX
677893,ABACUS HEALTHCARE,TX
677894,SHINING STAR HOME HEALTH CARE INC,TX
677896,MARVELOUS CHOICE HOME HEALTH INC,TX
677897,BEACON HARBOR HOME HEALTH INC,TX
677898,HEALTHCARE CORPORATION OF AMERICA INC,TX
677899,PRO HEALTH NURSING INC,TX
677900,GULF COAST NURSING SERVICES INC,TX
677901,METRO HEALTH SERVICES,TX
677903,DALLAS METRO PROFESSIONAL HEALTHCARE AGENCY,TX
677904,MAYA HOME HEALTH INC,TX
677906,PREFERRED HEALTH SERVICES INC,TX
677907,MAJESTIK CARE PROVIDERS INC,TX
677908,COOPER HOME HEALTH INC,TX
677910,SAENZ HOME HEALTH SERVICES INC,TX
677911,THANK YOU NURSES LTD,TX
677913,ENCOMPASS HOME HEALTH OF HOUSTON,TX
677914,INNOVATIVE HEALTH SERVICES INC,TX
677915,POSITIVE HOME HEALTH AGENCY,TX
677916,REVIVE HOME CARE INC,TX
677917,BEYONDFAITH HOMECARE & REHAB OF GRAHAM LLC,TX
677918,TLC HOME HEALTH INC,TX
677919,PANHANDLE HEALTH CARE INC,TX
677920,EXCEL COMPLETE HOME HEALTHCARE INC,TX
677921,HEALTHCARE PROVIDERS OF AMERICA INC,TX
677922,MERIDA HEALTH CARE GROUP,TX
677923,PASSIONATE CARE HOME HEALTH SERVICES INC,TX
677924,GUARDIAN ANGELS HOME HEALTHCARE AGENCY INC,TX
677926,CYFAIR HEALTHCARE,TX
677927,TOP HEALTH CARE INC.,TX
677928,ACCESS HOME HEALTH CARE,TX
677929,NURSE CARE HOME HEALTH AGENCY,TX
677930,WESTNET HEALTHCARE PLUS INC,TX
677931,UNIVERSAL NURSING SERVICES OF TEXAS,TX
677932,HEALTHPOINT HOME HEALTH AND INFUSION SERVICES,TX
677933,PASSION CENTRAL HOME HEALTH SERVICES INC,TX
677934,ARISCO HOME HEALTHCARE SERVICES INC,TX
677935,IVANA HOME HEALTH SERVICES,TX
677936,RESTORE HEALTH CARE SERVICES INC,TX
677937,EMINENT HOME HEALTHCARE LLC,TX
677938,C & C ULTRA HEALTHCARE PROVIDERS INC,TX
677940,HOUSE CALLS SKILLED SERVICES,TX
677941,EXCELLENT NURSING CARE PC,TX
677942,ROYAL STAR HEALTHCARE INC,TX
677943,COMPASSION HOME CARE,TX
677944,BLEDKOB HOME HEALTH AGENCY INC,TX
677945,DIVINEHEART HEALTHCARE INC,TX
677946,PHYSICIANS CHOICE HEALTH SERVICES,TX
677948,EBENEZER HOME HEALTH,TX
677949,CARMEL HEALTH CARE SERVICES PLLC,TX
677950,PINNACLE SENIOR CARE,TX
677951,ENCOMPASS HOME HEALTH OF FREDERICKSBURG,TX
677952,HEALTHSOUTH HOME HEALTH OF PLANO,TX
677953,EXTRACARE HOME HEALTH SERVICES,TX
677954,PRIME CARE HOME HEALTH INC,TX
677955,GOSHEN HEALTHCARE SERVICES LLC,TX
677956,INTEGRITY HOME HEALTH CARE SERVICES,TX
677957,K & K SUPPORT SERVICES,TX
677958,MARITONA HEALTH SERVICES INC.,TX
677959,EMANGY HEALTHCARE SERVICES INC,TX
677960,A & L HEALTH CARE SERVICES LLC,TX
677961,ADVANCE HOME HEALTH CARE SERVICES,TX
677962,PREMIER GOLDEN HEART HEALTH CARE SERVICES LLC,TX
677963,PERFECT CHOICE HEALTH CARE SERVICES INC,TX
677964,HOME CARE ELITE LLC,TX
677965,EXTENDED HAND HOME HEALTH CARE INC,TX
677966,A CARE HOME HEALTH SERVICES,TX
677967,RAPID HOME HEALTH CARE,TX
677968,COMMUNITY HOME CARE INC,TX
677970,ELITTE HEALTHCARE AND SERVICE,TX
677971,MARIA REGINA HOME HEALTH AGENCY INC,TX
677972,EMEX HOME HEALTH AGENCY INC,TX
677973,PROMEDIC HOME HEALTH SERVICES,TX
677975,EDEN HEALTHCARE LLC,TX
677976,CARE OPTIONS HEALTH SERVICES INC,TX
677977,GUARDIAN ANGEL HOME HEALTH CARE,TX
677978,PROFICIENT HOME CARE SOLUTIONS,TX
677979,QUALITY CARE HOME HEALTH SERVICES LLC,TX
677980,STEP BY STEP HOME HEALTH CARE,TX
677981,WITH OPEN ARMS HEALTHCARE LLC,TX
677982,KINGLY HOME HEALTH CARE INCORPORATED,TX
677983,NEWSTART HOME CARE SERVICES INC,TX
677984,EVENING STAR HEALTHCARE INC,TX
677987,TEMPLE HOME HEALTHCARE SERVICES INC,TX
677988,DEBOK HEALTHCARE INC,TX
677989,PADLOCK HEALTHCARE SERVICES  INC,TX
677990,HTH HOLY TRINITY HEALTHCARE INC,TX
677991,BALLI HOME HEALTH INC,TX
677992,ALIMED HOME HEALTH CARE INC,TX
677993,TANDEM HEALTH SERVICES INC,TX
677994,GASPY  HOME HEALTHCARE INC,TX
677995,UNIFIED MEDICAL GROUP INC,TX
677996,ALL NATIONS HOME HEALTH SERVICES INC,TX
677997,SALVATION HEALTH CARE SERVICES INC,TX
677998,HIS CARING ARMS HEALTH SERVICES,TX
677999,ULTIMATE THERAPY SERVICES,TX
678008,ENCOMPASS HOME HEALTH OF WICHITA FALLS,TX
678016,PT HOME SERVICES OF SAN ANTONIO INC,TX
678027,COMPLETE HOMECARE SERVICES INC,TX
678032,PRECIOUS CARE HOME HEALTH INC,TX
678034,TRINITY HOME HEALTH CARE SERVICES,TX
678039,GIRLING HOME HEALTH,TX
678058,PATHFINDER HOME HEALTH,TX
678062,NORTH STAR HOME HEALTH SERVICES,TX
678078,UT SOUTHWESTERN HOME HEALTH CARE,TX
678080,BAYBERRY HOME HEALTH INC,TX
678086,COASTAL MEDICAL SERVICES INC,TX
678089,STAMFORD MEMORIAL HOSPITAL HOME HEALTH CARE,TX
678093,TEXAS HELPING HANDS INC,TX
678094,CARESTAT PROVIDER SERVICES,TX
678097,PRIMARY NURSE CARE INC,TX
678101,PROGRESSIVE HOME CARE INC,TX
678109,SOFT TOUCH HOME CARE INC,TX
678115,DESIERTO HOME HEALTHCARE,TX
678137,EAST TEXAS HOME HEALTH INC,TX
678140,TRI STAR HOME CARE INC,TX
678144,A & A HOME HEALTH SERVICES INC.,TX
678148,CHRISTIAN CARE HOME HEALTH AND HOSPICE,TX
678155,ARISE HOME HEALTH CARE INC,TX
678162,QUANTUM HOME CARE LLC,TX
678165,VICKI ROY HOME HEALTH CARE INC,TX
678166,GUARDIAN HEALTHCARE,TX
678169,APPLIED HEALTH CARE NURSING DIVISION INC.,TX
678174,WIMBERLEY HOME HEALTH,TX
678191,HOMECARE DIMENSIONS INC,TX
678197,ENCOMPASS HOME HEALTH OF EAST TEXAS,TX
678204,MERCY HOME HEALTH CARE INC,TX
678208,JESSNIC HOME HEALTH AGENCY INC,TX
678210,INTEGRACARE HOME HEALTH SERVICES,TX
678216,ROSE HOME HEALTH SERVICES INC,TX
678220,HEART HOME HEALTH CARE INC,TX
678225,KELLYS HEALTH CARE INC,TX
678229,CUIDADO CASERO HOME HEALTH & HOSPICE,TX
678232,JORDAN HEALTH SERVICES,TX
678233,SAN MARTIN HOME HEALTH INC,TX
678236,CORPUS CHRISTI HOME CARE INC,TX
678238,GUARDIAN CARE HOME HEALTH,TX
678243,ENCOMPASS HOME HEALTH OF GREATER DALLAS,TX
678253,TRINITY HOME HEALTH CARE,TX
678259,A*MED HOME HEALTH,TX
678260,ENCOMPASS HOME HEALTH OF HOUSTON,TX
678261,SPECIALTY WOUND & OSTOMY NURSING HOME CARE,TX
678267,ENCOMPASS HOME HEALTH OF AUSTIN,TX
678279,HOME HEALTH RESOURCES INC,TX
678290,ANGELITOS PREVENTIVE HEALTH CARE,TX
678299,IMS HOME HEALTH CARE INC,TX
678300,CARING FOR YOU HOME HEALTH INC,TX
678303,CHOICE HOME CARE,TX
678304,AMA HOME CARE INC,TX
678308,GOODWIN HOME HEALTH CARE SERVICES INC,TX
678315,ANGELS AT HOME INC,TX
678318,PINNACLE SENIOR CARE,TX
678324,ENCOMPASS HOME HEALTH OF LIVINGSTON,TX
678332,TRINITY HOMECARE,TX
678338,CARETEAM HOME HEALTH SERVICES,TX
678341,PASOS HOME HEALTH INC,TX
678352,ENCOMPASS HOME HEALTH OF THE PERMIAN BASIN,TX
678358,CYPRESS HOME CARE,TX
678363,CAREWORKS HOME HEALTH SERVICES INC,TX
678372,NIGHTINGALE HOME HEALTHCARE OF HOUSTON,TX
678376,HEALTHSOURCE HOME CARE  INC,TX
678390,HOUSE CALLS HOME HEALTH,TX
678422,TRICARE HOME HEALTH SERVICES INC,TX
678428,TRIO HOME HEALTH CARE INC,TX
678431,BETHANY HOME HEALTH SERVICES,TX
678436,NEW ERA MEDICAL SERVICES INC,TX
678439,SUPREME NURSING SERVICES INC,TX
678449,UNIVERSAL HEALTH SERVICES,TX
678455,BRAZOS RIVER HOME HEALTH,TX
678464,NATIONAL NURSING & REHAB INC,TX
678474,NURSING RESOURCE HOME HEALTH SERVICES,TX
678475,FIRST CHOICE HOME HEALTH CARE AGENCY,TX
678485,TRULITE HOME CARE INC.,TX
678490,GOODLOOKING HEALTHCARE,TX
678499,SIGNATURE HEALTH SERVICES,TX
679000,COASTAL HOME HEALTH CARE,TX
679001,ALLSTAR HEALTHCARE INC,TX
679002,RELIANT HOME HEALTH,TX
679003,RENEW HOME HEALTH,TX
679004,ATLAS HOME HEALTH CARE SERVICES,TX
679006,RESTORATIVE HEALTH CARE,TX
679007,MED TEAM DIV,TX
679008,HOME CARE PLUS,TX
679009,LIFESPRING HOME CARE,TX
679010,BAY VIEW HOME HEALTH SERVICES,TX
679011,DIVINE CARE HEALTH SERVICES,TX
679013,ATTENTIVE HOME HEALTH,TX
679014,ALPHA OMEGA HOME HEALTH SERVICES INC,TX
679015,GRAYSON COUNTY HOME HEALTH,TX
679016,BRIT TEX NURSING SERVICES INC,TX
679017,RELIABLE CARE HEALTH SERVICES,TX
679018,UNITY HOMECARE,TX
679021,ENCOMPASS HOME HEALTH OF NORTH CENTRAL TEXAS,TX
679022,ENCOMPASS HOME HEALTH OF LUBBOCK,TX
679023,VISION HOME HEALTH CARE INC,TX
679025,CARDINAL HOME HEALTH CARE,TX
679026,SPECIAL KIDS CARE,TX
679027,1ST TEXAS HOME HEALTH,TX
679029,1ST TEXAS HOME HEALTH,TX
679030,DIRECT HOME CARE SERVICES,TX
679031,LIBBYS HOME HEALTH CARE,TX
679032,TEXAS CARDIAC CARE,TX
679034,GRAND VIEW HOME HEALTH,TX
679035,COLONY HEALTH CARE,TX
679036,CONFIDENT HOME HEALTH CARE INC,TX
679037,HUMAN TOUCH HOME HEALTH INC,TX
679039,NEW CONCEPT HEALTH SERVICES INC,TX
679041,HEALTH MASTERS HOMECARE INC,TX
679044,ENCOMPASS HOME HEALTH OF CENTRAL TEXAS,TX
679045,ANGELS HOME HEALTH  AGENCY,TX
679048,SETON HOME CARE,TX
679049,FC HOME HEALTH AGENCY INC,TX
679050,AMERICAN HOME CARE,TX
679051,CLINICAL VIEW HOME HEALTH,TX
679052,MAIN STREET HOMECARE,TX
679054,HORIZON CARE HOME HEALTH SERVICES INC,TX
679055,THERAPY 2000,TX
679057,ABIDING HOME HEALTH OF DFW LLC,TX
679058,CALVERT HOME HEALTH CARE LTD,TX
679060,NATIONAL HEALTH SERVICE CORP,TX
679061,ADVANCED HOME HEALTH SERVICES INC,TX
679062,ALL CARE,TX
679063,AMERICAN MEDICAL HOME HEALTH SERVICES MATHIS,TX
679064,M E HOME HEALTH,TX
679065,ORION HEALTH SERVICES INC,TX
679066,A GOOD HOME HEALTH CARE,TX
679067,TAYLOR HOME HEALTH INC,TX
679068,EXCELS HEALTH CARE SERVICES INC,TX
679069,FAMILY CARE OF TEXAS,TX
679070,HOSANNA HEALTH CARE,TX
679071,EAST TEXAS HOME HEALTH,TX
679072,ACTION HOME HEALTH CARE,TX
679073,ASSURED CARE HEALTH SERVICES LLC,TX
679074,GIRLING HOME HEALTH TEXAS BY HARDEN HEALTHCARE,TX
679075,KIDS DEVELOPMENTAL THERAPY,TX
679076,AT HOME HEALTHCARE,TX
679077,COURAGE HEALTH CARE SERVICES INC.,TX
679078,THE MEDICAL TEAM INC,TX
679079,ENCOMPASS HOME HEALTH OF EAST TEXAS,TX
679080,CONSOLIDATED HEALTH CARE SERVICES INC,TX
679081,SOUTH WEST TEXAS HOME HEALTH INC,TX
679082,A PLUS FAMILY CARE LLC,TX
679083,ACTIVE CARE HOME HEALTH INC,TX
679084,NIGHTINGALE HOME HEALTHCARE OF NORTH TEXAS INC,TX
679085,CASSEL HEALTH SERVICES,TX
679086,HOME CARE NETWORK,TX
679088,APICON HOME HEALTH AGENCY INC,TX
679090,TEXAS HOME HEALTH SKILLED SERVICES,TX
679091,ELDER CARE HOME HEALTH SERVICES LLC,TX
679092,CHOICE HOME HEALTHCARE,TX
679093,MAXCARE HOME HEALTH SERVICES INC,TX
679094,GABRIEL HOME HEALTH CARE,TX
679095,VIRTUAL HOME CARE INC,TX
679096,GIRLING HOME HEALTH TEXAS BY HARDEN HEALTHCARE,TX
679097,ACC HEALTH SERVICES INC,TX
679098,RESOURCE HOME HEALTH SERVICES,TX
679099,CROWN HOME HEALTH SERVICES,TX
679100,AREA HOME CARE INC,TX
679102,TEXAS HOME HEALTH SKILLED SERVICES,TX
679103,TEXAS HOME HEALTH SKILLED SERVICES,TX
679104,TEXAS HOME HEALTH SKILLED SERVICES,TX
679105,HEARTBEAT HOME HEALTH AGENCY LTD LLP,TX
679106,ACTIVE HOME CARE SERVICES,TX
679107,KINGSPOINT HEALTH CARE SERVICES INC,TX
679108,TEXAS HOME HEALTH SKILLED SERVICES,TX
679109,ANGLETON VISITING NURSES,TX
679110,A UNIFIED HOME HEALTH AGENCY INC,TX
679112,DIAMOND HOME HEALTH INC,TX
679113,HERITAGE HOME HEALTHCARE,TX
679114,GOOD SHEPHERD HEALTH CARE SERVICES,TX
679116,AMEDISYS HOME HEALTH,TX
679120,TEXAS HOME HEALTH SKILLED SERVICES,TX
679123,PRIME CARE MEDICAL SERVICES,TX
679125,ANGELS ABOVE US INC,TX
679126,TEAMCARE HOME HEALTH SERVICES INC,TX
679129,GUARDIAN HEALTHCARE,TX
679131,PINNACLE HEALTH SERVICES INCORPORATED,TX
679132,PINNACLE SENIOR CARE,TX
679135,CAROCARE HEALTHCARE SERVICES INC,TX
679136,DFW CONSOLIDATED HEALTHCARE SERVICES LLC,TX
679137,ENCOMPASS HOME HEALTH OF HOUSTON,TX
679138,ONESOURCE HOME CARE INC,TX
679139,BETHANY HOME HEALTH SERVICES,TX
679141,ANGELS OF CARE PEDIATRIC HOME HEALTH,TX
679142,FIRST HOUSTON HEALTH CARE LLC,TX
