state,LocationNO,Certification_NO,Address,LicenseRenewalDate,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Home Health Aide Services,Date Certified,Service Quality,ServiceQualityRating,Type of Ownership
Florida,27377,107681,6238 PRESIDENTIAL CT STE 1A,2003-12-28,YES,YES,YES,YES,2001-12-28,Same As Expected,3.0 - 4.0,Proprietary
Florida,30827,107683,14750 NW 77TH CT STE 108,2004-01-18,YES,YES,YES,YES,2002-01-18,Same As Expected,3.0 - 4.0,Proprietary
Florida,29352,107684,2417 N LECANTO HWY,2004-01-25,YES,YES,YES,YES,2002-01-25,Same As Expected,3.0 - 4.0,Proprietary
Florida,35177,107686,2326 S CONGRESS AVE STE 2D,2004-01-31,YES,YES,YES,YES,2002-01-31,Same As Expected,3.0 - 4.0,Proprietary
Florida,32352,107685,3515 PALM HARBOR BLVD STE A,2004-02-01,YES,YES,YES,YES,2002-02-01,Same As Expected,3.0 - 4.0,Proprietary
Florida,28477,107687,10161 CENTURION PKWY NORTH STE 111,2004-02-07,YES,YES,YES,YES,2002-02-07,Same As Expected,3.0 - 4.0,Proprietary
Florida,28102,107690,4359 S SUNCOAST BLVD,2004-02-14,YES,YES,YES,YES,2002-02-14,Same As Expected,3.0 - 4.0,Proprietary
Florida,31727,107689,1532 KINGSLEY AVE STE 104 & 105,2004-02-21,YES,YES,YES,YES,2002-02-21,Same As Expected,3.0 - 4.0,Proprietary
Florida,32427,107691,18001 OLD CUTLER RD STE 403,2004-02-26,YES,YES,YES,YES,2002-02-26,Not Available,,Proprietary
Florida,30502,107694,11440 N KENDALL DR STE 500,2004-02-27,YES,YES,YES,YES,2002-02-27,Not Available,,Proprietary
Florida,29202,107693,13465 WALSINGHAM ROAD,2004-03-26,YES,YES,YES,YES,2002-03-26,Not Available,,Proprietary
Florida,26102,107697,760 PONCE DE LEON BLVD SUITE 107,2004-04-03,YES,YES,YES,YES,2002-04-03,Same As Expected,3.0 - 4.0,Proprietary
Florida,31227,107699,1195 NE 125 ST,2004-04-16,YES,YES,YES,YES,2002-04-16,Not Available,,Proprietary
Florida,30677,107705,13060 SW 133 COURT,2004-04-23,YES,YES,YES,YES,2002-04-23,Not Available,,Proprietary
Florida,31202,107700,7330 LITTLE ROAD STE 101,2004-04-30,YES,YES,YES,YES,2002-04-30,Worse Than Expected,1.0 - 2.5,Proprietary
Florida,34952,107702,1705 14TH AVE,2004-05-07,YES,YES,YES,YES,2002-05-07,Same As Expected,3.0 - 4.0,Proprietary
Florida,28377,107707,3890 DUNN AVE STE 103--1A,2004-05-23,YES,YES,YES,YES,2002-05-23,Same As Expected,3.0 - 4.0,Proprietary
Florida,30102,107711,1790 SW 27 AVE,2004-05-30,YES,YES,YES,YES,2002-05-30,Worse Than Expected,1.0 - 2.5,Proprietary
Florida,25577,107703,707 60TH ST CT E STE C,2004-05-31,YES,YES,YES,YES,2002-05-31,Not Available,,Proprietary
Florida,30227,107708,7440 SW 50 TERR STE 104A,2004-06-06,YES,YES,NO,YES,2002-06-06,Not Available,,Proprietary
Florida,28477,107704,8375 DIX ELLIS TRL STE 407,2004-06-11,YES,YES,YES,YES,2002-06-11,Same As Expected,3.0 - 4.0,Proprietary
Florida,30477,107713,12955 SW 42 ST #104,2004-06-20,YES,YES,YES,YES,2002-06-20,Not Available,,Proprietary
Florida,30227,107712,7141 N WATERWAY DR,2004-06-25,YES,YES,YES,YES,2002-06-25,Same As Expected,3.0 - 4.0,Proprietary
Florida,33652,107710,6075 RAND BLVD SUITE 3,2004-07-01,YES,YES,YES,YES,2002-07-01,Better Than Expected,4.5 - 5.0,Non - Profit Private
Florida,29177,107709,7381 114TH AVE N STE 406,2004-07-12,YES,YES,YES,YES,2002-07-12,Same As Expected,3.0 - 4.0,Proprietary
Florida,35202,107714,2540 METROCENTRE BLVD STE 2,2004-07-15,YES,YES,YES,YES,2002-07-15,Not Available,,Proprietary
Florida,35452,107717,1971 LEE RD STE 100,2004-07-31,YES,YES,YES,YES,2002-07-31,Worse Than Expected,1.0 - 2.5,Proprietary
Florida,33052,107716,22110 KIMBLE AVE,2004-08-08,YES,YES,YES,YES,2002-08-08,Same As Expected,3.0 - 4.0,Proprietary
Florida,33302,107718,1264 US HIGHWAY 1 STE 103,2004-08-08,YES,YES,YES,YES,2002-08-08,Same As Expected,3.0 - 4.0,Proprietary
Florida,30327,107721,10250 SW 56 ST   STE D103,2004-08-08,YES,YES,NO,YES,2002-08-08,Not Available,,Proprietary
Florida,28752,107720,484 SW COMMERCE DRIVE STE 130,2004-08-15,YES,YES,YES,YES,2002-08-15,Not Available,,Proprietary
Florida,28402,107723,10250 NORMANDY BLVD STE 502,2004-09-05,YES,YES,YES,YES,2002-09-05,Same As Expected,3.0 - 4.0,Proprietary
Florida,30802,107727,6500 COW PEN RD STE 304 & 305,2004-09-10,YES,YES,YES,YES,2002-09-10,Same As Expected,3.0 - 4.0,Proprietary
Florida,31727,107725,165 WELLS ROAD #204,2004-09-13,YES,YES,YES,YES,2002-09-13,Same As Expected,3.0 - 4.0,Proprietary
Florida,34752,107728,1599 TROPICAL COURT,2004-09-18,YES,YES,YES,YES,2002-09-18,Same As Expected,3.0 - 4.0,Proprietary
Florida,30802,107729,5769 NW 151ST,2004-09-19,YES,YES,NO,YES,2002-09-19,Not Available,,Proprietary
Florida,30102,107730,1454 SW 1 ST   STE 120,2004-10-01,YES,YES,YES,YES,2002-10-01,Not Available,,Proprietary
Florida,33727,107731,989 SEBASTIAN BLVD,2004-10-09,YES,YES,YES,YES,2002-10-09,Worse Than Expected,1.0 - 2.5,Proprietary
Florida,31502,107736,1333 SE 25TH LOOP STE 102,2004-10-31,YES,YES,YES,YES,2002-10-31,Same As Expected,3.0 - 4.0,Proprietary
Florida,31652,107738,1124 BUCKHEAD RIDGE RD,2004-11-04,YES,YES,YES,YES,2002-11-04,Worse Than Expected,1.0 - 2.5,Non - Profit Other
Florida,29952,107743,3100 NW 72ND AVE STE 104,2004-11-22,YES,YES,NO,YES,2002-11-22,Same As Expected,3.0 - 4.0,Proprietary
Florida,29627,107739,2600 MAITLAND CENTER PKWY STE 162,2004-11-25,YES,YES,YES,YES,2002-11-25,Same As Expected,3.0 - 4.0,Proprietary
Florida,33427,107742,603 SEVENTH STREET S STE 430,2004-12-04,YES,YES,YES,YES,2002-12-04,Same As Expected,3.0 - 4.0,Proprietary
Florida,30777,107746,111 NW 183RD ST STE 420,2004-12-05,YES,NO,NO,YES,2002-12-05,Not Available,,Proprietary
Florida,33952,107747,3725 SE OCEAN BLVD STE 205,2004-12-18,YES,YES,YES,YES,2002-12-18,Same As Expected,3.0 - 4.0,Proprietary
Florida,30177,107748,8500 W FLAGLER  STE A-106,2004-12-19,YES,YES,NO,YES,2002-12-19,Not Available,,Proprietary
Florida,27377,107749,9101 W COLLEGE POINTE DR STE 2,2004-12-31,YES,YES,YES,YES,2002-12-31,Same As Expected,3.0 - 4.0,Proprietary
Florida,30177,107751,8370 W FLAGLER ST   STE 210,2005-01-03,YES,YES,YES,YES,2003-01-03,Same As Expected,3.0 - 4.0,Proprietary
Florida,35227,107752,1897 PALM BEACH LAKES BLVD STE 213,2005-01-16,YES,YES,YES,YES,2003-01-16,Same As Expected,3.0 - 4.0,Proprietary
Florida,29327,107753,4960 N PINE ISLAND RD,2005-01-23,YES,YES,YES,YES,2003-01-23,Same As Expected,3.0 - 4.0,Proprietary
Florida,30377,107754,15383 N.W. 7TH AVENUE,2005-02-19,YES,YES,YES,YES,2003-02-19,Not Available,,Proprietary
Florida,30377,107761,340 NW 183RD STREET,2005-03-25,YES,YES,YES,YES,2003-03-25,Not Available,,Proprietary
Florida,25527,108003,5460 63RD ST E,2005-04-11,YES,YES,YES,YES,2003-04-11,Same As Expected,3.0 - 4.0,Proprietary
Florida,26852,107762,7719 NW 48 ST STE 230 330 & 340,2005-04-15,YES,YES,YES,YES,2003-04-15,Same As Expected,3.0 - 4.0,Government - State/ County
Florida,25927,107768,13630 58TH ST N STE 103B,2005-04-16,YES,YES,YES,YES,2003-04-16,Same As Expected,3.0 - 4.0,Proprietary
Florida,29927,107769,5951 NW 173 DR STE 11,2005-04-22,YES,YES,YES,YES,2003-04-22,Same As Expected,3.0 - 4.0,Proprietary
Florida,30802,107767,5801 NW 151 ST STE 304,2005-04-23,YES,YES,YES,YES,2003-04-23,Same As Expected,3.0 - 4.0,Proprietary
Florida,30477,107770,2711 SW 137TH AVE STE 90,2005-05-13,YES,YES,YES,YES,2003-05-13,Not Available,,Proprietary
Florida,30227,107772,7181 SW 43 STREET,2005-05-14,YES,YES,YES,YES,2003-05-14,Not Available,,Proprietary
Florida,27027,107775,100 NE THIRD AVE STE 490,2005-05-22,YES,YES,YES,YES,2003-05-22,Same As Expected,3.0 - 4.0,Proprietary
Florida,26852,107773,8669 NW 36TH ST STE 355,2005-05-27,YES,YES,YES,YES,2003-05-27,Same As Expected,3.0 - 4.0,Proprietary
Florida,29152,107774,3690 E BAY DR UNIT T-U1,2005-05-28,YES,YES,YES,YES,2003-05-28,Same As Expected,3.0 - 4.0,Proprietary
Florida,25952,107777,3023 EASTLAND BLVD STE 103,2005-05-28,YES,YES,YES,YES,2003-05-28,Same As Expected,3.0 - 4.0,Proprietary
Florida,34027,107776,129 S PEBBLE BEACH BLVD STE 103,2005-05-29,YES,YES,YES,YES,2003-05-29,Same As Expected,3.0 - 4.0,Proprietary
Florida,30877,107779,6151 MIRAMAR PKWY STE 101,2005-06-03,YES,YES,YES,YES,2003-06-03,Not Available,,Proprietary
Florida,29852,107778,640 CLASSIC CT STE 102,2005-06-04,YES,YES,YES,YES,2003-06-04,Worse Than Expected,1.0 - 2.5,Proprietary
Florida,26452,107780,5400 S UNIVERSITY DR  STE 409,2005-06-10,YES,YES,YES,YES,2003-06-10,Same As Expected,3.0 - 4.0,Proprietary
Florida,28852,107781,1120 CARLTON AVE STE 2300,2005-06-25,YES,YES,YES,YES,2003-06-25,Worse Than Expected,1.0 - 2.5,Proprietary
Florida,33702,107784,5899 WHITFIELD AVE STE 107,2005-06-26,YES,YES,NO,YES,2003-06-26,Not Available,,Proprietary
Florida,26777,107785,5300 W ATLANTIC AVE STE 300,2005-07-10,YES,YES,YES,YES,2003-07-10,Same As Expected,3.0 - 4.0,Proprietary
Florida,29377,107786,1504 SOUTH STREET,2005-07-17,YES,YES,YES,YES,2003-07-17,Better Than Expected,4.5 - 5.0,Proprietary
Florida,29202,107787,13201 WALSINGHAM RD STE 101,2005-07-29,YES,YES,YES,YES,2003-07-29,Same As Expected,3.0 - 4.0,Proprietary
Florida,28502,107789,9905 ST AUGUSTINE RD STE 503,2005-08-14,YES,YES,YES,YES,2003-08-14,Same As Expected,3.0 - 4.0,Proprietary
Florida,32752,107792,1230 CREIGHTON ROAD,2005-08-26,YES,YES,YES,YES,2003-08-26,Same As Expected,3.0 - 4.0,Proprietary
Florida,32477,107791,217 E 23RD ST STE E,2005-09-10,YES,YES,YES,YES,2003-09-10,Same As Expected,3.0 - 4.0,Proprietary
Florida,33627,107794,5585 MARQUESAS CIRCLE,2005-09-11,YES,YES,NO,YES,2003-09-11,Same As Expected,3.0 - 4.0,Proprietary
Florida,30802,107793,6001 NW 153RD ST STE 152,2005-09-19,YES,YES,YES,YES,2003-09-19,Same As Expected,3.0 - 4.0,Proprietary
Florida,25677,108000,10109 CORTEZ BLVD,2005-10-02,YES,YES,YES,YES,2003-10-02,Same As Expected,3.0 - 4.0,Proprietary
Florida,34902,107797,2505 SEVEN SPRINGS BLVD,2005-10-15,YES,YES,YES,YES,2003-10-15,Same As Expected,3.0 - 4.0,Proprietary
Florida,35352,108001,211 N HWY 71,2005-11-07,YES,YES,YES,YES,2003-11-07,Same As Expected,3.0 - 4.0,Proprietary
Florida,30377,108015,2929 SW 3RD AVE STE 520,2005-11-24,YES,YES,NO,YES,2003-11-24,Not Available,,Proprietary
Florida,34577,108002,1240 MARBELLA PLAZA DR STE 120,2005-11-26,YES,YES,YES,YES,2003-11-26,Same As Expected,3.0 - 4.0,Non - Profit Private
Florida,28952,108007,1525 S FLORIDA AVE STE 3,2005-12-04,YES,YES,NO,YES,2003-12-04,Same As Expected,3.0 - 4.0,Proprietary
Florida,35202,108009,5601 CORPORATE WAY STE 404,2005-12-09,YES,YES,YES,YES,2003-12-09,Same As Expected,3.0 - 4.0,Proprietary
Florida,24902,108014,474 SOUTH NORTHLAKE BLVD,2005-12-15,YES,YES,YES,YES,2003-12-15,Same As Expected,3.0 - 4.0,Proprietary
Florida,27377,108013,8771 COLLEGE PKWY   BLDG 1 STE 101,2005-12-16,YES,YES,YES,YES,2003-12-16,Same As Expected,3.0 - 4.0,Proprietary
Florida,28777,108010,1852 SW BARNETT WAY   STE 103,2005-12-22,YES,YES,NO,YES,2003-12-22,Same As Expected,3.0 - 4.0,Proprietary
Florida,25352,108012,1449 W PALMETTO PK RD STE 416,2005-12-30,YES,YES,YES,YES,2003-12-30,Same As Expected,3.0 - 4.0,Proprietary
Florida,32627,108020,2000 NW 150TH AVE STE 2000,2006-01-27,YES,YES,YES,YES,2004-01-27,Same As Expected,3.0 - 4.0,Proprietary
Florida,28927,108022,2003 BARTOW RD,2006-01-27,YES,YES,NO,YES,2004-01-27,Worse Than Expected,1.0 - 2.5,Proprietary
Florida,34377,108019,550 N REO STREET #109,2006-01-28,YES,YES,YES,YES,2004-01-28,Same As Expected,3.0 - 4.0,Proprietary
Florida,30327,108021,2760 SW 97TH AVE STE 107,2006-01-29,YES,YES,YES,YES,2004-01-29,Same As Expected,3.0 - 4.0,Proprietary
Florida,29802,108030,3800 W EAU GALLIE BLVD STE 103,2006-02-02,YES,YES,YES,YES,2004-02-02,Worse Than Expected,1.0 - 2.5,Proprietary
Florida,30352,108025,16235 SW 117 AVE #3,2006-02-05,YES,YES,NO,YES,2004-02-05,Not Available,,Proprietary
Florida,30927,108027,428 N DONNELY ST STE 5,2006-02-09,YES,YES,YES,YES,2004-02-09,Not Available,,Proprietary
Florida,30652,108026,2721 SW 137 AVENUE SUITE 103,2006-02-10,YES,YES,NO,YES,2004-02-10,Not Available,,Proprietary
Florida,25552,108029,3806 MANATEE AVE W STE 100,2006-02-11,YES,YES,YES,YES,2004-02-11,Same As Expected,3.0 - 4.0,Proprietary
Florida,30127,108031,1205 71 ST,2006-02-12,YES,YES,YES,YES,2004-02-12,Not Available,,Proprietary
Florida,35452,108039,1801 LEE RD STE 130,2006-02-23,YES,YES,YES,YES,2004-02-23,Same As Expected,3.0 - 4.0,Proprietary
Florida,32327,108032,3 PINE CONE DR STE 107,2006-03-04,YES,YES,YES,YES,2004-03-04,Worse Than Expected,1.0 - 2.5,Proprietary
Florida,32027,108037,7041 GRAND NATIONAL DR  STE 212,2006-03-17,YES,YES,YES,YES,2004-03-17,Better Than Expected,4.5 - 5.0,Proprietary
Florida,32577,108038,2452 N UNIVERSITY DR,2006-03-22,YES,YES,YES,YES,2004-03-22,Not Available,,Proprietary
Florida,34402,108040,5802 BRECKENRIDGE PRKWY STE 101 B,2006-04-01,YES,YES,YES,YES,2004-04-01,Better Than Expected,4.5 - 5.0,Proprietary
Florida,25577,108049,201 2ND ST E,2006-04-02,YES,YES,YES,YES,2004-04-02,Same As Expected,3.0 - 4.0,Proprietary
Florida,26302,108043,706 N SUNCOAST BLVD,2006-04-06,YES,YES,YES,YES,2004-04-06,Same As Expected,3.0 - 4.0,Government - State/ County
Florida,27652,108044,2500 E HALLANDALE BCH BLVD STE 604,2006-04-06,YES,YES,YES,YES,2004-04-06,Same As Expected,3.0 - 4.0,Proprietary
Florida,30852,108052,665 MILLER DR,2006-04-13,YES,YES,YES,YES,2004-04-13,Same As Expected,3.0 - 4.0,Proprietary
Florida,34827,108045,900 MAIN ST STE 301,2006-04-22,YES,YES,YES,YES,2004-04-22,Same As Expected,3.0 - 4.0,Proprietary
Florida,25677,108048,15215 CORTEZ BLVD,2006-05-04,YES,YES,YES,YES,2004-05-04,Same As Expected,3.0 - 4.0,Proprietary
Florida,30402,108050,8725 NW 18 TER  STE 102,2006-05-04,YES,YES,NO,YES,2004-05-04,Not Available,,Proprietary
Florida,29827,108053,2226 SARNO RD STE 111,2006-05-28,YES,YES,YES,YES,2004-05-28,Same As Expected,3.0 - 4.0,Proprietary
Florida,31627,108060,111 NE 11TH STREET,2006-06-03,YES,YES,YES,YES,2004-06-03,Same As Expected,3.0 - 4.0,Proprietary
Florida,31552,108055,7870 SW 103 ST RD STE 201,2006-06-08,YES,YES,YES,YES,2004-06-08,Same As Expected,3.0 - 4.0,Proprietary
Florida,27127,108061,1001 W CYPRESS CREEK RD  STE 416,2006-06-09,YES,YES,YES,YES,2004-06-09,Same As Expected,3.0 - 4.0,Proprietary
Florida,28477,108059,8641 BAYPINE RD STE 1,2006-06-14,YES,YES,YES,YES,2004-06-14,Same As Expected,3.0 - 4.0,Proprietary
Florida,28327,108067,6789 SOUTHPOINT PKWY STE 200,2006-06-14,YES,YES,YES,YES,2004-06-14,Worse Than Expected,1.0 - 2.5,Proprietary
Florida,27127,108066,1451 W CYPRESS CREEK RD STE 300,2006-06-15,YES,YES,YES,YES,2004-06-15,Same As Expected,3.0 - 4.0,Proprietary
Florida,25452,108069,1200 S FEDERAL HWY STE 205,2006-06-15,YES,YES,YES,YES,2004-06-15,Worse Than Expected,1.0 - 2.5,Proprietary
Florida,34652,108063,4801 GEORGE RD STE 190,2006-06-17,YES,YES,YES,YES,2004-06-17,Same As Expected,3.0 - 4.0,Proprietary
Florida,33852,108068,5286 APPLEGATE DR,2006-06-29,YES,YES,YES,YES,2004-06-29,Same As Expected,3.0 - 4.0,Proprietary
Florida,25602,108070,1802 59TH ST W,2006-06-30,YES,YES,YES,YES,2004-06-30,Same As Expected,3.0 - 4.0,Proprietary
Florida,35277,108081,3951 N HAVERHILL RD STE 202-204,2006-06-30,YES,YES,NO,YES,2004-06-30,Not Available,,Proprietary
Florida,34227,108079,7511 NW 64 ST,2006-07-06,YES,YES,YES,YES,2004-07-06,Same As Expected,3.0 - 4.0,Proprietary
Florida,29727,108074,7911 NW 72 AVE STE 116A,2006-07-15,YES,YES,NO,YES,2004-07-15,Not Available,,Proprietary
Florida,26402,108075,4431 DAVIE RD STE 119,2006-07-15,YES,YES,YES,YES,2004-07-15,Same As Expected,3.0 - 4.0,Non - Profit Private
Florida,35452,108078,2211 LEE RD STE 109,2006-07-22,YES,YES,YES,YES,2004-07-22,Same As Expected,3.0 - 4.0,Proprietary
Florida,32577,108085,2231 N UNIVERSITY DR UNIT C,2006-07-23,YES,YES,YES,YES,2004-07-23,Not Available,,Proprietary
Florida,33177,108084,1401 SE GOLDTREE DR STE 101,2006-08-03,YES,YES,YES,YES,2004-08-03,Same As Expected,3.0 - 4.0,Proprietary
Florida,27127,108086,3201 W COMMERCIAL BLVD STE 222,2006-08-10,YES,YES,YES,YES,2004-08-10,Same As Expected,3.0 - 4.0,Proprietary
Florida,27127,108092,3201 W COMMERCIAL BLVD STE 114,2006-08-23,YES,YES,YES,YES,2004-08-23,Same As Expected,3.0 - 4.0,Proprietary
Florida,31277,108089,633 NE 167 ST STE 614,2006-08-30,YES,YES,YES,YES,2004-08-30,Not Available,,Proprietary
Florida,33402,108091,2730 US 1 SOUTH STES G & H,2006-09-01,YES,YES,YES,YES,2004-09-01,Same As Expected,3.0 - 4.0,Proprietary
Florida,27752,108093,760 EAST 49TH STREET,2006-09-01,YES,YES,YES,YES,2004-09-01,Not Available,,Proprietary
Florida,27852,108095,3408 WEST 84TH ST STE 203,2006-09-02,YES,YES,YES,YES,2004-09-02,Not Available,,Proprietary
Florida,26077,108097,11011 SHERIDAN ST STE 206,2006-09-15,YES,YES,YES,YES,2004-09-15,Same As Expected,3.0 - 4.0,Proprietary
Florida,29602,108120,1617 TENNESSEE AVE,2006-09-30,YES,YES,YES,YES,2004-09-30,Better Than Expected,4.5 - 5.0,Proprietary
Florida,29102,108101,1111 HYPOLUXO RD STE 107,2006-10-05,YES,YES,YES,YES,2004-10-05,Same As Expected,3.0 - 4.0,Proprietary
Florida,27702,108105,1401 E 4 AVE STE 202,2006-10-12,YES,YES,NO,YES,2004-10-12,Not Available,,Proprietary
Florida,33177,108106,2100 SE HILLMOOR DR STE 102,2006-10-13,YES,YES,YES,YES,2004-10-13,Worse Than Expected,1.0 - 2.5,Proprietary
Florida,34227,108107,8000 N UNIVERSITY DR,2006-10-18,YES,YES,YES,YES,2004-10-18,Better Than Expected,4.5 - 5.0,Proprietary
Florida,32827,108109,8130 66TH STREET SUITE 5,2006-10-27,YES,YES,YES,YES,2004-10-27,Same As Expected,3.0 - 4.0,Proprietary
Florida,25802,108114,1212 COUNTRY CLUB BLVD #201,2006-11-09,YES,YES,YES,YES,2004-11-09,Same As Expected,3.0 - 4.0,Non - Profit Private
Florida,30227,108132,4929 SW 74 COURT,2006-11-10,YES,YES,YES,YES,2004-11-10,Not Available,,Proprietary
Florida,26702,108113,2605 W ATLANTIC AVE BLDG A STE 202,2006-11-16,YES,YES,YES,YES,2004-11-16,Same As Expected,3.0 - 4.0,Proprietary
Florida,28327,108117,4348 SOUTHPOINT BLVD STE 100-B,2006-11-16,YES,YES,YES,YES,2004-11-16,Not Available,,Proprietary
Florida,35277,108119,6340 COMMONS CIR  STE 102,2006-12-02,YES,YES,YES,YES,2004-12-02,Same As Expected,3.0 - 4.0,Proprietary
Florida,30777,108122,300 NW 183RD STREET UNIT 1,2006-12-10,YES,YES,NO,YES,2004-12-10,Not Available,,Proprietary
Florida,26027,108124,1801 N BELCHER RD,2006-12-15,YES,YES,YES,YES,2004-12-15,Same As Expected,3.0 - 4.0,Non - Profit Other
Florida,31502,108125,2760 SE 17 ST BLDG 100   STE 101,2006-12-21,YES,YES,YES,YES,2004-12-21,Same As Expected,3.0 - 4.0,Proprietary
Florida,32902,108126,7820 PETERS RD BLDG E-STE 100,2006-12-21,YES,YES,YES,YES,2004-12-21,Same As Expected,3.0 - 4.0,Proprietary
Florida,34802,108136,13328 TELECOM DRIVE,2006-12-21,YES,YES,YES,YES,2004-12-21,Worse Than Expected,1.0 - 2.5,Proprietary
Florida,35102,108133,51 CAROLINA ST STE 104,2007-01-21,YES,YES,YES,YES,2005-01-21,Same As Expected,3.0 - 4.0,Proprietary
Florida,27652,108139,3109 W HALLANDALE BCH BLVD #106,2007-02-04,YES,YES,YES,YES,2005-02-04,Worse Than Expected,1.0 - 2.5,Proprietary
Florida,33227,108134,548 UNIVERSITY BLVD #101,2007-02-09,YES,YES,YES,YES,2005-02-09,Same As Expected,3.0 - 4.0,Proprietary
Florida,30527,108137,1380 NE MIAMI GARDENS DR STE 230,2007-02-16,YES,YES,YES,YES,2005-02-16,Not Available,,Proprietary
Florida,27127,108138,3125 W COMMERCIAL BLVD STE 110,2007-02-16,YES,YES,YES,YES,2005-02-16,Same As Expected,3.0 - 4.0,Proprietary
Florida,30327,108140,11401 SW 40 ST STE 211,2007-02-17,YES,YES,YES,YES,2005-02-17,Not Available,,Proprietary
Florida,28352,108165,6320 ST AUGUSTINE ROAD SUITE 9,2007-03-01,YES,YES,YES,YES,2005-03-01,Same As Expected,3.0 - 4.0,Proprietary
Florida,30827,108144,8181 NW 154TH ST STE 210,2007-03-02,YES,YES,NO,YES,2005-03-02,Same As Expected,3.0 - 4.0,Proprietary
Florida,29377,108141,26540 ACE AVE  STE 101J,2007-03-04,YES,YES,YES,YES,2005-03-04,Same As Expected,3.0 - 4.0,Proprietary
Florida,31277,108152,17011 NE 6TH AVENUE,2007-03-08,YES,YES,YES,YES,2005-03-08,Same As Expected,3.0 - 4.0,Proprietary
Florida,25277,108146,4700 NW 2ND AVE STE 402,2007-03-09,YES,YES,YES,YES,2005-03-09,Same As Expected,3.0 - 4.0,Proprietary
Florida,33502,108149,5885 CENTRAL AVE STE A,2007-03-15,YES,YES,YES,YES,2005-03-15,Same As Expected,3.0 - 4.0,Proprietary
Florida,28327,108148,6900 SOUTHPOINT DR N STE 100,2007-03-24,YES,YES,YES,YES,2005-03-24,Same As Expected,3.0 - 4.0,Proprietary
Florida,30627,108150,14680 SW 8TH ST STE 206,2007-03-24,YES,YES,YES,YES,2005-03-24,Not Available,,Proprietary
Florida,27727,108169,1651 WEST 37 STREET #400,2007-03-31,YES,YES,YES,YES,2005-03-31,Not Available,,Proprietary
Florida,26727,108153,15300 JOG ROAD   STE 203,2007-04-04,YES,YES,YES,YES,2005-04-04,Same As Expected,3.0 - 4.0,Proprietary
Florida,25302,108162,123 NW 13 ST  STE 224,2007-04-12,YES,YES,YES,YES,2005-04-12,Not Available,,Proprietary
Florida,35452,108155,2221 LEE RD ST 28,2007-04-13,YES,YES,YES,YES,2005-04-13,Same As Expected,3.0 - 4.0,Proprietary
Florida,31352,108163,18677 W DIXIE HIGHWAY,2007-04-14,YES,YES,YES,YES,2005-04-14,Same As Expected,3.0 - 4.0,Proprietary
Florida,32102,108156,12701 S JOHN YOUNG PKWY STE 219,2007-04-15,YES,YES,YES,YES,2005-04-15,Same As Expected,3.0 - 4.0,Proprietary
Florida,27727,108167,1140 W 50 ST STE 305,2007-04-19,YES,YES,NO,YES,2005-04-19,Not Available,,Proprietary
Florida,32777,108168,8800 UNIVERSITY PARKWAY SUITE C-3,2007-05-04,YES,YES,YES,YES,2005-05-04,Worse Than Expected,1.0 - 2.5,Proprietary
Florida,35527,108170,37834 MEDICAL ARTS CT  STE B,2007-05-12,YES,YES,YES,YES,2005-05-12,Same As Expected,3.0 - 4.0,Non - Profit Religious
Florida,33627,108171,5260 STATION WAY BLDG B,2007-05-24,YES,YES,YES,YES,2005-05-24,Same As Expected,3.0 - 4.0,Proprietary
Florida,30327,108176,9766 SW 24TH ST STE 20,2007-05-25,YES,YES,YES,YES,2005-05-25,Not Available,,Proprietary
Florida,30977,108172,5020 TAMIAMI TRL N STE 200,2007-05-26,YES,YES,YES,YES,2005-05-26,Better Than Expected,4.5 - 5.0,Proprietary
Florida,27252,108173,1931 WINKLER AVE,2007-06-13,YES,YES,YES,YES,2005-06-13,Worse Than Expected,1.0 - 2.5,Proprietary
Florida,31002,108175,111 MOORINGS PARK DR,2007-06-23,YES,YES,YES,YES,2005-06-23,Same As Expected,3.0 - 4.0,Proprietary
Florida,30527,108177,1380 NE MIAMI GARDENS DR #166,2007-07-12,YES,YES,YES,YES,2005-07-12,Same As Expected,3.0 - 4.0,Government - State/ County
Florida,33227,108232,525 NW LAKE WHITNEY PL,2007-07-20,YES,YES,YES,YES,2005-07-20,Same As Expected,3.0 - 4.0,Proprietary
Florida,25427,108183,4745 NW 7TH COURT,2007-07-26,YES,YES,YES,YES,2005-07-26,Worse Than Expected,1.0 - 2.5,Proprietary
Florida,33852,108185,3140 FOREST RD,2007-07-26,YES,YES,YES,YES,2005-07-26,Same As Expected,3.0 - 4.0,Proprietary
Florida,35177,108182,2150 S CONGRESS AVE,2007-07-27,YES,YES,YES,YES,2005-07-27,Same As Expected,3.0 - 4.0,Proprietary
Florida,29977,108192,3271 NW 7TH ST STE 210,2007-07-27,YES,YES,NO,YES,2005-07-27,Not Available,,Proprietary
Florida,30002,108179,8323 NW 12 ST  STE 119,2007-07-28,YES,YES,NO,NO,2005-07-28,Not Available,,Proprietary
Florida,27427,108181,11 RACETRACK ROAD NE SUITE H-3,2007-07-28,YES,YES,YES,YES,2005-07-28,Same As Expected,3.0 - 4.0,Non - Profit Private
Florida,27727,108194,419 W 49 ST STE 200,2007-08-02,YES,YES,YES,YES,2005-08-02,Not Available,,Proprietary
Florida,27877,108178,9500 NW 77 AVE STE 18,2007-08-03,YES,YES,YES,YES,2005-08-03,Not Available,,Proprietary
