state,LocationNO,Certification_NO,Address,LicenseRenewalDate,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Speech Pathology Services,Offers Home Health Aide Services,Date Certified,Service Quality,ServiceQualityRating,Type of Ownership
Ohio,89827,367763,12025 LARCHMERE BLVD,2014-07-29,YES,YES,YES,YES,1999-07-29,Not Available,,Proprietary
Ohio,91802,367764,270 MAIN STREET,2014-10-14,YES,YES,YES,YES,1999-10-14,Not Available,,Proprietary
Ohio,88952,367334,3976 FULTON DRIVE NW SUITE B,2002-01-12,YES,YES,YES,YES,2000-01-12,Not Available,,Proprietary
Ohio,89452,367766,9672 CINCINNATI-COLUMBUS ROAD,2002-02-17,YES,YES,YES,YES,2000-02-17,Same As Expected,3.0 - 4.0,Proprietary
Ohio,88452,367770,3659 SOUTH GREEN ROAD SUITE 316,2002-09-06,YES,YES,YES,YES,2000-09-06,Same As Expected,3.0 - 4.0,Non - Profit Other
Ohio,92552,367771,40 WEST 4TH STREET,2002-10-04,YES,YES,YES,YES,2000-10-04,Same As Expected,3.0 - 4.0,Non - Profit Other
Ohio,88502,367775,1257 N FAIRFIELD ROAD SUITE A,2003-01-24,YES,YES,YES,YES,2001-01-24,Worse Than Expected,1.0 - 2.5,Proprietary
Ohio,91302,367777,5955 WILCOX PLACE SUITE B,2003-02-06,YES,YES,YES,YES,2001-02-06,Same As Expected,3.0 - 4.0,Proprietary
Ohio,92127,367778,1251 EAST DOROTHY LANE,2003-03-16,YES,YES,YES,YES,2001-03-16,Same As Expected,3.0 - 4.0,Proprietary
Ohio,88952,367335,3976 FULTON DRIVE NW SUITE A,2003-05-03,YES,YES,YES,YES,2001-05-03,Not Available,,Proprietary
Ohio,92052,367779,4500 ROCKSIDE ROAD #460,2003-06-06,YES,YES,YES,YES,2001-06-06,Worse Than Expected,1.0 - 2.5,Proprietary
Ohio,89377,367782,8260 NORTHCREEK DR STE 320,2003-07-05,YES,YES,YES,YES,2001-07-05,Same As Expected,3.0 - 4.0,Proprietary
Ohio,91152,367785,1700 LYONS ROAD SUITE A,2003-10-24,YES,YES,YES,YES,2001-10-24,Same As Expected,3.0 - 4.0,Proprietary
Ohio,93777,367783,7668 SLATE RIDGE BOULEVARD,2003-10-25,YES,YES,YES,YES,2001-10-25,Same As Expected,3.0 - 4.0,Proprietary
Ohio,92602,367784,1227 PARK AVENUE WEST,2003-10-31,YES,YES,YES,YES,2001-10-31,Same As Expected,3.0 - 4.0,Proprietary
Ohio,91052,367786,1020 WOODMAN DRIVE SUITE 210,2003-11-05,YES,YES,NO,YES,2001-11-05,Not Available,,Proprietary
Ohio,90552,367787,445 HUTCHINSON AVENUE SUITE 640,2003-12-18,YES,YES,YES,YES,2001-12-18,Same As Expected,3.0 - 4.0,Proprietary
Ohio,90402,367790,739 SOUTH JAMES ROAD,2004-02-07,YES,YES,NO,YES,2002-02-07,Not Available,,Proprietary
Ohio,89027,367336,190A EAST SPRING VALLEY ROAD,2004-02-27,YES,YES,YES,YES,2002-02-27,Not Available,,Proprietary
Ohio,95427,367791,500 W WILSON BRIDGE ROAD SUITE 235,2004-03-07,YES,YES,YES,YES,2002-03-07,Same As Expected,3.0 - 4.0,Proprietary
Ohio,91802,367792,4440 PROFESSIONAL PARKWAY,2004-05-07,YES,YES,NO,YES,2002-05-07,Not Available,,Proprietary
Ohio,90027,367793,297 WOODLAND AVENUE,2004-06-05,YES,YES,YES,YES,2002-06-05,Not Available,,Proprietary
Ohio,92052,367797,3 SUMMIT PARK DRIVE SUITE 425,2004-07-03,YES,YES,YES,YES,2002-07-03,Not Available,,Proprietary
Ohio,90502,367796,5362 CLEVELAND AVENUE,2004-07-24,YES,YES,NO,YES,2002-07-24,Not Available,,Proprietary
Ohio,88602,367798,180 REYNOLDS AVENUE,2004-08-28,YES,YES,YES,YES,2002-08-28,Same As Expected,3.0 - 4.0,Proprietary
Ohio,94502,367799,3131 EXECUTIVE PARKWAY SUITE 205,2004-08-28,YES,YES,YES,YES,2002-08-28,Not Available,,Proprietary
Ohio,95227,368000,1991 CROCKER ROAD SUITES 405 & 425,2004-09-05,YES,NO,NO,YES,2002-09-05,Not Available,,Proprietary
Ohio,88652,368003,4380 MALSBARY ROAD BUILDING B SUITE 150,2004-09-16,YES,NO,NO,YES,2002-09-16,Not Available,,Proprietary
Ohio,91502,368002,3737 EMBASSY PARKWAY SUITE 300,2004-09-30,YES,YES,YES,YES,2002-09-30,Not Available,,Proprietary
Ohio,89752,368004,14119 LORAIN AVENUE,2004-10-03,YES,YES,YES,YES,2002-10-03,Not Available,,Proprietary
Ohio,90552,368005,200 EAST CAMPUS VIEW BLVD SUITE 250,2004-10-10,YES,YES,YES,YES,2002-10-10,Not Available,,Proprietary
Ohio,91077,368006,3055 KETTERING BLVD SUITE 319,2004-10-17,YES,YES,YES,YES,2002-10-17,Not Available,,Proprietary
Ohio,88952,368007,4150 BELDEN VILLAGE AVENUE SUITE 301,2004-10-31,YES,YES,YES,YES,2002-10-31,Same As Expected,3.0 - 4.0,Proprietary
Ohio,89952,368014,209 MARION PIKE,2005-03-17,YES,YES,YES,YES,2003-03-17,Same As Expected,3.0 - 4.0,Proprietary
Ohio,89377,368016,7265 KENWOOD ROAD SUITE 363,2005-04-23,YES,YES,YES,YES,2003-04-23,Worse Than Expected,1.0 - 2.5,Proprietary
Ohio,90477,368015,540 OFFICE CENTER PLAZA SUITE 295,2005-04-24,YES,YES,YES,YES,2003-04-24,Same As Expected,3.0 - 4.0,Proprietary
Ohio,90952,368017,4699 SALEM AVENUE SUITE 1,2005-06-17,YES,YES,YES,YES,2003-06-17,Not Available,,Proprietary
Ohio,90502,368019,3288 MORSE ROAD,2005-07-02,YES,YES,YES,YES,2003-07-02,Not Available,,Proprietary
Ohio,91927,368020,230 ALPHA PARK SUITE 232,2005-07-16,YES,YES,YES,YES,2003-07-16,Same As Expected,3.0 - 4.0,Proprietary
Ohio,90502,368021,2505 WOODLEY ROAD,2005-07-16,YES,YES,YES,YES,2003-07-16,Not Available,,Proprietary
Ohio,90452,368022,1279 EAST DUBLIN GRANVILLE ROAD,2005-08-11,YES,NO,NO,YES,2003-08-11,Not Available,,Proprietary
Ohio,90402,368024,1311 BEECHWOOD ROAD UNIT A&B,2005-08-26,YES,YES,YES,YES,2003-08-26,Not Available,,Proprietary
Ohio,92927,368025,16500 SPRAGUE ROAD SUITE C,2005-08-27,YES,YES,YES,YES,2003-08-27,Not Available,,Proprietary
Ohio,91302,368026,5945 WILCOX PLACE SUITE C,2005-08-27,YES,YES,YES,YES,2003-08-27,Not Available,,Proprietary
Ohio,93702,368029,1716 11TH STREET,2005-09-08,YES,YES,YES,YES,2003-09-08,Better Than Expected,4.5 - 5.0,Proprietary
Ohio,89202,368030,4343 BRIDGETOWN ROAD,2005-09-16,YES,YES,YES,YES,2003-09-16,Same As Expected,3.0 - 4.0,Proprietary
Ohio,93602,368034,27062 OAKMEAD DRIVE,2005-09-23,YES,YES,YES,YES,2003-09-23,Not Available,,Proprietary
Ohio,94027,368035,3570 WARRENSVILLE CENTER ROAD SUITE 104,2005-10-10,YES,YES,YES,YES,2003-10-10,Not Available,,Proprietary
Ohio,91227,368036,107 WEST WILLIAM STREET,2005-10-23,YES,YES,YES,YES,2003-10-23,Not Available,,Proprietary
Ohio,90402,368032,3245 EAST LIVINGSTON AVENUE SUITE 200,2005-11-04,YES,YES,YES,YES,2003-11-04,Not Available,,Proprietary
Ohio,88477,368038,3045 RODENBECK DRIVE,2005-11-19,YES,YES,YES,YES,2003-11-19,Not Available,,Proprietary
Ohio,90452,368039,2021 EAST DUBLIN GRANVILLE ROAD SUITE 250,2005-12-10,YES,YES,YES,YES,2003-12-10,Not Available,,Proprietary
Ohio,93627,368042,110 WEST WESTERN RESERVE ROAD,2005-12-31,YES,YES,YES,YES,2003-12-31,Same As Expected,3.0 - 4.0,Proprietary
Ohio,90202,368037,4040 EAST BROAD STREET SUITE 201,2006-01-07,YES,YES,NO,YES,2004-01-07,Not Available,,Proprietary
Ohio,90427,368041,980 SAVANNAH DRIVE,2006-01-21,YES,YES,YES,YES,2004-01-21,Not Available,,Proprietary
Ohio,93777,368043,1418 BRICE ROAD SUITE 205,2006-01-29,YES,YES,YES,YES,2004-01-29,Not Available,,Proprietary
Ohio,95427,368040,6797 NORTH HIGH STREET  SUITE 101,2006-01-30,YES,YES,YES,YES,2004-01-30,Not Available,,Proprietary
Ohio,95202,368044,110 POLARIS PARKWAY SUITE 325,2006-02-04,YES,YES,YES,YES,2004-02-04,Not Available,,Proprietary
Ohio,91452,368045,27801 EUCLID AVENUE SUITE 600,2006-02-05,YES,YES,YES,YES,2004-02-05,Not Available,,Proprietary
Ohio,94877,368046,410 CORPORATE CENTER DRIVE,2006-02-25,YES,YES,YES,YES,2004-02-25,Same As Expected,3.0 - 4.0,Proprietary
Ohio,95252,368047,8744 OHIO RIVER ROAD,2006-02-25,YES,YES,NO,YES,2004-02-25,Not Available,,Proprietary
Ohio,90527,368052,5969 EAST LIVINGSTON AVENUE SUITE 110,2006-03-22,YES,YES,NO,YES,2004-03-22,Not Available,,Proprietary
Ohio,88452,368049,24800 CHAGRIN BLVD SUITE 105,2006-03-25,YES,YES,YES,YES,2004-03-25,Not Available,,Proprietary
Ohio,89902,368051,1991 LEE ROAD,2006-03-25,YES,YES,YES,YES,2004-03-25,Not Available,,Proprietary
Ohio,91077,368050,3044 KETTERING BLVD,2006-03-26,YES,YES,YES,YES,2004-03-26,Same As Expected,3.0 - 4.0,Proprietary
Ohio,91852,368053,121 HARRISON AVENUE SUITE 3,2006-05-18,YES,YES,NO,YES,2004-05-18,Not Available,,Proprietary
Ohio,90452,368057,4889 SINCLAIR ROAD SUITE 105,2006-06-10,YES,YES,YES,YES,2004-06-10,Not Available,,Proprietary
Ohio,89377,368055,4700 EAST GALBRAITH ROAD SUITE 300C,2006-06-15,YES,YES,YES,YES,2004-06-15,Same As Expected,3.0 - 4.0,Proprietary
Ohio,90452,368056,6500 BUSCH BLVD SUITE 110,2006-06-17,YES,YES,YES,YES,2004-06-17,Worse Than Expected,1.0 - 2.5,Proprietary
Ohio,93702,368059,1656 COLES BLVD,2006-07-02,YES,YES,YES,YES,2004-07-02,Same As Expected,3.0 - 4.0,Proprietary
Ohio,94852,368058,118 WEST MAIN STREET,2006-07-08,YES,YES,YES,YES,2004-07-08,Same As Expected,3.0 - 4.0,Proprietary
Ohio,93252,368060,23 FORRY STREET,2006-07-13,YES,YES,YES,YES,2004-07-13,Same As Expected,3.0 - 4.0,Proprietary
Ohio,90502,368062,5898 CLEVELAND AVENUE SUITE A,2006-07-20,YES,YES,NO,YES,2004-07-20,Not Available,,Proprietary
Ohio,90477,368064,950H TAYLOR STATION ROAD,2006-07-21,YES,YES,YES,YES,2004-07-21,Not Available,,Proprietary
Ohio,92027,367794,5050 NEBRASKA AVENUE SUITE 5,2006-07-30,YES,YES,YES,YES,2004-07-30,Not Available,,Proprietary
Ohio,91777,368012,1953 OHIO DRIVE,2006-07-30,YES,YES,NO,YES,2004-07-30,Not Available,,Proprietary
Ohio,92652,368063,407 SECOND STREET,2006-08-03,YES,NO,NO,YES,2004-08-03,Not Available,,Proprietary
Ohio,95277,368065,5340 EAST MAIN STREET SUITE 212,2006-08-19,YES,NO,NO,YES,2004-08-19,Not Available,,Proprietary
Ohio,92652,368066,1017 PIKE STREET,2006-09-02,YES,YES,YES,YES,2004-09-02,Same As Expected,3.0 - 4.0,Proprietary
Ohio,90302,368067,1565 BETHEL ROAD SUITE 100,2006-09-29,YES,YES,YES,YES,2004-09-29,Not Available,,Proprietary
Ohio,94352,368069,4285 KENT ROAD,2006-09-29,YES,YES,YES,YES,2004-09-29,Not Available,,Non - Profit Private
Ohio,88452,368070,24011 GREENLAWN AVENUE,2006-09-30,YES,NO,NO,YES,2004-09-30,Same As Expected,3.0 - 4.0,Proprietary
Ohio,91602,368075,467 WATERBURY COURT,2006-10-13,YES,YES,YES,YES,2004-10-13,Not Available,,Proprietary
Ohio,95177,368071,914 EASTWIND DRIVE,2006-10-20,YES,YES,YES,YES,2004-10-20,Not Available,,Proprietary
Ohio,90977,368076,2600 FAR HILLS AVENUE SUITE 6,2006-10-27,YES,YES,NO,YES,2004-10-27,Not Available,,Proprietary
Ohio,89352,368079,1080 NIMITZVIEW DRIVE SUITE 100,2006-12-01,YES,YES,YES,YES,2004-12-01,Same As Expected,3.0 - 4.0,Proprietary
Ohio,90202,368081,5300 EAST MAIN STREET SUITE 204,2006-12-13,YES,YES,YES,YES,2004-12-13,Not Available,,Proprietary
Ohio,90502,368089,6000 CLEVELAND AVE SUITE A,2007-01-24,YES,YES,NO,YES,2005-01-24,Not Available,,Proprietary
Ohio,95027,368083,681 EAST THIRD STREET,2007-01-27,YES,YES,YES,YES,2005-01-27,Better Than Expected,4.5 - 5.0,Non - Profit Other
Ohio,95427,368087,6797 NORTH HIGH STREET SUITE 113,2007-02-08,YES,YES,YES,YES,2005-02-08,Same As Expected,3.0 - 4.0,Non - Profit Private
Ohio,90527,368091,2101 SOUTH HAMILTON ROAD SUITE 101,2007-02-16,YES,YES,NO,YES,2005-02-16,Not Available,,Proprietary
Ohio,89827,368088,2618 NORTH MORELAND BLVD,2007-02-18,YES,NO,NO,YES,2005-02-18,Not Available,,Proprietary
Ohio,91177,368092,7031 CORPORATE WAY SUITE 201,2007-03-04,YES,YES,YES,YES,2005-03-04,Not Available,,Proprietary
Ohio,90227,368093,3887 INDIANOLA AVENUE,2007-03-04,YES,YES,NO,YES,2005-03-04,Not Available,,Proprietary
Ohio,89402,368094,2248 LOSANTIVILLE AVENUE,2007-03-31,YES,YES,YES,YES,2005-03-31,Same As Expected,3.0 - 4.0,Non - Profit Private
Ohio,93527,368095,5700 CHEVROLET BLVD,2007-04-07,YES,YES,YES,YES,2005-04-07,Not Available,,Proprietary
Ohio,90277,368097,3433 AGLER ROAD SUITE 1500,2007-04-17,YES,YES,YES,YES,2005-04-17,Not Available,,Proprietary
Ohio,90527,368099,5969 EAST LIVINGSTON AVENUE SUITE 200,2007-05-11,YES,YES,YES,YES,2005-05-11,Not Available,,Proprietary
Ohio,90227,368100,4770 INDIANOLA AVENUE SUITE 150,2007-05-31,YES,YES,YES,YES,2005-05-31,Not Available,,Non - Profit Other
Ohio,90327,368102,3280 RIVERSIDE DRIVE SUITE 25,2007-06-22,YES,YES,YES,YES,2005-06-22,Not Available,,Proprietary
Ohio,88527,368104,5386 MAJESTIC PARKWAY SUITE 1,2007-07-19,YES,YES,YES,YES,2005-07-19,Same As Expected,3.0 - 4.0,Proprietary
Ohio,90252,368103,415 EAST MOUND STREET,2007-08-04,YES,YES,YES,YES,2005-08-04,Not Available,,Proprietary
Ohio,90052,368109,3556 SULLIVANT AVENUE SUITE 205,2007-08-11,YES,NO,NO,YES,2005-08-11,Not Available,,Proprietary
Ohio,88702,368106,755 BOARDMAN CANFIELD ROAD SUITE N1,2007-08-18,YES,YES,YES,YES,2005-08-18,Not Available,,Proprietary
Ohio,90552,368108,30 NORTHWOODS BLVD SUITE 200,2007-08-24,YES,YES,YES,YES,2005-08-24,Not Available,,Proprietary
Ohio,90502,368112,6031 CLEVELAND AVENUE,2007-10-06,YES,YES,YES,YES,2005-10-06,Not Available,,Proprietary
Ohio,91302,368113,5930 WILCOX PLACE SUITE D,2007-10-06,YES,YES,YES,NO,2005-10-06,Worse Than Expected,1.0 - 2.5,Proprietary
Ohio,95177,368111,550 SOUTH CLEVELAND AVENUE SUITE G,2007-10-13,YES,YES,NO,YES,2005-10-13,Not Available,,Proprietary
Ohio,92277,368118,672 NORTH STATE ROUTE 741,2007-10-19,YES,YES,YES,YES,2005-10-19,Same As Expected,3.0 - 4.0,Non - Profit Religious
Ohio,90527,368114,2211 LAKE CLUB DRIVE SUITE 200,2007-10-20,YES,YES,YES,YES,2005-10-20,Not Available,,Proprietary
Ohio,93777,368121,7596 SLATE RIDGE BLVD,2007-10-26,YES,YES,YES,YES,2005-10-26,Not Available,,Proprietary
Ohio,93552,368115,6707 STATE ROAD,2007-10-27,YES,YES,YES,YES,2005-10-27,Same As Expected,3.0 - 4.0,Non - Profit Religious
Ohio,90102,368116,1430 SOUTH HIGH STREET,2007-10-27,YES,YES,YES,YES,2005-10-27,Not Available,,Proprietary
Ohio,89702,368119,4432 PEARL ROAD,2007-11-08,YES,YES,YES,YES,2005-11-08,Not Available,,Proprietary
Ohio,89102,368122,8437 MAYFIELD ROAD SUITE 102,2007-11-14,YES,YES,YES,YES,2005-11-14,Same As Expected,3.0 - 4.0,Proprietary
Ohio,89777,368128,2020 CARNEGIE AVENUE,2007-11-15,YES,YES,YES,YES,2005-11-15,Not Available,,Proprietary
Ohio,90452,368129,6230 BUSCH BLVD SUITE 460,2007-11-17,YES,YES,YES,YES,2005-11-17,Not Available,,Proprietary
Ohio,90527,368120,2242 SOUTH HAMILTON ROAD SUITE 100,2007-11-18,YES,YES,YES,YES,2005-11-18,Not Available,,Proprietary
Ohio,89652,368125,8310 DETROIT AVENUE,2007-11-23,YES,YES,YES,YES,2005-11-23,Not Available,,Proprietary
Ohio,93727,368130,6129 COUNTY ROAD 107,2007-12-15,YES,YES,YES,YES,2005-12-15,Same As Expected,3.0 - 4.0,Proprietary
Ohio,88652,368131,4340 GLENDALE-MILFORD ROAD SUITE 100,2007-12-15,YES,YES,YES,YES,2005-12-15,Same As Expected,3.0 - 4.0,Proprietary
Ohio,88727,368132,253 NORTH LINCOLN AVENUE SUITE 200,2008-01-12,YES,YES,NO,YES,2006-01-12,Same As Expected,3.0 - 4.0,Proprietary
Ohio,89977,368133,907 STATE ROUTE 46,2008-02-15,YES,YES,NO,YES,2006-02-15,Not Available,,Proprietary
Ohio,92802,368135,5813 MAYFIELD ROAD SUITE 201,2008-03-16,YES,YES,NO,YES,2006-03-16,Same As Expected,3.0 - 4.0,Proprietary
Ohio,88402,368137,4780 KIRK ROAD,2008-06-21,YES,YES,YES,YES,2006-06-21,Not Available,,Proprietary
Ohio,90452,368138,1150 MORSE ROAD SUITE 206,2008-06-27,YES,YES,NO,YES,2006-06-27,Not Available,,Non - Profit Private
Ohio,94902,368139,ONE PARK CENTRE SUITE 17,2008-07-13,YES,YES,YES,YES,2006-07-13,Same As Expected,3.0 - 4.0,Proprietary
Ohio,92877,368140,7334 INDUSTRIAL PARK BLVD,2008-08-31,YES,YES,YES,YES,2006-08-31,Not Available,,Proprietary
Ohio,92052,368141,4700 ROCKSIDE ROAD SUITE 100,2008-09-07,YES,YES,YES,YES,2006-09-07,Not Available,,Proprietary
Ohio,93927,368142,1140 KNOXVILLE AVENUE SUITE A,2008-09-07,YES,YES,YES,YES,2006-09-07,Same As Expected,3.0 - 4.0,Proprietary
Ohio,90302,368147,2245 NORTH BANK DRIVE,2008-09-07,YES,YES,YES,YES,2006-09-07,Same As Expected,3.0 - 4.0,Non - Profit Other
Ohio,95227,368148,24600 CENTER RIDGE ROAD SUITE 470,2008-09-08,YES,YES,NO,YES,2006-09-08,Not Available,,Proprietary
Ohio,91627,368151,209 HARDING WAY WEST,2008-09-14,YES,YES,YES,YES,2006-09-14,Same As Expected,3.0 - 4.0,Proprietary
Ohio,90502,368152,2615 DUBLIN GRANVILLE ROAD,2008-09-21,YES,YES,YES,YES,2006-09-21,Not Available,,Proprietary
Ohio,94002,368150,3558 LEE ROAD,2008-09-22,YES,YES,YES,YES,2006-09-22,Same As Expected,3.0 - 4.0,Proprietary
Ohio,92327,368156,904 NORTH CABLE ROAD,2008-09-28,YES,YES,YES,YES,2006-09-28,Not Available,,Proprietary
Ohio,90502,368153,5898 CLEVELAND AVENUE SUITE 204,2008-09-29,YES,YES,NO,YES,2006-09-29,Not Available,,Proprietary
Ohio,93027,368162,3946 KETTERING BLVD,2008-10-06,YES,YES,YES,YES,2006-10-06,Not Available,,Proprietary
Ohio,90202,368154,170 TAYLOR STATION ROAD SUITE 220,2008-10-10,YES,YES,YES,YES,2006-10-10,Same As Expected,3.0 - 4.0,Proprietary
Ohio,90452,368159,1001 SCHROCK ROAD,2008-10-12,YES,YES,YES,YES,2006-10-12,Not Available,,Proprietary
Ohio,92602,368155,780 PARK AVENUE WEST SUITE B,2008-10-13,YES,YES,YES,YES,2006-10-13,Same As Expected,3.0 - 4.0,Proprietary
Ohio,91177,368158,6438 WILMINGTON PIKE SUITE 215,2008-10-18,YES,YES,YES,YES,2006-10-18,Not Available,,Proprietary
Ohio,90502,368146,6050 CLEVELAND AVENUE,2008-10-31,YES,YES,YES,YES,2006-10-31,Not Available,,Proprietary
Ohio,92352,368161,3737 SHAWNEE ROAD,2008-11-03,YES,YES,YES,YES,2006-11-03,Not Available,,Proprietary
Ohio,88202,368165,2641 SOUTH ARLINGTON ROAD,2008-11-17,YES,YES,YES,YES,2006-11-17,Not Available,,Proprietary
Ohio,92102,368163,1949 STATE ROUTE 59 SUITE 101,2008-11-22,YES,YES,YES,YES,2006-11-22,Not Available,,Proprietary
Ohio,95052,368157,107 SOUTH OHIO AVENUE,2008-11-30,YES,YES,YES,YES,2006-11-30,Not Available,,Proprietary
Ohio,93702,368172,7520 OHIO RIVER ROAD,2008-11-30,YES,YES,NO,YES,2006-11-30,Not Available,,Proprietary
Ohio,95277,368164,538 SOUTH YEARLING ROAD,2008-12-06,YES,NO,NO,YES,2006-12-06,Not Available,,Proprietary
Ohio,94577,368171,1515 SOUTH BYRNE ROAD SUITE 109,2008-12-08,YES,YES,YES,YES,2006-12-08,Same As Expected,3.0 - 4.0,Proprietary
Ohio,94602,368166,5237 RENWYCK DRIVE,2009-01-04,YES,YES,YES,YES,2007-01-04,Not Available,,Proprietary
Ohio,90502,368173,2999 EAST DUBLIN GRANVILLE ROAD SUITE 102,2009-01-12,YES,YES,NO,YES,2007-01-12,Not Available,,Proprietary
Ohio,88952,368168,4840 HIGBEE AVENUE NW,2009-01-19,YES,YES,YES,YES,2007-01-19,Same As Expected,3.0 - 4.0,Proprietary
Ohio,94602,368170,2735 NORTH HOLLAND SYLVANIA ROAD SUITE A1,2009-01-25,YES,YES,YES,YES,2007-01-25,Not Available,,Proprietary
Ohio,88702,368169,8170 SOUTH AVENUE SUITE 4,2009-01-26,YES,YES,YES,YES,2007-01-26,Same As Expected,3.0 - 4.0,Non - Profit Other
Ohio,90452,368177,2021 EAST DUBLIN GRANVILLE ROAD SUITE 290,2009-02-02,YES,YES,YES,YES,2007-02-02,Not Available,,Proprietary
Ohio,94652,368183,6060 RENAISSANCE PLACE SUITE J,2009-03-28,YES,YES,YES,YES,2007-03-28,Not Available,,Proprietary
Ohio,90877,368176,222 SALEM AVENUE SUITE 2A,2009-04-12,YES,YES,YES,YES,2007-04-12,Not Available,,Non - Profit Private
Ohio,95102,368175,8859 BROOKSIDE AVENUE SUITE 200,2009-04-17,YES,YES,YES,YES,2007-04-17,Worse Than Expected,1.0 - 2.5,Proprietary
Ohio,88702,368192,7206 MARKET STREET SUITE C,2009-04-18,YES,YES,YES,YES,2007-04-18,Not Available,,Proprietary
Ohio,89502,368181,776 OLD STATE ROUTE 74 SUITE 425,2009-04-19,YES,YES,YES,YES,2007-04-19,Worse Than Expected,1.0 - 2.5,Proprietary
Ohio,94352,368195,4466 DARROW ROAD SUITE 9,2009-04-24,YES,YES,YES,YES,2007-04-24,Same As Expected,3.0 - 4.0,Proprietary
Ohio,89277,368185,1008 MARSHALL AVENUE,2009-04-25,YES,YES,YES,YES,2007-04-25,Not Available,,Proprietary
Ohio,89427,368188,742 WAYCROSS ROAD,2009-04-26,YES,YES,YES,YES,2007-04-26,Not Available,,Proprietary
Ohio,95427,368187,6797 NORTH HIGH STREET SUITE 213,2009-05-01,YES,YES,NO,YES,2007-05-01,Not Available,,Proprietary
Ohio,95502,368189,1100 BRANDYWINE BLVD SUITE E 1ST FLOOR,2009-05-02,YES,YES,YES,YES,2007-05-02,Same As Expected,3.0 - 4.0,Proprietary
Ohio,95177,368190,855 SOUTH SUNBURY ROAD SUITE 206,2009-05-02,YES,YES,YES,YES,2007-05-02,Not Available,,Non - Profit Private
Ohio,91777,368191,3421 FARM BANK WAY,2009-05-04,YES,YES,YES,YES,2007-05-04,Not Available,,Proprietary
Ohio,90452,368193,4889 SINCLAIR ROAD SUITE 108B,2009-05-15,YES,YES,YES,YES,2007-05-15,Not Available,,Proprietary
Ohio,89752,368186,11916 LORAIN AVENUE,2009-06-06,YES,NO,NO,YES,2007-06-06,Not Available,,Proprietary
Ohio,90427,368184,4020 VENTURE COURT,2009-06-25,YES,YES,YES,YES,2007-06-25,Worse Than Expected,1.0 - 2.5,Proprietary
Ohio,90077,368196,750 EAST BROAD STREET SUITE 300A,2009-06-27,YES,YES,YES,YES,2007-06-27,Not Available,,Proprietary
Ohio,90077,367337,1000 EAST BROAD STREET 2ND FLOOR,2009-07-06,YES,YES,NO,YES,2007-07-06,Not Available,,Proprietary
Ohio,91177,368197,7700 PARAGON ROAD,2009-07-23,YES,YES,YES,YES,2007-07-23,Same As Expected,3.0 - 4.0,Proprietary
Ohio,91952,368198,5378 WHIRLWIND COVE DRIVE,2009-08-14,YES,NO,NO,NO,2007-08-14,Not Available,,Proprietary
Ohio,88527,368199,5285 NORTHFIELD ROAD,2009-08-16,YES,YES,YES,YES,2007-08-16,Not Available,,Proprietary
Ohio,92202,367338,8511 MAIN STREET,2009-08-22,YES,YES,NO,YES,2007-08-22,Same As Expected,3.0 - 4.0,Non - Profit Other
Ohio,95427,368203,893 NORTH HIGH STREET SUITE K,2009-09-06,YES,YES,YES,YES,2007-09-06,Not Available,,Non - Profit Other
Ohio,93777,368201,6954 AMERICANA PARKWAY,2009-09-26,YES,YES,YES,YES,2007-09-26,Same As Expected,3.0 - 4.0,Non - Profit Private
Ohio,93802,368205,25988 HIGHLAND ROAD,2009-10-11,YES,YES,YES,YES,2007-10-11,Not Available,,Proprietary
Ohio,90452,368208,1425 EAST DUBLIN GRANVILLE ROAD SUITE 207,2009-10-15,YES,YES,NO,YES,2007-10-15,Not Available,,Proprietary
Ohio,93777,368207,6420 EAST MAIN STREET SUITE 201,2009-10-30,YES,YES,NO,YES,2007-10-30,Not Available,,Non - Profit Private
Ohio,89227,368210,2100 SHERMAN AVENUE,2009-11-08,YES,YES,YES,YES,2007-11-08,Same As Expected,3.0 - 4.0,Proprietary
Ohio,90502,368211,2570 OAKSTONE DRIVE,2009-11-28,YES,YES,NO,YES,2007-11-28,Not Available,,Proprietary
Ohio,91777,368213,4104 BROADWAY SUITE E,2009-12-12,YES,YES,NO,YES,2007-12-12,Not Available,,Proprietary
Ohio,90527,368215,5969 EAST LIVINGSTON AVENUE SUITE 201,2010-05-28,YES,YES,YES,YES,2008-05-28,Not Available,,Proprietary
Ohio,90502,368216,2800 CORPORATE EXCHANGE DRIVE SUITE 100,2010-08-14,YES,YES,YES,YES,2008-08-14,Same As Expected,3.0 - 4.0,Proprietary
Ohio,88577,368220,1930 NORTH LAKEMAN DRIVE SUITE 105,2010-08-14,YES,YES,YES,YES,2008-08-14,Not Available,,Proprietary
Ohio,94927,368219,310 PERRY STREET,2010-08-19,YES,YES,YES,YES,2008-08-19,Same As Expected,3.0 - 4.0,Proprietary
Ohio,90302,368218,1677 OLD HENDERSON ROAD,2010-09-24,YES,YES,YES,YES,2008-09-24,Not Available,,Proprietary
Ohio,95252,368224,11692 GALLIA PIKE SUITE C,2010-11-03,YES,YES,YES,YES,2008-11-03,Same As Expected,3.0 - 4.0,Proprietary
Ohio,90502,368235,6075 CLEVELAND AVENUE SUITE 100,2010-11-20,YES,YES,YES,YES,2008-11-20,Not Available,,Proprietary
Ohio,90252,368225,621 EAST TOWN STREET,2010-11-22,YES,NO,NO,YES,2008-11-22,Not Available,,Proprietary
